business_id,birank_score,name,city,state,stars,review_count,subcategory
hwDDy0E5s81DNLYUnMqitQ,0.000497470693363621,Trenton-Mercer Airport,Ewing,NJ,3.0,193,Hotel
xIxaczgUFRr5C1LNbQSKow,0.0004973176947887744,San Ysidro Ranch,Santa Barbara,CA,4.5,129,Hotel
7j8rT3FZbXgL4k0DnXi2Mw,0.0004972472761462485,"West Beach Inn, a Coast Hotel",Santa Barbara,CA,4.0,137,Hotel
oVr68YLI0PMSkEc_SHMkFA,0.0004970109501028325,"The Ritz-Carlton, St. Louis",St. Louis,MO,4.0,157,Hotel
igPljBJMnUWU3S98wlFX6w,0.0004965151623655581,Budget Car Rental,Saint Louis,MO,2.0,99,Hotel
qxo35x030xfjwjxJ4LGC6w,0.00049643482372627,The Presidio Hotel,Santa Barbara,CA,4.0,215,Hotel
3cfo_0_GjpJ2mWRYkCzIWg,0.0004962410266008781,Treasure Island Ocean Club,Treasure Island,FL,2.5,86,Hotel
fabB27mcVs1M-3wE6hKosA,0.0004920706059710927,The New York Diner,Valrico,FL,4.0,103,B&B
_pbx96FZ3eHJw-V_R4h-Vg,0.0004915991959853185,Embassy Suites by Hilton Tampa USF Near Busch Gardens,Tampa,FL,2.5,83,Hotel
Xa3iAS0F4lM6vfHNPba9-Q,0.0004914342939058393,Nissan of Cool Springs,Franklin,TN,2.0,76,Hotel
zrfPrfX4AMGEJ_AHF91J_w,0.0004914144683365573,Indianapolis Marriott Downtown,Indianapolis,IN,3.5,161,Hotel
xhsZUq2JkC8c78A00dt6nA,0.0004903423059681869,Hampton Inn & Suites Clearwater Beach,Clearwater Beach,FL,3.5,63,Hotel
fJhOwBljOz3VJV-BhCB3hg,0.0004901641068724541,"Home2 Suites by Hilton Philadelphia - Convention Center, PA",Philadelphia,PA,3.5,144,Hotel
M9GucUm6oCbdxueWANbj3g,0.0004880101837747208,Tahoe House Hotel,Virginia City,NV,4.0,53,Hotel
5lk4EesrynaKnqM4FzLpug,0.0004878583603758776,Best Choice Plumbing & Heating,Philadelphia,PA,2.5,63,Hotel
1omfzaBnNd8bPihgg52cPg,0.00048777903303640763,American Airlines,Tucson,AZ,1.5,67,Hotel
dn7j1FWVxccXsL2lORqlfQ,0.0004858137424266884,Tanque Verde Guest Ranch,Tucson,AZ,3.5,114,Hotel
pdPzrcPw9mKwAXVNcnNJTQ,0.0004854593925986783,Embassy Suites by Hilton Nashville Airport,Nashville,TN,2.5,136,Hotel
IBIp-yVFl2PxYS-rgc19Yg,0.0004849735147332998,Independence Visitor Center,Philadelphia,PA,4.5,141,Hotel
bxDk3YLoMOTdmmf_4AN_4g,0.00048410558602932465,Pacific Crest Hotel Santa Barbara,Santa Barbara,CA,4.0,128,Hotel
yHVRTVExX668sav-FXiKgA,0.0004832459281435985,Alamo Rent A Car,Philadelphia,PA,3.5,186,Hotel
MnTKfAJmcLYB1XA7L7uCsQ,0.00048205387757738584,Courtyard by Marriott Santa Barbara Goleta,Goleta,CA,3.5,122,Hotel
iSnPc_3IHqywTvi9IQqxew,0.00048192519521445096,Thunderbird Beach Resort,Treasure Island,FL,3.0,99,Hotel
2tzM3YrsqPa4qPVsfn3-tA,0.00048132028164070607,Hyatt Regency Indianapolis,Indianapolis,IN,3.0,180,Hotel
PvHhnbfr1HBEdIJuBqNvag,0.0004809653229606257,The Beachcomber,St. Pete Beach,FL,3.0,98,Hotel
Y8gU_q-bGqMP0uJgCgdiBA,0.00048047068024420383,The Big Bus Company,Philadelphia,PA,3.5,150,Hotel
DX-i7boV3bLP5ktKU-FA-w,0.00047967607904607975,Best Western Royal Sun Inn & Suites,Tucson,AZ,3.5,114,Hotel
YrVz82RplLG3t9u5IRGTgA,0.0004789316087407324,Urban Cowboy Public House,Nashville,TN,4.0,79,B&B
GRj1oM4aSaJZDKaHwrEMqg,0.00047854077894899207,"Magnolia Hotel St. Louis, A Tribute Portfolio Hotel",St. Louis,MO,3.5,106,Hotel
70Sktqfxq5HHhowpB0PKEQ,0.00047773796506498213,Baymont by Wyndham Nashville Airport,Nashville,TN,3.0,98,Hotel
4LbBGC4cW0tRv5H8nwTrbw,0.00047694214001522874,Southwest Airlines,Reno,NV,3.0,87,Hotel
cAx1ItLmeD10TLCwKG9KRw,0.00047676888498533217,Hertz Rent A Car,New Orleans,LA,2.0,95,Hotel
3Vrad15d3I7m5-0uvGJgUw,0.0004755048891675279,Flying Boat Brewing,Saint Petersburg,FL,4.5,65,Hotel
EWPWK3aLsBRfXjeW7alaeg,0.0004748625230543067,Hampton Inn & Suites Boise-Downtown,Boise,ID,4.0,114,Hotel
bSAdf5-Rup-ywsGTjaOSPQ,0.00047440112915376304,Hotel 43,Boise,ID,3.5,101,Hotel
0DQr3ECefRNE0zsFKwd1fQ,0.00047389929104509326,Hilton Nashville Airport Hotel,Nashville,TN,2.5,57,Hotel
6MUBU342_J6fetRYaV0HvQ,0.0004737876369177393,Four Seasons Hotel,Saint Louis,MO,4.5,142,Hotel
bfOXXlB4pTWr-ZbuVlXwjQ,0.0004734087248222907,Hyatt Place St. Petersburg / Downtown,St. Petersburg,FL,4.0,67,Hotel
M3G7USDHXk--ZycO1Zjs1w,0.0004729470440191129,Bob Evans,Ruskin,FL,3.0,75,B&B
zZBAyyqFODcCdZc3fqgyzA,0.00047256117084805427,"Blake Hotel New Orleans, BW Premier Collection",New Orleans,LA,2.5,64,Hotel
BQdozsc8akK4rbbFQTtflg,0.00047234215343597324,Bob Evans,Tampa,FL,3.0,64,B&B
F13x4Y7Lmv_FgyWUxka5xg,0.0004721833721624068,AAA South Philadelphia Car Care Insurance Travel Center,Philadelphia,PA,2.5,55,Hotel
ucXDsXHysx5S6EGU777WlA,0.0004720916029310614,Ramada by Wyndham Tampa Airport Westshore,Tampa,FL,2.0,108,Hotel
cCbAiX9ucA2awIijfSN3cQ,0.00047203778854013875,Agave Inn,Santa Barbara,CA,4.0,184,Hotel
InLml1zs6WgAaxpB7ZfMbw,0.00047184776628059015,Super Park,Saint Louis,MO,2.0,75,Hotel
v1Uxox6sMjOV2z1Wk8KN3Q,0.0004713515084455112,Land and Sea Shark Tour,Santa Barbara,CA,3.0,122,Hotel
1w0_or9yAh0-E7IUC8kMRw,0.00047078133952001516,Drury Plaza Hotel Nashville Franklin,Franklin,TN,4.5,123,Hotel
3qm2sG71yvgHJw1Sg22rEg,0.0004703464159653493,PreFlight Airport Parking,Philadelphia,PA,3.5,115,Hotel
ULRQzMnjqDSz9u4zRQalqA,0.00047031419702836926,Suburban Solutions Moving and Transport,Havertown,PA,4.5,135,Hotel
ma9zcqAdxJpMdeg5-UGNLw,0.0004696684398142531,DoubleTree by Hilton Hotel Tucson - Reid Park,Tucson,AZ,3.0,137,Hotel
ysO6c4ylOy6-yhIuF84fgg,0.00046879907388156476,"Floridan Palace Hotel, BW Premier Collection",Tampa,FL,3.0,125,Hotel
r3J3MIO7FPBSVuznlV2gFw,0.00046826589232167834,Royal Frenchmen Hotel & Bar,New Orleans,LA,4.0,57,Hotel
RDZJ5eoX48cm5_2JIgHnJA,0.00046811173092744466,Courtyard by Marriott New Orleans Near the French Quarter,New Orleans,LA,3.5,116,Hotel
Z_7GMx9mPm2J_pd8EZ907A,0.000467337019325476,La Quinta Inn by Wyndham Nashville South,Nashville,TN,2.0,87,Hotel
6I_DA3uqOox50rBvjrQ_-g,0.0004673036223830199,Aloft Philadelphia Airport,Philadelphia,PA,3.0,175,Hotel
WjgaTiLOoLfGM4yHMQyv3g,0.00046709086537443186,Treasure Bay Resort & Marina,Treasure Island,FL,3.5,77,Hotel
85yx4a7CRJAQXkID6pWacA,0.00046565444265183773,HoteLumiere at the Arch,Saint Louis,MO,2.0,164,Hotel
yBani53UgROCin6DNNlzoQ,0.000464877907290237,National Car Rental,Tampa,FL,4.0,237,Hotel
Bnq23ywx8HHAuG8qnoDqbQ,0.00046464071811924375,Frontier,Ewing,NJ,1.5,63,Hotel
tvSeV5tst5W4-o5wHWIkbA,0.00046407987570515943,Four Points by Sheraton Suites Tampa Airport Westshore,Tampa,FL,3.5,127,Hotel
8Ck78FmeRO7W9iy1-5eCeg,0.0004631813677532441,Logan Inn,New Hope,PA,3.0,153,B&B
ar9zCxo6aquIa-jwuVdO8A,0.00046310805194506527,Embassy Suites by Hilton Indianapolis Downtown,Indianapolis,IN,2.5,125,Hotel
HQUq4glxPzoi5zNqbNfTDA,0.00046246551716693917,Sweet Lulas Restaurant,Pitman,NJ,3.5,113,Inn
su6eqhafkXNxBDHDAH5_SQ,0.00046182833902696385,Clarion Inn & Suites New Hope-Lambertville,New Hope,PA,2.5,51,Hotel
KxxHb9EaLFuk9qy_BAAOcQ,0.0004607121812470589,"Homewood Suites by Hilton Nashville Vanderbilt, TN",Nashville,TN,4.0,101,Hotel
Ed14iOCCF3F4Dde2kjZXKg,0.0004601152769227376,Gray Line Tours Nashville,Nashville,TN,3.0,108,Hotel
3QPAh9VvYNTnqAFgBeBcng,0.0004591433742105114,Alexander Inn,Philadelphia,PA,4.5,168,B&B
5-gFqzldwedSmaFjuC06JQ,0.00045904942469072985,Crowne Plaza St. Louis Airport,Bridgeton,MO,2.5,103,Hotel
YWdPEA0-rcR2uApQmtbtCA,0.0004589382528867159,The Temperance House,Newtown,PA,4.0,96,Hotel
1qrSbswT7uU_IIkoInIb6w,0.0004570564588845117,Courtyard Reno Downtown/Riverfront,Reno,NV,4.0,82,Hotel
McZ6id7jcwwAaOdbwDLIbQ,0.0004569444451971286,The Quisby,New Orleans,LA,4.5,64,Hostel
BA3IeQf3wQHixCGWS-O_YQ,0.0004561026164484833,Anheuser-Busch Companies,Saint Louis,MO,4.5,124,Hotel
Xq78pWZw0fXtsFYWtdCp5w,0.0004559239418639046,Maison Saint Charles by Hotel RL,New Orleans,LA,2.0,64,Hotel
J2iA75S1lHLO77UcLQZkeA,0.00045491181708998997,Fitzgerald's Countryside Hyundai,Clearwater,FL,3.0,63,Hotel
ksn089lztcr9YI7q9-pJrw,0.00045445351876524637,The Inn at Saint Peter's Village,Saint Peters,PA,3.0,76,B&B
Gc4feaG1fRceTNZaHmpssQ,0.0004533349303462707,Santa Barbara Beach Horseback Rides,Santa Barbara,CA,4.5,88,Hotel
69O7BOmGCpfZ9tzQdLtnjw,0.0004532786185647216,Oasis Inn and Suites,Santa Barbara,CA,2.5,103,Hotel
X0yZMHwB1yUyzISAqRyYtQ,0.000453039689658083,Tampa Airport Marriott,Tampa,FL,3.5,120,Hotel
Bq-5sHshfYzpNJQwWKeX-g,0.00045239376824778986,Dayton Andrews Chrysler Jeep Dodge - Clearwater,Clearwater,FL,2.5,61,Hotel
94W90PLwpoFYqtuU-qBEGA,0.0004519496213384966,Camping World of Tucson,Tucson,AZ,3.0,78,Hotel
SyAYFxPBjuaHajx9iE7wLQ,0.0004516676440036028,Saint Louis Galleria,Saint Louis,MO,3.5,162,Hotel
d-9vXGzbI2eZAJWKb06h3A,0.0004512811060283569,The Station Inn,Nashville,TN,4.5,196,Hotel
8T1evnSx7hpX3jQ-CP62dw,0.00044967085221660533,Four Points by Sheraton Tucson Airport,Tucson,AZ,3.0,100,Hotel
tvBz80VKCtWAVbA6VmJufg,0.0004492477456651744,Four Points by Sheraton Philadelphia Airport,Philadelphia,PA,2.5,138,Hotel
rf_hUr2C-BfqjbPSk4_1Ig,0.00044906472077399745,The Hotel ML,Mt Laurel,NJ,1.5,156,Hotel
jOU3hmUYmDIswWzW0xvWcw,0.00044904771645178527,Embassy Suites by Hilton St. Louis Downtown,Saint Louis,MO,3.5,111,Hotel
9-uy3rDagO1Ewp_HnauXLw,0.0004487808538003308,Hertz Rent A Car,Tucson,AZ,2.5,80,Hotel
D_4iPUtYGB6F1C0kaneTPw,0.0004484069379433943,Nashville Marriott at Vanderbilt University,Nashville,TN,3.5,116,Hotel
v8Rbf1WF1PJp_H71YKQAyg,0.00044748038011210086,Happy Tails Travel,Tucson,AZ,4.5,70,Hotel
cGVXxNvAWRgEnmVkr7Ji6Q,0.00044718623791299234,Scott Honda Of West Chester,West Chester,PA,3.0,90,Hotel
h6NMfoDhT_U_qaNPST9wpw,0.00044555493433692356,Courtyard by Marriott Nashville Vanderbilt/West End,Nashville,TN,3.0,111,Hotel
Juv86fmSKyZ1nIZN21xE-A,0.0004454268945221102,Sprads RV,Reno,NV,3.0,65,Hotel
QJJTddUMv0fnYAFxHohx_Q,0.00044431164669112656,Enterprise Rent-A-Car,Reno,NV,2.5,95,Hotel
IJGgePeJ32YDf-h5IwGf3A,0.000443996552010784,Hampton Inn & Suites Reno West,Reno,NV,4.0,70,Hotel
f16XBh0ZDktiWNqWsPYphw,0.00044367943345286897,Catalina State Park,Tucson,AZ,4.5,99,Hotel
rMtVnTq5mLfF4TJP1CO79Q,0.00044314760059364986,Hertz Rent A Car,Reno,NV,2.0,69,Hotel
51CcS4n4XGI-vVbYzqTtew,0.00044312966655965107,Hotel Indigo New Orleans Garden District,New Orleans,LA,3.0,105,Resort
KERdRePXa_V7NugZiBmwJQ,0.0004423635976748695,Bob Evans,Temple Terrace,FL,3.5,69,B&B
55uWj7Gv6_KrQNWZCHQAug,0.0004420597663048229,La Quinta by Wyndham Tucson - Reid Park,Tucson,AZ,3.0,92,Hotel
2dPiEMXII3wF4uNCeWDEpg,0.0004419660203879197,Clayton Plaza Hotel,Clayton,MO,3.5,151,Resort
rTW2Og0Tg-OkLTvRwgYO9Q,0.0004418832949600986,Courtyard by Marriott Nashville Downtown,Nashville,TN,3.0,110,Hotel
ZFOp_TSJSuiVhXuNxK1vAA,0.00044153387333725026,Liberty Toyota,Burlington,NJ,2.5,82,Hotel
0FY01rD5zW9ijsMNP-HV3A,0.00043763147260509147,Fairfield Inn & Suites Nashville Downtown/The Gulch,Nashville,TN,4.0,90,Hotel
we7Eb82sguRbhDlVQHRYXg,0.00043755781333500496,AC Hotel by Marriott Tampa Airport,Tampa,FL,4.5,53,Hotel
OFTDacnyj-X2Rq3jXnPsNg,0.00043739790167833054,Louisiana Children's Museum,New Orleans,LA,4.5,102,Hotel
tdNMGyk_RPQhghzGN--emA,0.00043710588808730907,Aloft Nashville Franklin,Franklin,TN,3.5,131,Hotel
cxB31SdS6anItwCmTOKtNg,0.00043653441934347523,International House Hotel,New Orleans,LA,3.5,220,Hotel
bdVdOSGtXAwCRNcKoUyEDA,0.000436397195262501,Club Wyndham Nashville,Nashville,TN,2.5,86,Resort
yICkcFt6NJGHqTXs24esKg,0.0004363011170623569,Grand Plaza Hotel,St. Pete Beach,FL,3.0,144,Hotel
EMviUh7Lud2nqnarrqi_tQ,0.00043616236123167877,Microtel Inn & Suites by Wyndham Philadelphia Airport,Philadelphia,PA,2.0,133,Hotel
Enx5dZwgbJnzLCBiNGQxwg,0.00043484639885217467,Renaissance Tampa International Plaza Hotel,Tampa,FL,4.0,112,Hotel
xcySfsPDols3EdtFC6b76g,0.00043483272458022965,Sheraton Philadelphia University City Hotel,Philadelphia,PA,2.5,149,Hotel
uQWhejZCTCeJheRXOAU8ig,0.0004343595458885194,Red Hawk Golf and Resort,Sparks,NV,3.5,67,Resort
ecapYwbEvmKHKAfsGA4tow,0.00043403460189506604,Santa Barbara Sunrise RV Park,Santa Barbara,CA,3.5,88,Hotel
gFrS8iKwKXJ13vrcZavPFg,0.00043298509396536445,Hotel Royal,New Orleans,LA,3.5,161,Hotel
9lGiHPSlxVoHk_pA98v4eA,0.00043252609243000167,Sheraton Bucks County Langhorne,Langhorne,PA,2.5,106,Hotel
MAZc7V_9RsMPqDq-OI2Jyg,0.0004310261687232498,Alexis Inn and Suites Nashville Airport,Nashville,TN,3.0,86,Hotel
qQ7FHvkGEMqoPKKXPk4gjA,0.0004297201670356999,La Quinta by Wyndham NW Tucson Marana,Tucson,AZ,2.5,67,Hotel
JMhyYTlfvZB_xYQVpsCyAg,0.00042954164015119716,Super 8 by Wyndham Boise,Boise,ID,1.5,88,Hotel
TYzx4zLMU-Os5Gj4bdF2jA,0.0004289644742881955,Motel 6 - Reno,Reno,NV,1.5,68,Hotel
gO4FCprQ8tdwIGOh2yDQPA,0.0004270019748701503,Tucson Food Tours,Tucson,AZ,5.0,79,Hotel
k1EL0UvRYao_La9zdeUfJw,0.00042647834464057714,Hilton New Orleans Airport,Kenner,LA,2.5,111,Hotel
PFCt81q_J6MOHjCKGDT-MA,0.0004261405418445967,Peruzzi Toyota,Hatfield,PA,2.5,72,Hotel
sjJ1RWbPghvYZP8ozo1ltg,0.00042566857178154396,Best Western Tucson Int'l Airport Hotel & Suites,Tucson,AZ,3.0,63,Hotel
b3-MawwVeguKoZhotXe2rw,0.0004246825327682336,SuperShuttle,St. Petersburg,FL,3.5,197,Hotel
_Vm1wFLSe6kanZV1sQjkOw,0.00042448171378765457,Catahoula Hotel,New Orleans,LA,3.5,99,Hotel
S-EzBTZ75f8Jz6WvagftAg,0.00042409482357501783,Hertz Rent A Car,Reno,NV,2.5,80,Hotel
1CiK7oavAdHRGci5z0x9sA,0.0004234237297277236,La Quinta by Wyndham Nashville Airport/Opryland,Nashville,TN,2.0,71,Hotel
lJzfEleeQ1uYnYQp37LD9Q,0.0004232784624403487,Dollar Car Rental,Nashville,TN,2.5,72,Hotel
nLncl2uk7lvJg-CCvuwQIg,0.00042243610627170454,Off The Wagon Tours - Nashville Party Wagon,Nashville,TN,4.5,75,Hotel
hmO76DoSlxEUPJ2NN3K9aw,0.0004207317859438731,Fly Away Airport Parking,Nashville,TN,2.5,63,Hotel
3NdRfVpi3-tfk9vdiJ_F7w,0.00042066542807957295,Renaissance New Orleans Arts Warehouse District Hotel,New Orleans,LA,4.0,180,Hotel
mOtHUh3n-f3q5b2FQbEhug,0.0004202137719492977,Hilton Garden Inn Tampa Ybor Historic District,Tampa,FL,3.5,75,Hotel
RY1SyuBjoJGHslhWLxNBBQ,0.00042005483602334186,Hilton St. Louis Frontenac,Saint Louis,MO,3.0,106,Hotel
-ZkiYzawHFnVQxaiRk6LpQ,0.0004199199476137864,La Quinta by Wyndham Tucson Airport,Tucson,AZ,3.0,80,Hotel
VEsI9_aDFzIrk8wh0QCOAw,0.00041940738917941645,Hilton Philadelphia City Avenue,Philadelphia,PA,2.5,126,Hotel
8_O6LXLyMgpq1g9CIwcW4w,0.00041843785009804964,National Constitution Center,Philadelphia,PA,4.0,180,Hotel
pkOA1CkXFF_bRpnjrp5PYg,0.00041836103008985873,Preferred Limousine & Transportation,Santa Barbara,CA,5.0,84,Hotel
55gCXlWDDCdttR3yRss1xw,0.00041776398458324965,The Rittenhouse Hotel,Philadelphia,PA,4.0,125,Hotel
LkSqSObShxoUUzSup3O4-g,0.0004166356426111485,Reno KOA at Boomtown,Verdi,NV,2.5,68,Hotel
4SpzVEc2FNJi4P1PG5M1Lw,0.0004159502108227006,Old Millstream Inn,Saint Charles,MO,3.5,129,B&B
1xuIrC6VBoa_9XB_5eTfAg,0.0004153560498614699,The Boom Boom Room,St. Louis,MO,4.0,90,Inn
kVhJkwQfMRAB14pUv-XfSA,0.0004152440192559549,Wyndham Garden Boise Airport,Boise,ID,1.5,102,Hotel
G8JU8WDH3Ny8KLF-YVpB1w,0.00041446356073127435,Nashville Airport Marriott,Nashville,TN,3.5,113,Hotel
17BSWJSs7NMiqaK3d9Nd_A,0.0004143783539662054,La Quinta by Wyndham Nashville Airport,Nashville,TN,2.0,72,Hotel
lbJ5QUeszGeUTUdCYWGfyg,0.00041431070186083105,The Green Truck Moving & Storage Company,Nashville,TN,3.5,120,Hotel
ZkTr2kLftNwHQSvSU4p-_w,0.00041345124413871956,The Downtown Clifton Hotel,Tucson,AZ,4.5,50,Hotel
Na0AbPf1GDkN33FllkOfDQ,0.0004132235076182402,Simpson House Inn,Santa Barbara,CA,4.5,113,B&B
CLPaa33zlOGUoJjP_BQ_NA,0.0004131159049034116,Holiday Inn St Petersburg N - Clearwater,Clearwater,FL,3.5,85,Resort
St2YiY8rXYWISB8i67QyaA,0.00041302259493738097,Hertz Rent A Car,Nashville,TN,1.5,74,Hotel
YwBfQGSCAHQUaPsCNKHjmw,0.0004120628785032884,Audi Cherry Hill,Cherry Hill,NJ,3.0,73,Hotel
IWpc7_kUgtJlQHEmdl5YIQ,0.0004117113177621577,The Radnor Hotel,Wayne,PA,3.5,106,Hostel
tGKYCKSfckujeXNomr-15w,0.00041120334013388017,New Orleans Marriott Warehouse Arts District,New Orleans,LA,3.5,117,Hotel
7FHybOrOMaK6w0jQa--YSg,0.0004111402216856379,Red Roof Inn St Petersburg - Clearwater/ Airport,Clearwater,FL,2.0,56,Hotel
dNKfk53tTRRYW8c8jZWWlQ,0.00041105584763543554,Residence Inn by Marriott Santa Barbara Goleta,Goleta,CA,4.0,53,Hotel
FLFhyPpg3DNj_8YE2x4upw,0.00041096341167785427,The Ritz-Carlton Spa - Santa Barbara,Santa Barbara,CA,4.0,86,Resort
CIA93RPc0IbUY2e0Cil6gg,0.00041094549160463587,Pear Tree Inn St. Louis Near Union Station,Saint Louis,MO,3.5,107,Hotel
RCW8TubyS43nYJY9z8wq7w,0.00041024598575919226,Channel Islands Expeditions,Santa Barbara,CA,5.0,77,Hotel
6SEvNIRk086bebUMYPtq3g,0.00041016932218843755,Club Wyndham Avenue Plaza,New Orleans,LA,3.5,107,Resort
UaqydpK8epcBI_lzdhAdJg,0.0004099992149823835,JW Marriott New Orleans,New Orleans,LA,3.5,316,Hotel
GyLLcKUe50YwyFDrs3glUQ,0.00040979940271872715,Rafferty Subaru,Newtown Square,PA,2.5,83,Hotel
DFEfjbZSMgXoft88GXZM1Q,0.0004092866759400249,Silk Road Transportation and Wine Tours,Santa Barbara,CA,5.0,51,Hotel
8ynnZAfsIHltv72hiM-rlA,0.00040901280241644047,DoubleTree Suites by Hilton Hotel Philadelphia West,Plymouth Meeting,PA,2.5,122,Hotel
nTYmSz1QOP2QV3shXXpb9A,0.00040883227705032813,The Pirate Ship Royal Conquest,Madeira Beach,FL,4.0,89,Hotel
kvEl_x4cb7-oAs6GCCT-Yw,0.0004079940091081386,The Westin Mount Laurel,Mount Laurel,NJ,2.5,89,Hotel
sc42acOJtN2_4bSth9o0Ow,0.0004076227635451458,Embassy Suites by Hilton Tucson Paloma Village,Tucson,AZ,4.0,89,Hotel
vbNQyHZ1M8jz6jcR0jTU3Q,0.0004070064481969113,Homewood Suites by Hilton Nashville-Downtown,Nashville,TN,3.5,96,Hotel
xZE_DEw40-iu1Gz_8o0aAQ,0.00040681015642470177,Colonial Airport Parking,Essington,PA,3.5,86,Hotel
GCsGSAR_ikkaj3Cye5v-9w,0.0004063647191006024,Embassy Suites by Hilton Philadelphia Valley Forge,Wayne,PA,2.5,71,Hotel
cTgooCuznRzo0mUA9fBmNA,0.0004063288103428691,Aspirations Winery,Clearwater,FL,5.0,75,Hotel
F2PecFeTI-I9FTWlQCjMGg,0.000405886931801773,Motel 6 Carpinteria North,Carpinteria,CA,2.0,107,Hotel
3vtwUjM-pu77DL-7mXLsZw,0.0004053766907528216,Radisson Hotel Philadelphia Northeast,Feasterville Trevose,PA,3.0,91,Hotel
sAl3Paa2co9Kw87UruMYEg,0.0004053286999117123,Hampton Inn & Suites New Orleans-Convention Center,New Orleans,LA,4.0,119,Hotel
XIxRVknkLox7_Z9ppmHepg,0.0004050001914490225,Rancho Oso RV & Camping Resort,Santa Barbara,CA,3.5,90,Hotel
MUulT4nQqWBKuq0ZX2UZtg,0.0004043195688344745,Hyatt House New Orleans/Downtown,New Orleans,LA,3.5,76,Hotel
Rnh7bmBw4BqtWR2yybWtEA,0.00040395905180207436,Springfield Ford Lincoln,Springfield,PA,3.5,64,Hotel
xokB_HY4211kzHs20njkEg,0.0004030775096550106,Staybridge Suites Reno,Reno,NV,3.5,78,Hotel
OI2K7ao8evC5t43Pt3T4Hg,0.0004030588382046595,Tri County Toyota,Royersford,PA,2.0,66,Hotel
w3VZ1q1WS_KfrZ-fBtrhbA,0.0004014914393349216,Thunderbird Resort Club - Club QM,Sparks,NV,2.0,89,Resort
ngJLl0tdJPBgdUc-tn1Stg,0.00040098365748058863,Ogden Museum of Southern Art,New Orleans,LA,4.5,129,Hotel
o-xk3tM7Qp72Fm88EADrCQ,0.0003992219782959295,Royal St Charles Hotel,New Orleans,LA,3.0,207,Hotel
1VPgU2FNbLENXub3DqaKJw,0.00039888145933885625,Best Western Plus St. Christopher Hotel,New Orleans,LA,3.0,136,Hotel
70QYk-1G2iFDldK2j5AADQ,0.0003983655876753673,Park 'N Fly Nashville,Nashville,TN,4.0,69,Hotel
6lWw1OjyhzQbibr-f7bqew,0.00039820630315626904,Holiday Inn,Clearwater Beach,FL,3.5,93,Resort
Bkdw-AhJi_ouPQhzl9J9wQ,0.0003982009568897047,Southwest Airlines,Kenner,LA,3.0,120,Hotel
Wjv13Wi_9RPRJPg-uMkcRQ,0.00039767132158627524,Bicentennial Capitol Mall State Park,Nashville,TN,4.5,83,Hotel
yi9udL5fcmBjwcBcygv51Q,0.00039748748995265497,Canal Place,New Orleans,LA,3.5,112,Hotel
ZQ__SQWhaBSofIKj33GAdw,0.00039646731675671,Motel 6,Sparks,NV,2.0,68,Hotel
H_ntB9U0wBCf48X53UnFOg,0.0003964665338676397,Quality Inn & Conference Center,Tampa,FL,2.0,102,Hotel
YMPgp2EUXV0DRFG0M08AvQ,0.00039594318655368374,Town & Country Inn,Santa Barbara,CA,2.0,76,Hotel
kYMbb8w911cQ0so_ExzlEQ,0.000395755561512329,Easley Winery,Indianapolis,IN,4.5,134,Hotel
mLUXMhpTVJhCOeTTh_p6cQ,0.00039563988987065355,American Airlines,Reno,NV,1.5,50,Hotel
469cDiOBw6Hs0dUdFQrEmg,0.0003952511754742695,Philadelphia Passport Agency,Philadelphia,PA,4.0,100,Hotel
YGdLTubcDfTdhQhyLL8LFQ,0.000394936906849916,Holiday Inn Clearwater Beach S-Harbourside,Indian Rocks Beach,FL,3.0,79,Hotel
FjOfXsWzcYWiQhhPuHCd8Q,0.0003943286646010451,Kai Lani Catamaran,Clearwater Beach,FL,4.5,65,Hotel
1SPbtr8Ql4EC0mZfSNSHbA,0.0003941883292417088,Embassy Suites by Hilton Nashville at Vanderbilt,Nashville,TN,3.0,112,Hotel
_nwFy_M5EaGmEUrurpb3UA,0.00039384852666923,La Quinta by Wyndham Boise Airport,Boise,ID,2.5,56,Hotel
PRWLolApFNliC92zQMfm9w,0.00039349175695768565,Shula's Steak House,Tampa,FL,3.0,155,Hotel
Fomz7ROgl8qHLElkticMog,0.00039338452507892233,Embassy Suites by Hilton Nashville South Cool Springs,Franklin,TN,3.5,86,Hotel
xkWhyrBL0i_P8YdXGJ2iUg,0.00039321600747723525,Confederacy of Cruisers Bike Tours,New Orleans,LA,5.0,316,Hotel
_I9SL8ycMEJBJiV4bGYPnA,0.0003928928587048123,Wyndham Philadelphia - Mount Laurel,Mount Laurel,NJ,2.0,142,Hotel
XpfZWn5GhCMjsXiusGO2iQ,0.00039280943261293244,Le Richelieu,New Orleans,LA,4.0,168,Hotel
hZinn_1JNcgUewFovRT8ow,0.00039223520714431695,Normandy Farm Hotel & Conference Center,Blue Bell,PA,3.0,126,Hotel
AiDGInErKxAaFiywrfr8Wg,0.0003918488226954042,Budget Rent A Car,Kenner,LA,2.0,63,Hotel
y6-J_UjNk69VNLb39c_5CA,0.0003917296318220214,Spirit of Philadelphia,Philadelphia,PA,3.0,165,Hotel
gKF43-dKgE0guNKI8ZGeDg,0.0003896336668488537,Seven Gables Inn,Clayton,MO,3.0,64,Hotel
D3QVe8AXcEJOFg5GItUPtg,0.00038874559650866627,Pelham Hotel,New Orleans,LA,3.5,127,Hotel
w5VWdlVKW8FPF6AFk2JrOg,0.0003886843197229456,Days Inn by Wyndham New Orleans Airport,Kenner,LA,1.5,92,Hotel
