business_id,consistency_score,treatment,future_revisit_rate,total_visits,unique_users,gini_user_contribution
ttBk7z_0A_RFTawj5qWIpQ,-0.16679964075055365,0.0,0.0,130,48,0.0391666666666667
ttPZOjbUVxHkXWwof6nuzg,0.028622078052399025,1.0,0.0,52,18,0.0
tt_QH5mWv4FhiP3-82NOTg,-0.08789760673243996,1.0,0.0,311,122,0.0236721311475411
ttmO7eejS-ZkDMSnuVn4HA,-0.16186396131967318,0.0,0.0,217,32,0.0
tubjTe68wKhldVs8W2_weQ,-0.2564206632702915,0.0,0.045454545454545456,64,23,0.0730434782608695
tueA4ip6XgUhHRGG-2-EJg,-0.19481526838619623,0.0,0.0,243,34,0.0277310924369749
tuos6bve7ktOER5Fgz71-Q,-0.16528349512138496,0.0,0.0,449,179,0.00552451893234
tvKZ9NxjgR5VwIZMKb32aA,0.32598453266127947,1.0,0.0,33,12,0.119047619047619
tvPEc_fEMhx7kymxFiSQlg,-0.32679640647876707,0.0,0.0,34,10,0.0
tvQqqSi6qnwYGMTSYfjWQw,-0.13629452940511222,0.0,0.0,42,20,0.0452380952380953
tvlElS5cQ6YVEVOb34ujqQ,0.22013655015402522,1.0,0.0,25,9,0.0
tw_PmFjjCyg0t8Ek_kQz0Q,-0.2834383071815858,0.0,0.02040816326530612,142,58,0.0466365178066705
twzNU32q_CLrjtnAqMjLRg,-0.0889779143504269,1.0,0.0,596,24,0.0383333333333333
txPjpADdwFJ7fExRLgw0eQ,-0.21792630864038381,0.0,0.0,25,14,0.0619047619047619
tyFuhfn1BDGHWpmwpkwBAQ,-0.20963375481354096,0.0,0.0,310,9,0.0
tzSKydKgvXCDp2bzdynoLQ,0.06742999004237071,1.0,0.0,154,7,0.0
tz__wL5D6vb6g3f7Xda84w,-0.28720251275704883,0.0,0.0,45,7,0.0
u-8sFq05DQ6PYCR5HiKZ2w,-0.3165177576648823,0.0,0.0,587,159,0.0609692933777283
u-LC1VfzdpBHDNYr2H-Gxw,-0.21186110435074512,0.0,0.0,117,6,0.0
u08-CrCg_f9sdGD5BtL-QA,-0.252036199455864,0.0,0.0,105,47,0.0
u0U5IQEQzQauLnP54rMUOA,-0.17630924953974203,0.0,0.0,1378,529,0.0271391637940621
u0erOT96yooGb5mdOqtsSQ,-0.23005617765853592,0.0,0.0,343,114,0.0086193745232645
u12BYcjx2VGy8L_N1Q_sPA,-0.07017144108200785,1.0,0.0,17,10,0.0
u2FUWB2xMipayzmNmJ2Mhg,-0.25109670742031054,0.0,0.0,299,71,0.0
u3LMhfKLLWCIy9aImc3aUw,-0.38948049606278723,0.0,0.0,141,65,0.0149184149184149
u4P6hqDz6-QG9PR2Pj5KIw,0.34807075725644876,1.0,0.0,111,82,0.0119012635909492
u4Y3FY1VmVWaaZUdGdJMJg,-0.17943825825696547,0.0,0.0,488,78,0.0462789243277048
u4YM2N8-9Q2tr7kEU-ubGQ,-0.3419066213819537,0.0,0.0,110,29,0.0
u5dDEh6EO7PyTzOSwJV92A,0.29378767704699443,1.0,0.0,50,15,0.0583333333333333
u6ymLCUNz0WQwsSIJ21BAg,-0.14648244440834124,0.0,0.0,192,72,0.0497076023391813
u7KZF5EegKTUt9xtr0yMYQ,-0.0914122998316127,1.0,0.005050505050505051,478,224,0.0370746474555485
u7MJKcNdZXYyTeb67vD5jw,-0.3433734485808631,0.0,0.0,69,17,0.0
u7WBOKDV5JAqV4RACM1dxg,-0.22640162572612144,0.0,0.0,67,24,0.0705128205128204
u9VBun-zmcF59afKELs_NQ,-0.17727627839254578,0.0,0.0,307,36,0.0930555555555556
uAg0M9xi_ijuMw5T2peymg,-0.16281597631832734,0.0,0.06779661016949153,232,88,0.1184743474347433
uCBEcUgXHrKH72fB8TwKAg,-0.05891500154982521,1.0,0.0,152,26,0.0686813186813186
uDQxX5LiFAnv4JeNJe9ORA,0.23877405345451436,1.0,0.1111111111111111,24,17,0.0522875816993464
uD_M9stPZ7X1O28LWb7cKw,0.015750539346009285,1.0,0.0,21,11,0.0
uEv1I-0r82Krj4eEysjC4A,-0.24004191811154518,0.0,0.012658227848101266,302,122,0.0158646218931783
uGOEl8AfKsMJKebNcX3uNA,-0.022140332064401025,1.0,0.0,108,73,0.0378514780100935
uGacI_nMwg8hxdg6PloiOw,-0.23350895409460748,0.0,0.0,331,27,0.088888888888889
uGo0TCVNOcDQxMArUU0Jrw,-0.22806830716558057,0.0,0.004132231404958678,2077,561,0.0188536953242837
uGqgf0SNirwrezTrv3GLJQ,1.0,1.0,0.0,15,14,0.0
uHfHKZj_RsNwP03ar_vwQg,-0.32161491026573963,0.0,0.0,397,226,0.0170834936514043
uHfI3MPfF3vvKuoeY0-0EQ,-0.2835209215885854,0.0,0.0,290,131,0.0353614728334081
uIFRFef7l43YxA8G3dU6Tg,-0.20716938635131166,0.0,0.010638297872340425,477,125,0.0442137404580151
uIUjRtUh8fsoczFL6ttWYQ,-0.15010101249752406,0.0,0.023255813953488372,150,53,0.0349914236706689
uIYodhuKvXEWd6jEGK9l0g,0.42289522072177266,1.0,0.0,1068,13,0.0
uJITgt5t7j-KpDChsXPV5w,0.29233128105526396,1.0,0.0,185,33,0.0791245791245791
uJc9lKaxLNBZch866x4_pA,-0.036266576875468526,1.0,0.0,212,47,0.1027699718988359
uJvTBGksfErVDSOeBsmOyA,-0.19392972497634442,0.0,0.0,281,139,0.0334732214228616
uKEZQ_j3B8kMd-ThoGZDYQ,0.6464602934348138,1.0,0.0,8,5,0.0
uKGuZYme6UO1DBexhtW5cw,-0.05273592497674118,1.0,0.0,119,51,0.0670231729055259
uKnoHpDQTQZiqsOldeMx7Q,-0.18412105525057354,0.0,0.0,48,15,0.0
uLM1kVK3-gYuUYkgnCoTyw,-0.20290200190668073,0.0,0.0,249,133,0.0283189726140167
uM1ahq0ZG5utDIV3JwjHyA,-0.07027097670726568,1.0,0.0,69,42,0.0
uN9d_m0ZG6KM4zYVUS-ZDg,1.0,1.0,0.0,9,8,0.0
uNln_EqOfvtsLDor2NqhvA,-0.33458807991134754,0.0,0.0,11,7,0.0
uO8ITLi5jQJpfN-TCoIh0Q,-0.13839198433464273,0.0,0.0,77,14,0.0619047619047619
uOf1XvY9yPEssWP8WBfgZA,-0.23193886836564792,0.0,0.022727272727272728,177,45,0.0743764172335601
uOjNbkw8nExqS7dylRcZmw,-0.14501982893738086,0.0,0.0,412,73,0.0259360730593607
uPQVKBptNqOxiYfXQyFxwA,-0.008689983996043593,1.0,0.0,141,38,0.0
uQSCNdPI0dC_sPsOh1U8NQ,-0.2584782042328154,0.0,0.0,134,41,0.0232288037166086
uQcKo8m34OULhySxwRaOAg,0.03323514179005327,1.0,0.0,70,9,0.0
uQgZitYr2ni6ZjL6LPOzBA,-0.1982747379832246,0.0,0.0,261,71,0.0266255064634381
uQub6nYRyGH7bjNwuwCUMw,-0.2443319767858193,0.0,0.0,68,7,0.0
uR--z40doqUJNP5WVsSKLQ,-0.2808711713666815,0.0,0.0,84,20,0.0
uSBO3RM6JTbckZ63PEIW2w,-0.031490162812265354,1.0,0.0,129,22,0.0
uShHLfwPhalzCPxh5VwgUQ,-0.18264679985224586,0.0,0.0,22,13,0.0659340659340659
uSw3X8i2qisTUmuoHbXsIA,0.26829185831304825,1.0,0.0,39,24,0.0
uTq9qVkOuxjBPjqC7K0XYA,-0.09993098486378116,1.0,0.0,310,147,0.0376150460184072
uUgRgEdYbp4IPOUK2j-60Q,-0.20159356180849053,0.0,0.047619047619047616,103,28,0.0619047619047619
uV2UIrCxSng1tQ1Gi9n_Sw,0.03065093126771823,1.0,0.0,54,20,0.0
uVIOgGhOYozGPwpptrF3Cw,0.388889749201071,1.0,0.0,115,11,0.0
uVJkqQ1U9MH7hBorrwGhBg,-0.2143783720069241,0.0,0.0,456,191,0.0385171932963246
uVNzMzly3ICsE_tgR-IlqA,0.7769412800591017,1.0,0.0,7,5,0.0
uVXm-khx_kNEnhKLgn8jUg,-0.2542585319321813,0.0,0.0,73,6,0.119047619047619
uVtTkB1EVevu-0EIQygVMg,-0.029360222539901448,1.0,0.0,351,41,0.0
uWHPd11jHXyR1Mu0LI725w,-0.10377283709003937,1.0,0.07142857142857142,51,19,0.0473684210526317
uWJ8yes4D6f7e0bUQdBeJg,-0.31539123437726924,0.0,0.0,160,14,0.0
uWJx0gRuynGEjgRtxUu-dw,0.22539489548297886,1.0,0.0,176,57,0.0473684210526315
uWLFplSCk3lI9rf84ZDwUw,-0.19353985948478247,0.0,0.0,226,90,0.0311827956989247
uX31y8tMkt918miAJaSIgQ,-0.10585107422567153,1.0,0.013888888888888888,943,82,0.0550883095037846
uY7um5bWKhiVwzL0wakJXA,0.05794338014506217,1.0,0.0,36,22,0.0795454545454545
uYBHf5LLq3f7YbBjncQdCg,-0.237393387105448,0.0,0.0,293,78,0.0462789243277048
uYrw8JU3qLBMGRlcMoXG-A,-0.21379801645966812,0.0,0.0,59,35,0.0
uaKXyCNVXWdfOOdbM88pMA,0.05593381159721311,1.0,0.0,348,125,0.030015503875969
uaTq-_gVT8XWHdBfVPzsRg,-0.23176499200829193,0.0,0.10344827586206896,71,39,0.0659340659340659
ub8HSWJPsD_CqImzCehrZg,0.08808071895176461,1.0,0.0,29,20,0.0818181818181817
ubRXFSsER3_MYb4BmvvnLA,-0.221775591154328,0.0,0.02857142857142857,841,38,0.0473684210526315
ucA1W2jGl-PwKK2gCr05yA,0.08207369135961617,1.0,0.0,11,5,0.1333333333333333
ud1DYfS8px87ApE5uDdRAw,-0.17748817544199258,0.0,0.0,44,19,0.0
udsU77Rh2wAN7tEOmIUY7w,-0.04881747993825314,1.0,0.0,44,25,0.0
ue-Me7wcOixhdHNOEQ6j3Q,-0.14323074721763118,0.0,0.023809523809523808,634,46,0.1320450885668276
ueSknQNYtV0jQmGEoDTerQ,-0.15307437037767102,0.0,0.0,72,38,0.0
uf-vkwfYYO5-4tOTNntQcw,-0.16891218652578516,0.0,0.0,14,8,0.0
uf8uvDhevgyaUwMk8UxTIQ,-0.20104036834686323,0.0,0.0,30,11,0.0
ufR8XREY2d0UTK5DUV2CzQ,-0.032836257955744075,1.0,0.0,64,33,0.0554112554112553
uflDYdHGrCawgr1JSQ7Ypw,0.3208273425016117,1.0,0.0,448,40,0.0237804878048781
ugfoID6LrdwiqYUSdhkqAw,-0.18287710141283464,0.0,0.0,364,118,0.0163841807909603
uh25a36RgVbIeq99Qy4a0A,-0.265740614931525,0.0,0.0,92,20,0.0
ui4DfohP2wEh-BJbr_2D-w,0.005920749432878791,1.0,0.0,181,91,0.0107501194457717
uiK29Gh9OVX3kk9TOgP-Fw,-0.5279587745895962,0.0,0.0,441,136,0.0211066440964875
uiv7dH5PsqjOvIWr91iDDA,-0.11477476774839046,1.0,0.0,31,6,0.0
uizQiDP3fYaDvCxuwMaSew,-0.21420023789313625,0.0,0.0,300,74,0.0373815373815373
ujWCzhA9YS2fXzXPW9Lc9Q,-0.23456953987810852,0.0,0.0,259,78,0.0472170106316447
ujYhU3bX35BCVj1NUbSQpQ,-0.18138170649442842,0.0,0.0,752,138,0.020814061054579
ukQX8e7o-DDRglKdF9fk4g,-0.18698474956229472,0.0,0.0,456,25,0.0369230769230768
ukpvdbvKsxh8-oAxY3nsZQ,0.008954638934878356,1.0,0.0,15,6,0.2083333333333332
ul7RY7S80zD3EpvoYMNyAA,-0.10286721655277398,1.0,0.034482758620689655,213,85,0.0612798965740142
ul97zyH40F8OMTwRIgJqDQ,0.021095999664159093,1.0,0.0,51,25,0.0
ulwns2OavT81v6zG-Sk6ng,-0.3477598742882513,0.0,0.0,127,8,0.0
um8npcImasA0sPITsPB_Hg,-0.12276020191163783,1.0,0.0,21,6,0.0
umR6HgRVWYHcXzsxCQ92Ag,-0.21115468567344164,0.0,0.0,249,71,0.0136932707355241
un20fcU_7BEQzWueoVZT0w,-0.2911223512550692,0.0,0.0,129,44,0.0217171717171718
unK5BCRWoMZ3ZCWhcKe-ow,-0.10084367896185309,1.0,0.0,79,43,0.022198731501057
unkAACN449zW3jtS8N2yiA,-0.21912776568838532,0.0,0.0,326,147,0.0442618605883911
uoU7b-XfnWJfJ0jVa7_Uog,-0.06978321616117167,1.0,0.029411764705882353,218,72,0.0135083713850838
uotTfs2JtXxKG9hymg0ReQ,0.16541192008865246,1.0,0.0,17,13,0.0
upYJCCzwEw8ylTZ8RLcBJA,0.12621301681635666,1.0,0.0,51,20,0.0
uppHXQH6tuNFtqxT8dRHig,0.49775448014088153,1.0,0.0,11,5,0.0
upxQiiUF-6NM9jOJCxS_hg,0.26916591012447444,1.0,0.0,16,8,0.0
uq98rLs4rkWRtuDAggiR8w,0.2382716893341138,1.0,0.0,60,11,0.0757575757575759
uqXYVxIwoEsFFjEHBlMZQA,-0.33947585635288496,0.0,0.007326007326007326,994,315,0.0445021645021646
uqc5jOWOiPLTPibyy1yI4g,0.2548147789843377,1.0,0.0,136,47,0.0203900709219859
urEO2v7ydkJ-j9tUUmXpZQ,-0.11386654957208153,1.0,0.0,28,7,0.0
urV1Ir6TCjSNx_Cvfx7xbQ,-0.32954707251031023,0.0,0.0,144,51,0.0
urqTD_JA6CphlyU0I-AyKg,-0.244289904293024,0.0,0.0,62,32,0.0293560606060605
uswNPK8UQ44QmopDal6Fxg,0.25673490682724875,1.0,0.0,13,7,0.0
ut9lc20Dq7tUH0tZMKic1w,-0.2907940758182118,0.0,0.0,49,16,0.0
utJPIg1UrXG_PpE1QLOomQ,0.27409673138563906,1.0,0.0,26,10,0.0818181818181817
utJbQdm48JxR39EWnZ6k_w,-0.2741972105862253,0.0,0.006711409395973154,420,165,0.0343788764841395
utUdOwhOK7bnleFIT8lxpA,-0.22519554289083177,0.0,0.0,147,57,0.0
uttovmgZMrYTv-lW859tjg,-0.11853109175822152,1.0,0.0,47,17,0.0
uuEdVSddKBJ5CtStDifE3g,-0.25188211986702125,0.0,0.0,30,22,0.0
uujAlHvgCzo8oinElyWFcw,-0.010937895960250854,1.0,0.018867924528301886,211,130,0.0356125356125356
uv5EeYMn3giMqBXYu-ejKA,-0.046090182546242975,1.0,0.037037037037037035,101,34,0.0522875816993464
uvG4QThFmQswhHCnPCGJyw,-0.2899452747679284,0.0,0.021505376344086023,241,110,0.0338118022328548
uvGfk8eirExWR-B9zsIN5Q,-0.06184979257904477,1.0,0.0,5510,227,0.012871097490902
uvb3NcpqBEaCrrcyfNF-wA,-0.1531744219050304,0.0,0.0,1356,81,0.0120445648900933
uwtZHsvaENUXhUD--_JU2A,-0.18468833881089108,0.0,0.0,91,13,0.0
uxZENO1iy7tz8MK77L3_GQ,-0.3594069915020622,0.0,0.0,1031,271,0.0314443858724302
uxoQdZD3mEptaPohiLQg1w,-0.0903113726235465,1.0,0.1111111111111111,72,56,0.0892857142857144
uxxzyw4UCu-rw0uZiK6g0Q,-0.2574950931397642,0.0,0.0,62,38,0.0
uxzICSaSJuAgvWH5TOMXOQ,-0.13492311661172618,0.0,0.0,22,11,0.0757575757575759
uy_x3_mSkzcjod2fM1ZdRw,-0.275163150672154,0.0,0.024390243902439025,130,61,0.0307051782461618
uz2D0y3CQkt7LeNxVei6HQ,-0.2704986837300634,0.0,0.017241379310344827,174,74,0.0893210283454184
uzhiTCvVaK_0fZwa7rWDzw,-0.21327580407297908,0.0,0.0,625,39,0.0243589743589744
uzp1k2LiBBwEjmSd8dv0DA,-0.2619306591631261,0.0,0.0,93,46,0.039855072463768
v-Xb8mYFiezNRDFZoKYifg,0.011919468494279939,1.0,0.0,69,17,0.0522875816993464
v-oSCziSbc_S8Ko5nUOI9A,-0.21079715072179417,0.0,0.0,67,23,0.039855072463768
v1kfHazPIbHf3u9ybTnLRg,0.3310878134742149,1.0,0.0,19,12,0.0705128205128204
v30UfHgDVZJSjLriIwnh3w,0.1223843962054616,1.0,0.0,308,31,0.0302419354838709
v3cbEy9tUWqeVVHQM5ZZ4A,-0.010925022653208716,1.0,0.0,77,46,0.0
v4V3ZDGNae7vUAOfzDd3Og,0.16442114680754816,1.0,0.0,11,5,0.0
v4s3xYzkXZB6sAY5yszyRg,-0.037410130272910624,1.0,0.0,23,12,0.0705128205128204
v5KBQIMZaa87gtK4BAq4Kg,-0.30764679985224586,0.0,0.0,27,19,0.0
v5doqJn6cJ3vHJuVOghMzA,-0.11792630864038378,1.0,0.0,16,11,0.0
v5ur7Ceat3IiRyFzEzLqHw,-0.23598961274469665,0.0,0.0,368,128,0.0223640267175573
v7DDirUL-ZA-CmRgl7m-pg,-0.3298853113693176,0.0,0.0,134,80,0.0121913580246915
v7j08QnDuWfQlY6s-NKHPg,0.3169238068314295,1.0,0.0,24,12,0.0
v8GLvA8kl1_1L8I2Ie1RCw,1.0,1.0,0.0,9,8,0.0
v9dUfpQMn09sLJUaxlGMvQ,-0.35965106752727827,0.0,0.0,342,98,0.0099979385693671
vADvPGRUDVpVdeprVoidHQ,-0.11357131628973682,1.0,0.0,59,42,0.0
vAlG57_mZtazKbHBH39T8w,0.28942909425761787,1.0,0.0,134,60,0.0452380952380953
vBQNbW_aiKCteAp756VQgw,-0.019031351084254355,1.0,0.0,84,25,0.0
vCHNWdW-ys-nWUx3Cpvk8Q,-0.23011726517888376,0.0,0.0,763,261,0.049153605015674
vCuax8KsAt5kZ8DkaYIOKA,-0.00945950982896604,1.0,0.0,36,11,0.0757575757575759
vDC3NC8T9QpPMZlrCAnnIA,-0.11277959849491004,1.0,0.0,28,8,0.1499999999999999
vDVTecHXPkKp9OkVXX_boA,0.2346920781620394,1.0,0.0,62,16,0.0
vDb4ioypKzJ0Wshp5i3-bw,-0.1369193131587202,0.0,0.0,23,11,0.0
vDgT0MyVtWZNX4X9j6EsMg,-0.3619530649783641,0.0,0.0,22,11,0.0
vDhOjSNfgA4eE1Rj88-XDA,-0.1684551959610815,0.0,0.0,60,23,0.0
vE8J5mGtFYPF1ya0SLOshg,-0.23912925904133175,0.0,0.0,137,61,0.0445696721311474
vEJ9dWt5If-u8BmTHocuEQ,-0.2778196368263348,0.0,0.010752688172043012,488,222,0.0417831624728177
vE_Y-3EWeu-IWlzpDKagvg,-0.08664195532550656,1.0,0.0,24,10,0.0
vEfA3V3pCrnigUFlLJ3gLw,-0.2856049711734589,0.0,0.0,595,140,0.0393346379647749
vEgKBcuZxPsaExMXBP0SgQ,0.010326948643931133,1.0,0.0,422,87,0.0112330198537093
vFAw4rLTTtMyRz1zQ54RsQ,-0.12553319377686845,1.0,0.0,110,69,0.01407867494824
vFhOCxCeY_oniyoceyzGpg,-0.22949909818264946,0.0,0.0,19,5,0.0
vG0uDzd0eoqryYUNfXwgjA,-0.27917265368686794,0.0,0.014285714285714285,167,78,0.0462789243277048
vG6_ZC5sHRP8Jso09-WjsA,0.18238200018028272,1.0,0.0,17,5,0.0
vGWxHSjUQrS3fLJdax2V6Q,0.07860589824996322,1.0,0.012987012987012988,1090,97,0.0197854837030095
vGa5Xwkp1zw4kmANvL54Zw,-0.3147771763972531,0.0,0.04918032786885246,301,110,0.0639445300462249
vH7J9jSry4QgOR1MqTuRLw,0.2769412800591017,1.0,0.0,11,9,0.0
vHAO6KAlcvt1dpIWVkFdCA,-0.3892638148406355,0.0,0.0,116,43,0.0
vHAjYdA3c4G3E7HKMl3OgQ,-0.11072024060565216,1.0,0.024691358024691357,168,93,0.1218637992831541
vI06_INa6NT0HA2rCXZX0w,-0.13957875226183736,0.0,0.0,47,33,0.0757575757575756
vIT19IkXjNd39r55YTeq2w,0.25529317921085337,1.0,0.0,114,20,0.0
vIozkqGCcKZteMYouua5Cw,0.023759601114290874,1.0,0.0,34,6,0.119047619047619
vIqc98__17LMLk0ZCOuiLA,0.29466892464916405,1.0,0.0,12,5,0.0
vJLbVnnZFb_kiUMjGIWsSg,0.3131269601014804,1.0,0.0,11,7,0.1071428571428572
vJShIp6EhBANULgQhkd1Kw,0.16796805969291184,1.0,0.0,49,23,0.0
vJlbggc3FsyeOqUOPhVfiA,-0.41934980224312746,0.0,0.0,37,5,0.1333333333333333
vJpRfwM1MT3gWjKBZf_9sw,-0.002245519859118472,1.0,0.0,14,8,0.0
vKCIQCvbWV9_NXpQI0iejA,-0.2356189957079592,0.0,0.0,66,40,0.0
vKZC_4qYGyAHSXkalLVSVw,-0.36102367092884335,0.0,0.0,41,23,0.0
vKq53JMpZGATGhq-KqzOEg,0.3131269601014804,1.0,0.0,10,7,0.0
vLobB_Q9BB6cJDE_P9KsHQ,0.053882560118203304,1.0,0.0,17,13,0.0
vM0eMwU8W9id0YHLCzukgA,0.17370465136378066,1.0,0.0,28,16,0.0551470588235294
vMD5bn1mbL18spr7Mmzlyg,-0.16609159109847682,0.0,0.0,835,50,0.0192156862745098
vMWBVI5ky6c1gfuPB7ZTLQ,0.3832522734410573,1.0,0.0,96,17,0.0522875816993464
vMp55ea__Pk0fYbBDCn6jg,0.1242163658664196,1.0,0.0,310,23,0.100334448160535
vN6v8m4DO45Z4pp8yxxF_w,-0.07543427278988635,1.0,0.002068252326783868,6305,2084,0.0167036359685655
vN8fxTmzCU7omio4yf0hjg,-0.12740825145083623,1.0,0.0,21,8,0.0
vNQVDDBhMfsXAQkK75Iebg,-0.013384796315308423,1.0,0.0,117,47,0.0
vP08ToWNiC3y_fLgNgMhCQ,0.16541192008865246,1.0,0.0,15,11,0.0
vQMAQ5msSBgsCrECS6QhqA,-0.13320745824978608,0.0,0.0,214,9,0.0
vQMcJ0hvM--o9qPYFn6Xvw,-0.018622189954952684,1.0,0.0,305,46,0.020814061054579
vQ_rxK8TV37QOS-uJvGGQA,-0.12759703963901603,1.0,0.0,110,45,0.0
vSRdQJkcExJqR5l3QPmy5w,-0.30804667543971304,0.0,0.0,387,152,0.0191426146010187
vTBKqG5hmIta0NqtpbGg6Q,-0.17934062064386086,0.0,0.0,31,18,0.0
vTNSSvjc2J3DSOsNRdXtRA,-0.3588991808119022,0.0,0.0,60,5,0.0
vTNm04guTgOT5hCmGSN5HA,-0.3736694623189545,0.0,0.0,473,23,0.0
vUrTGX_7HxqeoQ_6QCVz6g,-0.38392302665793776,0.0,0.011349306431273645,2336,1121,0.0302221207913357
vV00GT_L1_fJYbLg_yEIxg,-0.29604955066754524,0.0,0.018518518518518517,132,68,0.0277310924369749
vVfy055EfLMdd0yJYHxiMQ,-0.28175757489153674,0.0,0.006956521739130435,2224,691,0.0402399786435867
vWKTTbYHSi2tGA6hksCRkA,-0.1546717040362019,0.0,0.0,355,79,0.0351960481630131
vWdBOZdE8KwxAxyE3LcJRw,-0.31426183973427013,0.0,0.012345679012345678,236,117,0.0246438746438746
vY1u5rmhsOIxTO_ezdbqjQ,-0.05776316834422279,1.0,0.0,26,7,0.0
vYr5IUI8MDEAPBAuZJdNPQ,0.19895312408649268,1.0,0.0,28,17,0.0
vZKDU7nRGB_5pzJGR12efw,0.11516395991731865,1.0,0.0,161,46,0.0572315882874887
v_QABT3I_rG8swgkiEu3Jw,-0.2320492328051444,0.0,0.0,61,20,0.0
v_iJS6_qhIPiiziqybmjKw,-0.17529221996298072,0.0,0.0,42,7,0.0
va40jWz1dr0CHG4fIJgaHA,-0.3674195971343043,0.0,0.0,96,31,0.0
vaoSpYVAFXLvRfJGK1IF2g,0.048238459395077204,1.0,0.0,45,35,0.0
vb-xBIlGWHCsFrJeXFfnuA,-0.0994943097714619,1.0,0.0,101,35,0.0
vbKckewFfz7vVRhFmOh4UQ,0.28207369135961624,1.0,0.0,12,7,0.0
vbNmk49PJji5pC3JhniMOw,-0.2802335236968282,0.0,0.0,388,189,0.0297924297924296
vcbe4MIUNemUvuxl7qPfxw,-0.24792187681988398,0.0,0.019230769230769232,124,60,0.0452380952380953
vdoA5t_zL0nTTww1PQkTVw,0.03479894681590956,1.0,0.0,21,9,0.0
vdpxxb6fxjYtJMnW_V0GZg,-0.15435307792226183,0.0,0.0,411,135,0.0072984749455338
veLho7eH9YvS4ylnJ8LsLw,0.12224785138898342,1.0,0.0,22,7,0.0
veSSeeVWzRbZvPD3xyc9mA,0.18854493350246737,1.0,0.0,15,6,0.0
venWfi69QVylbyrvaPt0nQ,-0.2736216131306488,0.0,0.008032128514056224,1069,276,0.020814061054579
vf81tOiPd08VGI28EkB6OA,-0.08593558901503429,1.0,0.0,147,76,0.0249662618083672
vfD5568Nt1B_ImDC75fBIQ,-0.21139150065840706,0.0,0.03125,152,41,0.0442427680090753
vgJDi6bYu02k6h9_ZodulA,0.4495535132157332,1.0,0.0,19,5,0.0
vgYFLyWDsXsGbHTwfa2ONQ,0.19126169038750296,1.0,0.0,34,20,0.0
vgaDkuxjt8-w-0PtE8tTCA,-0.2785166377292884,0.0,0.00528169014084507,1997,680,0.018451319921908
vh62OClh9wi-hsGCR4bNjA,-0.4477121463650616,0.0,0.0,83,22,0.0
vhGQBkw05SrbnMT99vshAw,-0.028702820664024464,1.0,0.0,15,10,0.0
vhYqMJa5dxZfDNuRHwVlfA,-0.2317684972181549,0.0,0.0,48,14,0.0
vhd0gUXen6B4km2VQlljVw,-0.0010814046578190295,1.0,0.0,47,11,0.0757575757575759
viWf8dERfdNPxxHdG37B6g,-0.21976873946227804,0.0,0.0,144,75,0.0
vilQ4JC8lHKkngWvqOI9Aw,-0.19645247658217524,0.0,0.0,41,19,0.0852130325814537
vj6m5eqsIxV7INR9bgoYNA,-0.07501589317317969,1.0,0.0,92,52,0.0
vjZyFjcc8A9HAUuJczOgqA,0.3320910576055047,1.0,0.0,49,20,0.0
vkIhDz7eJScEN2CZnGAkjg,-0.2247452668400337,0.0,0.0,102,17,0.1235294117647058
vkrNaPsYX37nu8ndgFxLxw,-0.1035275786999108,1.0,0.0,190,63,0.0297924297924299
vloE7oh2OzOYGvZSt6aVFQ,-0.1938947345767008,0.0,0.0,463,77,0.0126540126540126
vlqcTafHh27AuDbYtoG8rw,0.13635710681888724,1.0,0.0,46,28,0.0
vnEwE9OVCdQbXAJDYcCh1g,-0.1335841741763799,0.0,0.0,367,37,0.0256045519203413
vnHL_GrlfdmptInzFTU_5w,0.16983557351002676,1.0,0.2,19,9,0.0888888888888888
vnQgWhtfE2dkqooJEo39rw,-0.10033106142762749,1.0,0.09090909090909091,48,11,0.1818181818181818
voFurH0uTiM10El9y8mYNg,-0.2075302130539225,0.0,0.0,92,22,0.0415019762845849
vpAgKeDIdzEtsqdSn8yHUw,-0.09605629311823138,1.0,0.0,26,8,0.0
vpLMV6pHa1oI71jYaCVFzA,-0.2091295788522799,0.0,0.004166666666666667,969,240,0.0386333333333333
vp_hPIvAcUJ7xjuWxYLZAg,-0.06556812699707681,1.0,0.0,201,32,0.0551470588235294
vpb8wjdX38PFHO0XoXzX_g,-0.23518212008765438,0.0,0.0,147,25,0.0
vr7LLo3Y-A1FbN3azFGZkQ,0.15169865037905994,1.0,0.0,19,5,0.0
vsM7RsJNrP6ukSgy1Ew5xA,0.06748790227905643,1.0,0.0,27,16,0.0
vsU6uRvqqf-Mls3GrDm1og,-0.028447068970671174,1.0,0.0,87,55,0.0906110283159464
vsjZ6QzDk-gZwh3b1a9r0A,0.34442957537718,1.0,0.0,62,13,0.0
vsrryxBR2Jykl71qa1H6SQ,-0.28976810227167993,0.0,0.0,304,114,0.0551689140205886
vt80VTnTbTloFODYKBFA9Q,-0.15396120782597578,0.0,0.0,114,31,0.0
vtJzY7yw636iiEH5tz3B-g,-0.09475860691482996,1.0,0.0,238,21,0.0828157349896479
vt_esoDw6HG5ClM12OPkMg,-0.08895971560628402,1.0,0.0,311,115,0.0247605011053795
vtn32S6zcfPWTYiZuhuFYw,0.3310878134742149,1.0,0.0,11,5,0.0
vuzilOmzlFbrSTiwZfOSOA,0.6259891843990677,1.0,0.0,23,11,0.0757575757575759
vv6sIXQHy4JQzaG4mt9jvg,0.07472722598412196,1.0,0.0,38,5,0.0
