user_id,business_id,rank,score,u_beh,c_mob,r_ctx,weight_beh,weight_mob,weight_ctx
g8vqoYtl52mRAT0TNBUNHQ,q-zV08jt6U-q05SMEuQJAQ,2,0.923,0.9927,0.8737,0.7872,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,ytynqOUb3hjKeJfRj5Tshw,3,0.9987,1.0,1.0,0.838,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,OdIBX09glfXNVSyd0RnIeg,4,0.9866,1.0,0.9799,0.7664,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,onp9X_9RRAEzA-yqdiSOcA,5,0.9131,1.0,0.8509,0.7936,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,e-i6jvgVv4TqjsYT99-ajg,6,0.8407,0.8279,0.8515,0.744,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,rgeuy1qbw6Z8B6CSVANHIA,7,0.9558,0.8981,0.9985,0.932,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,IWHdx0NhDKADkGOgXgOFKQ,8,0.998,1.0,1.0,0.7584,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,Qw7tz-UkPrpXaVidWuab4Q,9,0.8829,0.8779,0.8896,0.6784,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,IkY2ticzHEn4QFn8hQLSWg,10,0.9374,1.0,0.8963,0.5968,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,eaDZlSuVS0EY67Ke6pRP6Q,11,0.9059,0.7775,0.9993,0.984,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,qsm7SkX60JsajT7Yz248FA,12,0.7823,0.6678,0.8664,0.7872,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,mzTTdvQGkUHZ8ii7OnZC5w,13,0.921,0.8796,0.9535,0.7808,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,iUZEGx29miZObLd6_lt7Vg,14,0.9294,0.9312,0.928,0.932,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,lpDOqBhkJlxACzKQGAj_uA,15,0.8747,0.7967,0.9314,0.912,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,-mIlmp5l4hKlp1tvHRdvTg,16,0.9156,0.9125,0.9199,0.776,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,atZ_olNKXOG4rEr6mccN8g,17,0.9248,0.8244,1.0,0.834,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,cGX-1IUwXOjkUqZbkKYcjw,18,0.8811,0.722,1.0,0.7456,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,eoN0GAIRV0WmwUm7FmzKgQ,19,0.8537,0.6798,0.98,0.962,0.42,0.571,0.008
g8vqoYtl52mRAT0TNBUNHQ,PP3BBaVxZLcJU54uP_wL6Q,20,0.9387,1.0,0.897,0.7104,0.42,0.571,0.008
8yTfQG6kbryqEJSEDIcuRQ,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.6925,1.0,0.45,0.8126,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,J6ZSgoKCLBDMMzuhM-aYGg,2,0.619,1.0,0.3158,0.9134,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,YHjKcTiuZ2pkBCOgsqoozw,3,0.6171,0.4414,0.7498,0.8586,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,1b5mnK8bMnnju_cvU65GqQ,4,0.6169,1.0,0.3136,0.8326,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,hm_vd7AoipjSa3i0AFAR5A,5,0.6726,0.4446,0.847,0.8686,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,fCDMLD21ypv1XZ_EyafCkQ,6,0.6084,0.9836,0.3126,0.7546,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,q-zV08jt6U-q05SMEuQJAQ,7,0.6181,0.9927,0.3237,0.7125,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,ChlcxTEoWBQJXJ2Xb2vm5g,8,0.5932,0.9615,0.3,0.8826,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,ytynqOUb3hjKeJfRj5Tshw,9,0.6918,1.0,0.45,0.7446,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,OdIBX09glfXNVSyd0RnIeg,10,0.68,1.0,0.4299,0.6917,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,L5LLN0RafiV1Z9cddzvuCw,11,0.6144,1.0,0.309,0.8366,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,I_3LMZ_1m2mzR0oLIOePIg,12,0.612,1.0,0.3088,0.6181,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,3YqUe2FTCQr0pPVK8oCv6Q,13,0.6114,1.0,0.3062,0.7013,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,SwBhaxfQPbyhsi0QHUAN0A,14,0.6104,1.0,0.301,0.8754,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,U3grYFIeu6RgAAQgdriHww,15,0.6099,1.0,0.3005,0.8546,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,ORL4JE6tz3rJxVqkdKfegA,16,0.6082,0.9987,0.3003,0.7563,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,skY6r8WAkYqpV7_TxNm23w,17,0.6081,1.0,0.3004,0.6885,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,QHWYlmVbLC3K6eglWoHVvA,18,0.608,1.0,0.3006,0.6757,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,8uF-bhJFgT4Tn6DTb27viA,19,0.6073,1.0,0.3,0.6325,0.434,0.556,0.011
8yTfQG6kbryqEJSEDIcuRQ,OWOOc0YjU_kioLeEgo5VCA,20,0.6041,0.9924,0.3,0.6469,0.434,0.556,0.011
UgiaA3ngsm8OVSq2AWLnJg,ytynqOUb3hjKeJfRj5Tshw,1,0.9762,1.0,0.9608,0.8192,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,onp9X_9RRAEzA-yqdiSOcA,2,0.9133,1.0,0.8505,0.7786,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,6ajnOk0GcY9xbb5Ocaw8Gw,3,0.9652,1.0,0.9403,0.8872,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,OdIBX09glfXNVSyd0RnIeg,4,0.9348,1.0,0.8888,0.7514,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,IWHdx0NhDKADkGOgXgOFKQ,5,0.9754,1.0,0.9605,0.7434,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,e-i6jvgVv4TqjsYT99-ajg,6,0.7919,0.8279,0.7658,0.729,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,Qw7tz-UkPrpXaVidWuab4Q,7,0.8621,0.8779,0.8532,0.6634,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,qsm7SkX60JsajT7Yz248FA,8,0.7813,0.6678,0.8664,0.7722,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,atZ_olNKXOG4rEr6mccN8g,9,0.9022,0.8244,0.9617,0.8152,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,eaDZlSuVS0EY67Ke6pRP6Q,10,0.8866,0.7775,0.9665,0.9972,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,iUZEGx29miZObLd6_lt7Vg,11,0.9112,0.9312,0.8963,0.9132,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,rgeuy1qbw6Z8B6CSVANHIA,12,0.9142,0.8981,0.9263,0.9132,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,-mIlmp5l4hKlp1tvHRdvTg,13,0.8976,0.9125,0.8885,0.761,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,mzTTdvQGkUHZ8ii7OnZC5w,14,0.8788,0.8796,0.8799,0.7658,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,cGX-1IUwXOjkUqZbkKYcjw,15,0.8474,0.722,0.943,0.7306,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,lpDOqBhkJlxACzKQGAj_uA,16,0.8217,0.7967,0.8388,0.9308,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,eoN0GAIRV0WmwUm7FmzKgQ,17,0.8363,0.6798,0.9511,0.9808,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,J8S7cPPlTgsQnXKVfTyN8g,18,0.8318,0.7643,0.8844,0.687,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,IkY2ticzHEn4QFn8hQLSWg,19,0.8321,1.0,0.7099,0.6118,0.424,0.567,0.009
UgiaA3ngsm8OVSq2AWLnJg,mf0OyZ6DX2iKUFIV9TqFRQ,20,0.8476,0.7278,0.9382,0.7846,0.424,0.567,0.009
ttVxBXRFXh82QF9uPwApDQ,H5Rk-aunuEzGANXCBu-NPQ,1,0.7166,0.6774,0.7467,0.7248,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,6ajnOk0GcY9xbb5Ocaw8Gw,2,0.6914,1.0,0.45,0.806,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,QHWYlmVbLC3K6eglWoHVvA,3,0.6896,1.0,0.4493,0.6704,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,J6ZSgoKCLBDMMzuhM-aYGg,4,0.6177,1.0,0.3158,0.92,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,L5LLN0RafiV1Z9cddzvuCw,5,0.6527,1.0,0.3802,0.83,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,U3grYFIeu6RgAAQgdriHww,6,0.6085,1.0,0.3005,0.848,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,fCDMLD21ypv1XZ_EyafCkQ,7,0.6071,0.9836,0.3126,0.748,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,q-zV08jt6U-q05SMEuQJAQ,8,0.6168,0.9927,0.3237,0.7072,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,sihT-_DtwOdnDDDJbXN22A,9,0.6665,0.9058,0.4787,0.784,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,5oX4G1cptixPZecih9L3dg,10,0.6803,0.7934,0.5931,0.6592,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,ytynqOUb3hjKeJfRj5Tshw,11,0.6907,1.0,0.45,0.738,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,oIH5YWPy_g61YXM6R900Wg,12,0.6273,1.0,0.3337,0.882,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,OdIBX09glfXNVSyd0RnIeg,13,0.6789,1.0,0.4299,0.6864,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,3YqUe2FTCQr0pPVK8oCv6Q,14,0.6138,1.0,0.3129,0.696,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,I_3LMZ_1m2mzR0oLIOePIg,15,0.6107,1.0,0.3088,0.6128,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,SwBhaxfQPbyhsi0QHUAN0A,16,0.6091,1.0,0.301,0.882,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,iSRTaT9WngzB8JJ2YKJUig,17,0.6084,1.0,0.3018,0.7776,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,VAeEXLbEcI9Emt9KGYq9aA,18,0.6083,1.0,0.3034,0.6816,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,onp9X_9RRAEzA-yqdiSOcA,19,0.6073,1.0,0.3009,0.7136,0.432,0.557,0.01
ttVxBXRFXh82QF9uPwApDQ,ORL4JE6tz3rJxVqkdKfegA,20,0.6069,0.9987,0.3003,0.7616,0.432,0.557,0.01
U25JRq-J1q0CVFTeE-7Iyg,skY6r8WAkYqpV7_TxNm23w,1,0.9132,1.0,0.8501,0.7552,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,znlrxrY4InSx7ekPZxoHRw,2,0.9123,0.9949,0.8537,0.6688,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,U3grYFIeu6RgAAQgdriHww,3,0.9102,1.0,0.8419,0.938,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,yPSejq3_erxo9zdVYTBnZA,4,0.9053,1.0,0.8372,0.6816,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,P_QAD4_iMgqTaWd5On_n3g,5,0.8233,0.7811,0.8525,0.994,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,edJoBsse6nsF0BYh6pATAg,6,0.8528,0.8565,0.8492,0.898,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,3Wy21heeDm8h2tSZfcj6OA,7,0.8059,0.7422,0.8531,0.872,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,FEBwxZMEpxRwVXx9Fm0XZw,8,0.8162,0.7828,0.842,0.776,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,Ss6f5v_t5Vddiaz4ZOxL0g,9,0.8206,0.7694,0.857,0.972,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,VgAKmXE8B7J0I_O_R13UKQ,10,0.854,0.867,0.8456,0.7632,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,ytynqOUb3hjKeJfRj5Tshw,11,0.688,1.0,0.45,0.828,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,GuzbBFraIq-fbkjfvaTRvg,12,0.8172,0.7731,0.8506,0.814,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,CYwC5OjwCN6ib_AQDxi3Ow,13,0.7514,0.6497,0.8281,0.7664,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,NIQWO-Q_F598XlAvZnFVCA,14,0.844,0.8313,0.8543,0.8,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,OrU9wTeHJSLMwyGqYg4FAA,15,0.8249,0.7892,0.8491,0.994,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,AMi1h-goNueHf_Lvx4Cu4g,16,0.7657,0.6465,0.8538,0.888,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,6m4A_ciUZn1G302yx1YV1w,17,0.746,0.593,0.8583,0.956,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,E7RtIisUoRMcADSebBgNAA,18,0.7964,0.7411,0.8383,0.7904,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,5Z7HXqp22lSiN0Q8iF94hQ,19,0.7214,0.885,0.5935,0.984,0.427,0.564,0.009
U25JRq-J1q0CVFTeE-7Iyg,fVUurZgbWXzp2QzDzJzmpA,20,0.7459,0.6034,0.8547,0.6832,0.427,0.564,0.009
mHeHkho0IV_DMjaoPgen8w,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.6924,1.0,0.45,0.7794,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,J6ZSgoKCLBDMMzuhM-aYGg,2,0.6199,1.0,0.3158,0.9466,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,1b5mnK8bMnnju_cvU65GqQ,3,0.617,1.0,0.3136,0.7994,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,L5LLN0RafiV1Z9cddzvuCw,4,0.6145,1.0,0.309,0.8034,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,U3grYFIeu6RgAAQgdriHww,5,0.61,1.0,0.3005,0.8214,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,fCDMLD21ypv1XZ_EyafCkQ,6,0.6084,0.9836,0.3126,0.7214,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,q-zV08jt6U-q05SMEuQJAQ,7,0.6182,0.9927,0.3237,0.6859,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,9xdXS7jtWjCVzL4_oPGv9A,8,0.5755,0.9256,0.3016,0.5755,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,ytynqOUb3hjKeJfRj5Tshw,9,0.6917,1.0,0.45,0.7114,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,OdIBX09glfXNVSyd0RnIeg,10,0.68,1.0,0.4299,0.6651,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,I_3LMZ_1m2mzR0oLIOePIg,11,0.612,1.0,0.3088,0.5915,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,3YqUe2FTCQr0pPVK8oCv6Q,12,0.6115,1.0,0.3062,0.6747,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,SwBhaxfQPbyhsi0QHUAN0A,13,0.6113,1.0,0.301,0.9086,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,ORL4JE6tz3rJxVqkdKfegA,14,0.6089,0.9987,0.3003,0.7829,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,onp9X_9RRAEzA-yqdiSOcA,15,0.6087,1.0,0.3009,0.6923,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,skY6r8WAkYqpV7_TxNm23w,16,0.6081,1.0,0.3004,0.6619,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,QHWYlmVbLC3K6eglWoHVvA,17,0.6081,1.0,0.3006,0.6491,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,8uF-bhJFgT4Tn6DTb27viA,18,0.6073,1.0,0.3,0.6059,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,OWOOc0YjU_kioLeEgo5VCA,19,0.6041,0.9924,0.3,0.6203,0.434,0.555,0.011
mHeHkho0IV_DMjaoPgen8w,iRIHK8-EwpeffwvoO4nzIA,20,0.5954,0.9696,0.3025,0.6059,0.434,0.555,0.011
8q-kiIHiyrXHpqYk_oeX7g,6ajnOk0GcY9xbb5Ocaw8Gw,1,0.6973,1.0,0.45,0.946,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,NiljjvbIIzQPxIPqeLLg2Q,2,0.653,0.754,0.5697,0.7712,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,J6ZSgoKCLBDMMzuhM-aYGg,3,0.6216,1.0,0.3158,0.78,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,L5LLN0RafiV1Z9cddzvuCw,4,0.6202,1.0,0.309,0.97,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,U3grYFIeu6RgAAQgdriHww,5,0.6157,1.0,0.3005,0.988,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,fCDMLD21ypv1XZ_EyafCkQ,6,0.614,0.9836,0.3126,0.888,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,q-zV08jt6U-q05SMEuQJAQ,7,0.6228,0.9927,0.3237,0.7808,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,I_3LMZ_1m2mzR0oLIOePIg,8,0.6415,1.0,0.3533,0.7248,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,9xdXS7jtWjCVzL4_oPGv9A,9,0.5803,0.9256,0.3016,0.7088,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,ytynqOUb3hjKeJfRj5Tshw,10,0.6965,1.0,0.45,0.878,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,oIH5YWPy_g61YXM6R900Wg,11,0.6339,1.0,0.3337,0.978,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,OdIBX09glfXNVSyd0RnIeg,12,0.6845,1.0,0.4299,0.7984,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,iRIHK8-EwpeffwvoO4nzIA,13,0.6354,0.9696,0.3662,0.7392,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,3YqUe2FTCQr0pPVK8oCv6Q,14,0.6165,1.0,0.3062,0.792,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,VAeEXLbEcI9Emt9KGYq9aA,15,0.6149,1.0,0.3034,0.7936,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,skY6r8WAkYqpV7_TxNm23w,16,0.6133,1.0,0.3004,0.7952,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,onp9X_9RRAEzA-yqdiSOcA,17,0.6133,1.0,0.3009,0.7744,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,QHWYlmVbLC3K6eglWoHVvA,18,0.6133,1.0,0.3006,0.7824,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,SwBhaxfQPbyhsi0QHUAN0A,19,0.613,1.0,0.301,0.742,0.439,0.549,0.012
8q-kiIHiyrXHpqYk_oeX7g,ORL4JE6tz3rJxVqkdKfegA,20,0.611,0.9987,0.3003,0.6496,0.439,0.549,0.012
HEoNLzjhEphK-MUnAt0vCw,L5LLN0RafiV1Z9cddzvuCw,1,0.9154,0.99,0.859,0.98,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,QHWYlmVbLC3K6eglWoHVvA,2,0.9067,0.986,0.8505,0.7776,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,-K0LoSCfh8i5U_y53Krepg,3,0.8784,0.9169,0.8515,0.7984,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,3YqUe2FTCQr0pPVK8oCv6Q,4,0.903,0.97,0.8562,0.752,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,SwBhaxfQPbyhsi0QHUAN0A,5,0.8462,0.846,0.8493,0.692,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,n_7EQxn0ciucIOJfpWVaTQ,6,0.7854,0.7212,0.8294,0.972,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,sihT-_DtwOdnDDDJbXN22A,7,0.8771,0.9058,0.854,0.974,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,p_qSQwShIgQnNxGcajI4-w,8,0.9058,0.9682,0.8579,0.996,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,KXecZki-_3N7afs6HKWM3A,9,0.8178,0.7637,0.8552,0.958,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,ReVpjIDupK_VMPn7ZxPvOQ,10,0.8034,0.7361,0.8502,0.96,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,H26zRyQkXXYzUZUOtppFcA,11,0.8234,0.7856,0.8519,0.7984,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,EmHXLffnzvntWzO6Ba3Atw,12,0.7863,0.6917,0.8525,0.986,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,ezB8e2rijjViprrcTdIiQQ,13,0.7964,0.7218,0.8524,0.7536,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,5oX4G1cptixPZecih9L3dg,14,0.8244,0.7878,0.8522,0.7888,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,HuawlT4tXzCXL8ftyvCZ0Q,15,0.7466,0.6083,0.8448,0.962,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,KP5OncF2jhT7_J1phHPPww,16,0.7709,0.6549,0.8526,0.988,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,Bxmhm659VqrQYHc0hiku5w,17,0.8353,0.7941,0.8629,0.988,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,_0QZGrg91aaiMhh7tQyYYg,18,0.7751,0.6667,0.8545,0.824,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,-EHrU_DwtX2Jv4NbAMppTA,19,0.7603,0.6272,0.8556,0.93,0.421,0.568,0.011
HEoNLzjhEphK-MUnAt0vCw,H5Rk-aunuEzGANXCBu-NPQ,20,0.7633,0.6449,0.8517,0.7232,0.421,0.568,0.011
PZ6OXuPH3UMoJqId0wsXnA,I_3LMZ_1m2mzR0oLIOePIg,1,0.9175,1.0,0.8584,0.7408,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,iRIHK8-EwpeffwvoO4nzIA,2,0.9012,0.9696,0.8522,0.7552,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,HKS-63JzfR0DMNVLBuokYw,3,0.7791,0.7844,0.7748,0.7888,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,M0r9lUn2gLFYgIwIfG8-bQ,4,0.877,0.8925,0.8683,0.7264,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,NiljjvbIIzQPxIPqeLLg2Q,5,0.8099,0.754,0.8534,0.7552,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,LmKpHMXSsm36viJOGVodFw,6,0.7659,0.6773,0.8346,0.6976,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,F4gvookXrKsBNCvK_xEt1g,7,0.8171,0.7582,0.8622,0.7952,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,ytynqOUb3hjKeJfRj5Tshw,8,0.6898,1.0,0.45,0.898,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,jQBPO3rYkNwIaOdQS5ktgQ,9,0.8781,0.9095,0.8569,0.744,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,GqyOrF5X21ciTjnuSCH5PQ,10,0.8035,0.7325,0.8583,0.7632,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,m6Q6z3SAkXVdidNqiKmBrQ,11,0.799,0.7183,0.8573,0.944,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,kpl3H_sgfTm-tH3Aa-ML7g,12,0.7477,0.6066,0.8509,0.952,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,qfABDeMSCirVPeG6BfcUEA,13,0.7257,0.5561,0.8534,0.7824,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,P0fHDZn2pReUu7BdMxNuyw,14,0.7046,0.5658,0.8061,0.902,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,LGYIhGqbYakMMdsn_GCzJg,15,0.7161,0.6371,0.7752,0.76,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,cQIh4YJlVtZI9TLF5_smOg,16,0.7423,0.858,0.6539,0.7664,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,WCdSajl5Q0qywpv7K5jHdQ,17,0.7594,0.6279,0.8587,0.7808,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,d5G3dpdyO60CYHukoM-_FQ,18,0.7306,0.5501,0.869,0.6672,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,2BMk_drsikKWslJCXmQtjQ,19,0.7326,0.9503,0.5669,0.7536,0.427,0.562,0.011
PZ6OXuPH3UMoJqId0wsXnA,fZ92MJ1hbEMXqwWTSwF9lA,20,0.6942,0.4806,0.8565,0.6912,0.427,0.562,0.011
