business_id,pseudo_birank_score,cold_start_threshold,score_source
yuO-Qy1QQVumIhO0ijvl3w,2.8378582200709062e-05,20,cold_start
yx31OWOldAFmgJ8PDzgMYQ,6.061928035799472e-05,20,cold_start
z-BMYKp2XjdNdUArwj2BPw,2.5070176756319835e-05,20,cold_start
z-KhjAolUgorZVWSFbVqnQ,1.7128863868656675e-05,20,cold_start
z00F0RSAGimvSU9IrTevOw,9.352982108595022e-06,20,cold_start
z5QMBDD468EImgmr0pbilQ,1.6438213421760043e-05,20,cold_start
z83W435NrTZyazSaX-9tvg,2.958046726479289e-05,20,cold_start
z9wCTHYI2VZy9YIblwSsgg,1.3972050489455801e-05,20,cold_start
zDnxrHSH6nhpX2j67wJiUA,5.847039817734619e-05,20,cold_start
zG3ijcNz5_KyxQb3w29OZg,3.3946009715456694e-05,20,cold_start
zLULLZsVKZrv7QNn_EmRUA,1.1535544204364522e-05,20,cold_start
zX5bp2_1O9cJFQoGOjFwyA,3.671840661999842e-05,20,cold_start
zXNx6wFZsoYPtMAZmdlvWw,1.2614475691608211e-05,20,cold_start
zY4ObZaMfkguE37G2gmabw,6.462088621882315e-06,20,cold_start
zaOhxcCakvXke6FQRcFg2w,4.6115051082233944e-05,20,cold_start
zaVDhiikQDCV_kSmLBWflg,4.871353377161721e-05,20,cold_start
zbNa-poXHF9zR6M7tnxjPA,1.5257005673952458e-05,20,cold_start
zezqFvepI43vrYCVHwr-Mg,2.957930855963999e-05,20,cold_start
zqAPDoI34MDtNjvCWe3WKA,4.952006604366857e-05,20,cold_start
