business_id,final_score,rank,score_source,review_count,cold_threshold_used
6FNfW_9YaP5Fm7tE1caLyA,2.8095072689423445e-05,6499,cold_start,12,20
vH7J9jSry4QgOR1MqTuRLw,2.8094906348757817e-05,6500,cold_start,11,20
m7QwOZSP21kmiZ-HQV5PfQ,2.8094906348757817e-05,6501,birank,33,20
r2yGJDvwCCSneV5pM9bGtg,2.809377919334269e-05,6502,birank,46,20
Rvgiu99ueTM0i_a7TbsB1Q,2.8086759272376175e-05,6503,cold_start,17,20
YCU16wQbm-3RA_j2srt29w,2.8086759272376175e-05,6504,birank,32,20
-MwKwvY0gG3GyR5ymxsLNQ,2.8048941600682014e-05,6505,birank,41,20
3bDVXWqAZZbSp7bS8aYhfg,2.8043733252968003e-05,6506,birank,47,20
VbtcX28aEOOSgMq8zwwnWg,2.8017772172366005e-05,6507,birank,47,20
wT-pzGY8rJ_xbTJDKaSl8A,2.8017027293398633e-05,6508,birank,135,20
ZllDVefj_NbGdsMUR5LS2A,2.800705963080035e-05,6509,birank,60,20
Tq1qcFHbURcncnR03YiUPQ,2.7997998661700105e-05,6510,cold_start,14,20
SmoEzF8pka2rCG_HgE21zw,2.7997998661700102e-05,6511,birank,32,20
rz1xDgl7epuXNqT7k7eZdQ,2.7974252135431264e-05,6512,birank,22,20
QlcQ6cBSKfK_upcBhAt8Yg,2.7953422605157217e-05,6513,birank,172,20
rYTdFa_sH5eE41wfg9LMhA,2.7952643417800687e-05,6514,birank,140,20
rDV7gCvKjXrF2CZhzZTG-g,2.794836395727088e-05,6515,birank,58,20
bO9tyY6kSQUScHtFbc1UZA,2.7940792404713257e-05,6516,birank,61,20
Y0pnoywoHENMzj5n6j4vxg,2.7939063029813537e-05,6517,cold_start,14,20
Rbd9lrMElo7Tzt_v1UvKxg,2.7939063029813537e-05,6518,birank,39,20
pnR9ex4IWiYrnexU6qNP9Q,2.793012390818606e-05,6519,birank,24,20
GpYDs9W3cM5D1mjNx6pxug,2.793012390818606e-05,6520,cold_start,13,20
5nYIj79IC6QsZ-JT-UTu6Q,2.790931448171744e-05,6521,birank,52,20
JnFpgav_bgPN6aSJDYpzyg,2.788392296794569e-05,6522,birank,96,20
1FB6qlf7ZuUD22Vyqo_4RQ,2.787038602430939e-05,6523,birank,79,20
xBmLaYKPIzUnrdEpg5BLYw,2.7838584379210136e-05,6524,birank,278,20
0JGG50I4c9iAPrk7H8dRcg,2.780690331344591e-05,6525,cold_start,17,20
SF35XOX6vmx_NMzoQ7RLkw,2.780690331344591e-05,6526,birank,32,20
oGS8C5zuCqqj8AbsH7R8Uw,2.7788911541940927e-05,6527,cold_start,16,20
zvXK340RFrQqaPU22U7zcA,2.7788911541940927e-05,6528,birank,25,20
HCtaslujHiD_j5St_FR5IA,2.7768592433954425e-05,6529,birank,378,20
JhjHlvSgBqD-o8-ahT0ccA,2.7762710578067073e-05,6530,birank,43,20
mQtDQblKR8-RY295XLyGMA,2.7758503369133614e-05,6531,birank,59,20
KJd4UY9fWiofipNaZOS_7A,2.77459665450949e-05,6532,birank,47,20
c9xznvN0pQeFwzZCPbO__A,2.769352054193047e-05,6533,birank,24,20
9dTadxqN5hvIVwnhpxlrDA,2.769352054193047e-05,6534,cold_start,16,20
de5kSvAoNNGpRL3dHRPqXA,2.7670527780288116e-05,6535,birank,27,20
3o7L6OWJzKnjTlwh-hkAhg,2.7650850729922995e-05,6536,cold_start,17,20
0iLgVQpBeIYYwQZIblTTVw,2.7650850729922995e-05,6537,birank,24,20
qMt524_PRxRfpbGkVFaWjw,2.7649421261893213e-05,6538,birank,44,20
pFR6-Py-CyIDiXyJer2aqQ,2.7638039483903606e-05,6539,birank,46,20
68KD674p59qJj4DX6NuTzQ,2.761883668762182e-05,6540,cold_start,15,20
6cJ6PwmP9l7W_xWskfJSWw,2.761883668762182e-05,6541,birank,29,20
j7JUGY0WtfGaV8DnkmNNGQ,2.759001390777111e-05,6542,birank,198,20
sNLCzeCWwNBi0QRrIHfwqw,2.7589907950957497e-05,6543,cold_start,17,20
W3kFd-uNAkLZZsXEFwz3ow,2.7589907950957494e-05,6544,birank,24,20
HR1l5-NNQdD3reR89aFguw,2.756421079064705e-05,6545,birank,115,20
CTGvOtbw9dmxtMnZe8FxPw,2.756205310913788e-05,6546,birank,62,20
T0L0KltiJMAtrYHjqyuoMw,2.7553786119044035e-05,6547,birank,96,20
OI_A8VRmMVxIq_ZeNaLVeg,2.7546367264990586e-05,6548,birank,215,20
AlMozN7JtyrIDsyrgqRZzw,2.7536077215607486e-05,6549,birank,62,20
B5ySdB77BHYyWb_MT-5tEg,2.7477826817379907e-05,6550,birank,50,20
8UuBoJmuIf29LqM-zm3Qdg,2.7467486190411447e-05,6551,birank,135,20
0-fNOKL8IQBVe97Xx593KA,2.7467442636218253e-05,6552,cold_start,11,20
ybQem1jFkGPI1F-PEfEZBQ,2.7467442636218253e-05,6553,birank,25,20
NgH1W4V9ZCOkAeGJQ1ON6A,2.746039872682106e-05,6554,birank,23,20
diKcuTF11thKjScDB0AATg,2.7455836690657066e-05,6555,birank,51,20
f3umcbFgGLVUx1R7iz9Qnw,2.745297749455784e-05,6556,birank,235,20
FZlbI7_mdb79DzaqRIAqtg,2.742018536692997e-05,6557,birank,52,20
u7MJKcNdZXYyTeb67vD5jw,2.741093143734678e-05,6558,birank,69,20
xKl0C6DiWa7T3z1Qncptqg,2.741032821375359e-05,6559,birank,211,20
rfFJTymwtgcnSdb1BXb7xw,2.738863390263371e-05,6560,birank,49,20
eIDC_UAORw0frg030Nw4tA,2.7381318877979087e-05,6561,birank,51,20
iUhLGy41VYrLVAhJFH4x_w,2.737059184160259e-05,6562,birank,37,20
h_Z-1d9Fwc_VHoWOYVen-w,2.737059184160259e-05,6563,cold_start,18,20
ou24typ9w08S_WS8piWa1A,2.7367944138806704e-05,6564,birank,77,20
Aoe8dOzeuiAovvFYPl2jMA,2.736523366440125e-05,6565,birank,43,20
Iipfa9Kaac9XH5Vo8GQwvg,2.7358909036628715e-05,6566,birank,58,20
DWasEqvA6ZMxGl5t271M-A,2.7356995683372835e-05,6567,birank,37,20
ARkakVqPME7CASRwzRlVHQ,2.7356995683372835e-05,6568,cold_start,7,20
a1a1RgfaYBeU-jGEgbJj_Q,2.7330536533957075e-05,6569,birank,89,20
sNsTaKQVajoHTltd_HK-_Q,2.732399702249727e-05,6570,birank,105,20
FOXeWdQCemWMnmYqlDT2jw,2.731972625366325e-05,6571,birank,33,20
fgUV6NErXY1OkflgCjNi2Q,2.731972625366325e-05,6572,cold_start,11,20
v1kfHazPIbHf3u9ybTnLRg,2.7301259693958915e-05,6573,cold_start,19,20
wNkfYzasTvhspDmiPNB4dg,2.7301259693958915e-05,6574,birank,33,20
xZc-23PEAKIzE9vg8hVd1Q,2.730106041216175e-05,6575,birank,83,20
3s3M082JCZCM0KEL-_7fdA,2.7291559719499316e-05,6576,birank,144,20
Ov8-eg1-2S9a1PpuYRVLTQ,2.7267537856131623e-05,6577,cold_start,18,20
kshLlCoMLkTXf7PiPDkIFA,2.7267537856131623e-05,6578,birank,20,20
PaP2OwAFRITcjJ_Xb6dUAQ,2.726083883542999e-05,6579,birank,38,20
ut9lc20Dq7tUH0tZMKic1w,2.7257059237499197e-05,6580,birank,49,20
6a7dcp1p15RQTAnEjb3H0g,2.7247754962115527e-05,6581,birank,30,20
Qusula0NuWTgrEOWowlBvQ,2.7247754962115527e-05,6582,cold_start,8,20
Wvkf6PHy9pL3MROt2coxhA,2.7230207938969288e-05,6583,birank,114,20
9SDMmYFtwSeQ7-ynEI2cgw,2.7198854581720892e-05,6584,cold_start,19,20
-mWySS-oF7Pw-OdgHMCHUQ,2.7198854581720892e-05,6585,birank,29,20
D2urir1M5gO0XYdnJxTVQw,2.7197458511377528e-05,6586,birank,27,20
X_T1gP8z1f_sGNX7qV0PJw,2.7197458511377528e-05,6587,cold_start,15,20
7x5A_GbTLveFhLHf7MbGXQ,2.717082457249496e-05,6588,birank,66,20
JFY8k6JOc-iz1oszqHFgCg,2.715235087891006e-05,6589,birank,61,20
_OB65sIprNs4eUm1SHjhxw,2.708713229162995e-05,6590,birank,42,20
-8_ufROuDzIWxFAny4FasQ,2.7077820306303663e-05,6591,birank,23,20
gus6t8E-KBZYlkPNqsOUEw,2.7077820306303663e-05,6592,cold_start,17,20
JdiS_2HdAMtBprXgX0zkqg,2.7071234468859905e-05,6593,birank,121,20
TfYFyl8WFLPKGTcRz8AMpw,2.7068417231640116e-05,6594,birank,43,20
_TEWOkqBWDtNigjujuPQfw,2.7065155035904575e-05,6595,birank,58,20
Rj7TzLBeGt6gq6Cafqz90Q,2.7054737559272102e-05,6596,birank,82,20
Mo09V4DcoZmhI4j7M_NCJw,2.7054106929687983e-05,6597,birank,57,20
6lr3qkrqie9bqxl7DaYvTw,2.703663481874206e-05,6598,cold_start,17,20
XUnOrn2ZPom7cJCfG9syXw,2.703663481874206e-05,6599,birank,37,20
SWKjVbrlsrDibS-spyJCDQ,2.702060270920982e-05,6600,birank,49,20
H5cH1BbNfP5YEkytAQaYrg,2.7000683025955055e-05,6601,birank,154,20
wY9y0cOAzNALZ7BELMwozQ,2.6987747741768207e-05,6602,birank,91,20
DpCziU4uvnOdAdIWtfY8Bg,2.6961999338507513e-05,6603,birank,20,20
C90VRArdfin-06NcvTaaSw,2.6945574085819576e-05,6604,birank,72,20
teNfxYX0estS2Bdr2Snobw,2.692547011787035e-05,6605,birank,62,20
u9ZlXHPo4qrjyYg27FsLFA,2.6921190212843864e-05,6606,birank,25,20
dfMwNf78ttnEYXNRTIhXeA,2.6921190212843864e-05,6607,cold_start,10,20
GvjQEhSTB2CyzJVx1boR8A,2.6892684046093826e-05,6608,birank,53,20
brlew1UwRlO6Qj9QlQ-WWQ,2.6872867980199792e-05,6609,cold_start,10,20
3aG8idCwlP-loKf8_hxcRQ,2.6872867980199792e-05,6610,birank,26,20
kSglWloGVOI5evbnx8ub5w,2.687269645603259e-05,6611,birank,73,20
HpgUNMYvOCResSncOjZTTQ,2.6872132086381986e-05,6612,birank,32,20
_uEGd2Rx8SzViS9MuHNU0A,2.6872132086381983e-05,6613,cold_start,15,20
5h3uxYuoY40id-EByqQ3Xg,2.6864027921482894e-05,6614,birank,46,20
wMyo6-nHl7ZbvEvqWSLx9Q,2.6836562782084608e-05,6615,birank,49,20
aD-6NpNI8tHRGCu5EVLdAg,2.6824537015542707e-05,6616,birank,68,20
etU4of3VovLEW3MVDi_5sA,2.6819951579394436e-05,6617,birank,115,20
4JSDGbEILb9GZcRsLHs1rQ,2.6799791327333263e-05,6618,cold_start,9,20
8_7HvKnMgkO2p7EDc74f2Q,2.6799791327333263e-05,6619,birank,25,20
3uZDQ582PUBqawE9uRBtfA,2.6794979549581284e-05,6620,birank,34,20
i2g8Vt3SZu2GnVAv-OuXGg,2.6771348639001253e-05,6621,birank,27,20
XggfVUV71SMMUhCoIEKhrw,2.6771348639001253e-05,6622,cold_start,11,20
vhYqMJa5dxZfDNuRHwVlfA,2.676927295953009e-05,6623,birank,48,20
rLkqMqQu4uf-iE4j749fzw,2.6745928487151874e-05,6624,birank,100,20
UtQ3M7hlmJrZU-WRuIxfzQ,2.674355846210997e-05,6625,cold_start,12,20
yL1yC5OOawjSamAb9Wjm5A,2.6743558462109966e-05,6626,birank,31,20
pmx7I4YUau3RHczvKmXeeQ,2.6717485118826568e-05,6627,birank,27,20
TOGQERO4hdon5DoVXHooEw,2.6717485118826568e-05,6628,cold_start,14,20
9nJLpVhr5EGMU9sdwMauUA,2.6713850982757117e-05,6629,cold_start,11,20
8CXGk1YTeXMpAkZZ_ji6lA,2.6713850982757117e-05,6630,birank,25,20
8aEHSfVjOUC7XSJw3xwrqg,2.6707063837078534e-05,6631,birank,110,20
ZYJzr1diF0uwD4Wp7qkKxQ,2.6696097144633175e-05,6632,cold_start,15,20
duH8EuGBJPTckGe0s23ecA,2.6696097144633175e-05,6633,birank,21,20
7UFRDoDdwC3_Pt77FzaJfg,2.668648202730208e-05,6634,birank,20,20
jfjpExDsvog4CYFsBMmwdw,2.668033993819333e-05,6635,birank,22,20
Visax-kBz0AY_34PkuvXSQ,2.668033993819333e-05,6636,cold_start,14,20
1NdGpMaXMWA8FwJRL7LZnw,2.6678823284156907e-05,6637,birank,30,20
jVQkjR0H-xpCzw5xNVhr3A,2.6678823284156907e-05,6638,cold_start,17,20
_pm435OrG6fEsSPRh4KE9A,2.667807913892941e-05,6639,birank,20,20
NpWGrKnmm44CzpZ1Wi1bLQ,2.667807913892941e-05,6640,cold_start,15,20
eQdB1ZjnNspjE7KTFzblzA,2.6671990560008383e-05,6641,birank,82,20
y-Zx4DHEsDPmVAwlo0m40w,2.666840633829771e-05,6642,birank,180,20
7SWXnS2odT-0EiMFXUgIcg,2.6648087244303466e-05,6643,birank,41,20
0liks45enqVRV3_ORP2wng,2.6647987797200065e-05,6644,cold_start,18,20
pzKzUt-XPgvYrhzuLgByRg,2.6647987797200062e-05,6645,birank,35,20
hPGUmYikkMpTW9EJNEfVoA,2.664408514499922e-05,6646,birank,36,20
dGLx7Ls5DQtlG0sLcZ0DZQ,2.664408514499922e-05,6647,cold_start,19,20
qFbBDbIjAKdqxJnHu7SoOQ,2.6643105540955453e-05,6648,birank,111,20
rmPlBsLaXv9mMPltIZO5hw,2.6635046736571e-05,6649,birank,43,20
fx7YdpHn10qQO_7Y2ZJLUA,2.6600400870112993e-05,6650,birank,61,20
a0rBn7usm4HTnPcz_Angmw,2.6585495415567697e-05,6651,birank,110,20
bZPu1IZ-KvUcX4_i454R6A,2.6581311641606427e-05,6652,birank,25,20
EzPMG7xCuSZCpA3HSSAjHg,2.6563466815446575e-05,6653,birank,155,20
AXRSeJZfr9pi1wJQ61D4UQ,2.6547403963585142e-05,6654,birank,84,20
IdCg29WyDhqMxwsthwknxA,2.654123678388287e-05,6655,cold_start,13,20
NfyMmdhkwSPjhFrckLbj-w,2.654123678388287e-05,6656,birank,34,20
PCIR3Z78l_nLXu_OnhTweA,2.652942810857569e-05,6657,birank,25,20
VM2Pt-FCmKGkds7TB4lKRA,2.652942810857569e-05,6658,cold_start,14,20
cYohoNYuY3l2Po1BbSr1XA,2.652315212886552e-05,6659,cold_start,17,20
15IzVzKuvUCrpM1AFvDT_A,2.6523152128865518e-05,6660,birank,22,20
TP3LNjHNph_yacJ_fo3ULg,2.6505644798343535e-05,6661,birank,113,20
Up2hJViJJf61k9V3jFbvzg,2.6502302423168425e-05,6662,cold_start,14,20
lMMK2vSieQb_FtqqZ_VGlQ,2.6502302423168422e-05,6663,birank,35,20
P0ldsyfDWNcWnGSq8w2jFQ,2.6497121603061937e-05,6664,cold_start,17,20
FXSj0mOK_vSTGfKywdHwwg,2.6497121603061934e-05,6665,birank,34,20
8dBPK7LNnKVAewpouGoADA,2.6441067509126083e-05,6666,birank,59,20
oRY9axuwOQSN4HbTu7obtg,2.6432844538437583e-05,6667,birank,63,20
pXb7pDVPayyElIqVlh1FOg,2.642583525346542e-05,6668,birank,23,20
slZvJtFnrFsP9fS2lIg80Q,2.6424396688774355e-05,6669,birank,159,20
HuqKQA8VZuOzkfbnY1pjvA,2.639583486441301e-05,6670,birank,209,20
xf4hdY-izcbyzcYTOUy2Rg,2.639583388473438e-05,6671,cold_start,15,20
LopGlCZ1ANqrTf8BqL0OWQ,2.639583388473438e-05,6672,birank,33,20
zhdJZc19FDnARtn_r9WDjA,2.6392056316216302e-05,6673,birank,65,20
et96-0iMUgkDiQWKqr4k2g,2.6385346585881562e-05,6674,birank,39,20
V8XvmeJxK8fMjNFsv3VUjg,2.638534658588156e-05,6675,cold_start,16,20
1lb42lEHaZMhy_1gLQNXoQ,2.6358303882169263e-05,6676,birank,82,20
wYkH0leEO12XKnVz3VtfiQ,2.635829875317992e-05,6677,birank,43,20
1yeVKNQRYPCeQtADajZ9Sw,2.634718016605694e-05,6678,birank,27,20
cosvZvfx1ElZsQV5LW3X0A,2.634718016605694e-05,6679,cold_start,18,20
hrTq1ddt6JHBILeJx2KtPA,2.6345354538869067e-05,6680,cold_start,14,20
nuXgC0Jvks85kwEnog7Paw,2.6345354538869067e-05,6681,birank,34,20
vkIhDz7eJScEN2CZnGAkjg,2.6336478950026086e-05,6682,birank,102,20
LdKOAUDS7L8wj1ft3GnMmw,2.6287804792482576e-05,6683,birank,26,20
gG_1AN235A58hOU-gimZkw,2.627847415885508e-05,6684,cold_start,12,20
odLn6EJ6zceAy7ESGSNVWQ,2.6278474158855078e-05,6685,birank,26,20
9NeR-LIQBXPkCw2K07lrvg,2.6276241121301132e-05,6686,birank,55,20
Dy4cmOkfS_2e4DNNBx3O9w,2.6251058870144548e-05,6687,birank,35,20
hDpXh2boLl6JCP3pt-XupQ,2.6251058870144548e-05,6688,cold_start,19,20
mmrDkJEIxvXqBs-cDCnVZw,2.6233070924896467e-05,6689,cold_start,15,20
9hWw-Lffnc9jCTgGnnJt6g,2.6233070924896467e-05,6690,birank,21,20
XCEO3zlDSKJvemP5LNwWsQ,2.621657574057908e-05,6691,birank,54,20
smoEsBXQ72n2gyyctrKaOQ,2.6215573026071796e-05,6692,cold_start,14,20
T3g3tcBive58pmsbB_nkLg,2.6215573026071796e-05,6693,birank,32,20
kbAyAsfRIIVdUondbHLkWw,2.6208475445641e-05,6694,birank,320,20
QDgGe--XQrPrap3u5EjAmg,2.6208197924310724e-05,6695,birank,66,20
Sr0MtMVsXpYu8-PTJDg44w,2.6154484904267432e-05,6696,birank,79,20
lrARqZZdNhkeH6o6-hP4ZQ,2.6148185867453814e-05,6697,birank,43,20
tEjgGPpomcMxJ7kvDqPyXA,2.6135723417973013e-05,6698,cold_start,16,20
8b-DMpY7hDf67vAIJChNWg,2.6135723417973013e-05,6699,birank,20,20
ptc5JZ2UOhuuGyVLodbEnQ,2.6134697959093225e-05,6700,birank,28,20
lR4yxv8dGwVewvm8g-eW1w,2.6132286149301082e-05,6701,birank,35,20
2JK2p9X5FftFxNwbqWdkdA,2.613228614930108e-05,6702,cold_start,12,20
BO4SGeOWoFhnypKv9xvL6w,2.613197962913148e-05,6703,cold_start,9,20
RMZOOXWt6S0FkzjsuwjP0g,2.6131979629131478e-05,6704,birank,38,20
zKC6BvDRMtwmtj2aNvIapQ,2.6091974056721896e-05,6705,birank,60,20
OEEzmw7fNGU70M1vmiw_OQ,2.6085878876931106e-05,6706,birank,158,20
Fag3PLbNg3H7eSjzxiODnQ,2.6081669160574953e-05,6707,birank,21,20
qjkxF-JjH3JW4hlftSq7KA,2.6081669160574953e-05,6708,cold_start,12,20
N3wKFf3q6vJi0g5g0Y1ICw,2.608051837521773e-05,6709,birank,107,20
-sRtgVuwRz7JJQaHiLV9zw,2.6078446284896276e-05,6710,birank,41,20
ZgsIctKamHA8z3KTbTYOoQ,2.6074736808892678e-05,6711,birank,102,20
NFE6ThbmVlRmX7uzJ3wJ0A,2.6062554462752105e-05,6712,birank,21,20
RA90yF4DWcRIcDj8S5qkZg,2.6062554462752105e-05,6713,cold_start,18,20
zdJCe6BLDB03FBC4U_9bYw,2.604827942757549e-05,6714,birank,34,20
Gib553AC85MoMzQSusnc6w,2.604827942757549e-05,6715,cold_start,10,20
8_Q7nxgnb6WuAOhhOT0ONw,2.603633704095631e-05,6716,birank,39,20
J7TNypXgpjMFS7Rp3HXYuA,2.60309983294228e-05,6717,birank,40,20
CTaS3dtVDJ5Dk3ACI7blYg,2.602213712459019e-05,6718,birank,63,20
6g2-9mUquEDYw8y9KHJTzg,2.6019752400188214e-05,6719,birank,58,20
DrjRjaQpZJAVFFR68_xq0g,2.6015013597176652e-05,6720,birank,47,20
sMZe5nmFqffApI_-ReO4xQ,2.600085346898977e-05,6721,birank,101,20
AbR-qyMws6GgQYgZcaBKJw,2.5985869655623162e-05,6722,birank,52,20
yhYkF6ZWeX_omCXgtQ40Iw,2.5955327590440575e-05,6723,birank,27,20
pDDwhEfUVhXYqpZ0NFLNcw,2.5955327590440575e-05,6724,cold_start,9,20
t4mRS4ErJhzJh6vAbev15g,2.5942132749435146e-05,6725,birank,74,20
GH8Pxb6n7CDZehbydWyDcg,2.593617513377856e-05,6726,birank,62,20
0Q11c6T3ydBung7Sjex5yA,2.5930546209986858e-05,6727,birank,58,20
7nhfY3Z_d_0XD21m7Ha_dA,2.5917177915088596e-05,6728,birank,35,20
p_HeJssTSDwiT4K261H_kw,2.5917177915088596e-05,6729,cold_start,8,20
z3JIp32V1eTem1NNVCjsnQ,2.5908355524267463e-05,6730,birank,117,20
bh60ZTqnciiH3FlTUJ-6iw,2.590656669910982e-05,6731,birank,70,20
FV0AtR_aPKtnp5_RqjkC3A,2.5867623964723732e-05,6732,birank,36,20
YMdXDiRiNoKEAFen3XUWFw,2.5867623964723732e-05,6733,cold_start,11,20
XmQRh4JtW82Aki9dmaoJ8A,2.5860945504832783e-05,6734,birank,59,20
JMnK4PX12ygMSDe9pnL_KA,2.5843656671704318e-05,6735,birank,77,20
T8CRW0yUTIQdW91XQp4EWw,2.584062546410815e-05,6736,birank,60,20
nA8OwIMCvBXVbEJALcF4Yw,2.583129717024974e-05,6737,cold_start,11,20
82HewnAO5_FLCDPET6m5KQ,2.583129717024974e-05,6738,birank,38,20
4TQMOy00KD_54xSFwKgMZw,2.582658144092088e-05,6739,birank,27,20
bLNSAljXE00oAcfGYJA-FA,2.582658144092088e-05,6740,cold_start,15,20
oNZBLadCTPGpm25rmtoiUQ,2.57537506166391e-05,6741,birank,27,20
bP3woTpfO9XZ41_e7TQdMg,2.572739070977719e-05,6742,birank,189,20
Mq9gCgsWS6-_1HMUH7iiXw,2.5725822733616198e-05,6743,birank,257,20
bCEZL0FqWYvO6VubTieN0Q,2.571974507998659e-05,6744,birank,50,20
R4V_g8fR2mB6RjvpBjBElw,2.5705334579364396e-05,6745,birank,89,20
M3LZKA-tVFRJyPeKA3_2OA,2.570097235225064e-05,6746,cold_start,18,20
EtGFDdjui_Hww78JU4XoXg,2.570097235225064e-05,6747,birank,29,20
sgCUMv2spV-tpCHWBO1Etg,2.569834028674244e-05,6748,cold_start,10,20
tEWZp2wIkNmOblKgZr32lA,2.569834028674244e-05,6749,birank,34,20
uwtZHsvaENUXhUD--_JU2A,2.568573134775353e-05,6750,birank,91,20
OmvUk_FtthzFtRLfX2Cs0g,2.5669893939635052e-05,6751,birank,43,20
956T4LrfnQCeiCtm9YXxTg,2.5647531266864302e-05,6752,birank,63,20
H8-Gl63zF-zDzqLj2G29Iw,2.5611769469668215e-05,6753,cold_start,13,20
Zhj3JqPcEmeiY6uBpIMmIA,2.5611769469668215e-05,6754,birank,24,20
hrEtM0WMgwhv19mzVnKiJQ,2.561040631941231e-05,6755,birank,53,20
XYaOXB1i1zT2zAWreYbX0g,2.560796745376519e-05,6756,birank,48,20
PCdSjDrU4K8rUzVoxqFyew,2.5605109119687197e-05,6757,birank,78,20
kwxHDNF7MQ9kHd4F7PHCfw,2.5593343412941703e-05,6758,cold_start,7,20
LbbU2mJPRS3YjC5e_B7h5Q,2.5593343412941703e-05,6759,birank,27,20
5SiNn7wyc2qOQkOC7EXYOw,2.557832383963083e-05,6760,birank,132,20
o2k6jpXlYFPrDck3j7bHgw,2.557187342001387e-05,6761,birank,53,20
AX4bsa-cmMnjOCx0f75cTg,2.555589849922574e-05,6762,birank,43,20
enfQ1SHv5PpO_Pq8BvtCRg,2.553755691927502e-05,6763,birank,39,20
Z_70Zl2SgHYmAfOXJQzXbw,2.5532273756580754e-05,6764,birank,21,20
ESXii9Bwivm0HXcAZxlvBA,2.553227375658075e-05,6765,cold_start,9,20
2J6x5uYTXbJzTHbQN1W6eA,2.5524418048434294e-05,6766,birank,59,20
8IazNnZkqYlNODBZPS1CGA,2.552286072256033e-05,6767,birank,115,20
j36UB_KZrjPx6AVPvVLJmg,2.552110003679395e-05,6768,cold_start,17,20
ra8-KYlESFGeK11BG7SCrQ,2.552110003679395e-05,6769,birank,35,20
6195Y62RRPJrfz1T3oABbA,2.5520808484898437e-05,6770,birank,197,20
dHY0EBrKi7HHjsQoK0inUA,2.551386488053514e-05,6771,birank,22,20
x5-7JNoYyh8VgCp5pCsiUw,2.551386488053514e-05,6772,cold_start,11,20
lZ9YlsBJlq9jQDQZbQznAg,2.5509487201860797e-05,6773,birank,21,20
v4V3ZDGNae7vUAOfzDd3Og,2.5509487201860797e-05,6774,cold_start,11,20
rZvy8V52zR2_2Jt-_WsvzA,2.547440932584463e-05,6775,birank,43,20
4M_kLVDf0vq2dKoRcfkGCA,2.5470885070765455e-05,6776,birank,116,20
c14bGBk8b76o7No3fdbywQ,2.5451038310369428e-05,6777,birank,81,20
IThvWu5a659nF3bk-wzgcg,2.5446424321126108e-05,6778,birank,66,20
-xd2u9BsEOy-CVKopm4VWw,2.543026253028628e-05,6779,birank,28,20
36rXK3hy6OR0k-tMBf1Ltw,2.543026253028628e-05,6780,cold_start,11,20
UMaNwuJBwO0I_7qJnhjECQ,2.5401158405955402e-05,6781,birank,131,20
Vil6Ox7d0GXkKHIzztyUfA,2.5383435798871742e-05,6782,birank,42,20
w7QQVFhjgkGi8AyGyPHRwQ,2.538113405412607e-05,6783,birank,33,20
1SI-jPcGxag54hWZvafxIw,2.537311703853914e-05,6784,birank,159,20
ovBGKwbm-x9mQ-Vd-L0QgQ,2.536475124045796e-05,6785,cold_start,8,20
OaU7V5zZvddcmp8PKLQk6A,2.536475124045796e-05,6786,birank,34,20
oryxEQldKf-FVqRgP5SfrA,2.532155549268393e-05,6787,birank,257,20
bKy4goWSRKsEYkQ7NGSu3g,2.530374621696341e-05,6788,birank,77,20
3pX1xcKcin65_-LdZu-kkA,2.5291069344671287e-05,6789,cold_start,17,20
1v65CU3ub7VdM6GexSixAw,2.5291069344671287e-05,6790,birank,37,20
zlp7KfaESwgnTPvyVk9gSQ,2.528507974575544e-05,6791,birank,20,20
jJvYr8kC7vMKGVeWyHbSWQ,2.528507974575544e-05,6792,cold_start,15,20
M8Zxy5yP2XPXdeiGW3lUrA,2.5284544134590122e-05,6793,birank,26,20
ZDinrfm2fP1WIy6IqUFyCw,2.528454413459012e-05,6794,cold_start,19,20
2qhuQ-tnonyLEQLw2cbvAg,2.5276682449112053e-05,6795,birank,47,20
Qe1ukXYUsvM-hOvpGvrVVQ,2.525561564172034e-05,6796,birank,32,20
9qFdMKd4LLrLt8AnQq1BnA,2.525561564172034e-05,6797,cold_start,10,20
EuGfAJ0un7GsQ90pFWZubQ,2.5248144368613597e-05,6798,birank,29,20
jgN86blLZPSuBh4ZeVeqMQ,2.5234278459117455e-05,6799,birank,58,20
vsM7RsJNrP6ukSgy1Ew5xA,2.522210691246809e-05,6800,birank,27,20
KXVn1sHOBrLvARWYUhI-lg,2.522210691246809e-05,6801,cold_start,9,20
lmx66dQekwC0FkCCp39xww,2.522043209890704e-05,6802,cold_start,14,20
qtgKa_QOPJweLiOGceMESw,2.522043209890704e-05,6803,birank,24,20
gbZd0FVBD5VITCnGQnVJOg,2.5215557229650014e-05,6804,birank,389,20
TIMYy-4DvpDEaJGzzMoMCQ,2.5211628544547955e-05,6805,birank,49,20
9y9O9Skpg6Kqn2jb57dXZg,2.5180540833286067e-05,6806,birank,24,20
vP08ToWNiC3y_fLgNgMhCQ,2.5180540833286067e-05,6807,cold_start,15,20
OKmwUmfWO3e3ZpfzhpOE_g,2.5172609356092138e-05,6808,birank,60,20
bZbepmBtqt5A-p4x4CWh1Q,2.516671543184919e-05,6809,birank,364,20
nJaofGlu3gAClv_1Kw5sUg,2.5160131840635837e-05,6810,birank,32,20
2PX8MOkN6cPG7-gte7IpIQ,2.5160131840635837e-05,6811,cold_start,8,20
wfBEbpPmIm6PX4oclmOt7Q,2.5128157978139556e-05,6812,birank,82,20
