business_id,name,categories,city,latitude,longitude,state,stars,review_count,country,city_state_country_display
eblnR1cQsR_aeUkNu38VkA,Lovers & Madmen,"Restaurants, Food, Breakfast & Brunch, Coffee & Tea, Sandwiches",Philadelphia,39.9563117,-75.2022724,PA,3.5,132,United States,"Philadelphia, PA, United States"
71IDpjWYOP9ZVShNVm8FkA,SA CAFE,"Burgers, Caribbean, Venues & Event Spaces, Event Planning & Services, Restaurants, Cafes, Bars, Hookah Bars, Nightlife, African, American (Traditional), Lounges, Dance Clubs",Upper Darby,39.9607031,-75.2620479,PA,3.0,13,United States,"Upper Darby, PA, United States"
G-LyXtmdMt2t1IGHhCUKTA,Starbucks,"Coffee & Tea, Food",Hendersonville,36.304811,-86.618516,TN,3.5,12,United States,"Hendersonville, TN, United States"
fZ-e1GjdLjlidJiEENAqUg,Farm To Toast,"Acai Bowls, Breakfast & Brunch, Coffee & Tea, Restaurants, Food, Juice Bars & Smoothies",Dublin,40.3732049,-75.2043747,PA,4.0,9,United States,"Dublin, PA, United States"
KU4Y64Xo98dadz3umx41zw,Banyan Cafe & Catering,"Food, Breakfast & Brunch, Coffee & Tea, Restaurants",Saint Petersburg,27.779085,-82.646473,FL,4.0,206,United States,"Saint Petersburg, FL, United States"
zKu9lcDwlkCEmVDWJnJ8WQ,Dutch Bros Coffee,"Juice Bars & Smoothies, Food, Coffee & Tea",Tucson,32.2199736773,-110.8583764336,AZ,4.0,83,United States,"Tucson, AZ, United States"
JuWE5ywjzZetPaanM8QQfg,Starbucks,"Coffee & Tea, Food",St. Louis,38.624807,-90.190551,MO,3.0,16,United States,"St. Louis, MO, United States"
uswNPK8UQ44QmopDal6Fxg,McDonald's,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",Darby,39.9201859755,-75.2643706,PA,2.5,7,United States,"Darby, PA, United States"
9Ip7jPc0L8BfqwAYa7Lqzg,Orleans Coffee Espresso Bar,"Coffee & Tea, Coffee Roasteries, Food",New Orleans,29.926534,-90.0920833,LA,4.0,22,United States,"New Orleans, LA, United States"
Bs4VAkR4X1kDaB4Hb7oIKA,Sebastian's Gourmet Cafe,"Internet Cafes, Coffee & Tea, Bagels, Food, Restaurants",Clearwater,27.894941,-82.67066,FL,3.0,5,United States,"Clearwater, FL, United States"
D3_topdyHpAyq-zlEZ_BEg,San Giorgi's Coffee,"Food, Coffee & Tea",Tucson,32.3250188,-111.0466572,AZ,4.5,56,United States,"Tucson, AZ, United States"
lCAQGk4QEuF27Gd-iTBm1g,Elegance Cafe,"Cafes, Restaurants",Wayne,40.0453497,-75.3874116,PA,3.5,38,United States,"Wayne, PA, United States"
yx31OWOldAFmgJ8PDzgMYQ,Elixr Coffee Roasters at ICA,"Coffee & Tea, Food",Philadelphia,39.9541126,-75.1950918,PA,4.5,8,United States,"Philadelphia, PA, United States"
XK-mrAzh0cxD4U5Kmhy0fw,McDonald's,"Coffee & Tea, Food, Burgers, Restaurants, Fast Food",Hazelwood,38.7836610122,-90.3787265718,MO,2.0,10,United States,"Hazelwood, MO, United States"
Da3LmQYuxuCJfRTH6FXsiA,Dunkin',"Restaurants, Donuts, Food, Coffee & Tea",Roslyn,40.1177406,-75.136136,PA,2.0,8,United States,"Roslyn, PA, United States"
jns8FlhfwbGfsE10eKLBnA,Market Street Bakery and Cafe,"Cafes, Bagels, Breakfast & Brunch, Food, Bakeries, Restaurants",Wilmington,39.74413,-75.5491294,DE,4.0,23,United States,"Wilmington, DE, United States"
0bFgBWMmCTXwGT932s6z2A,PJ's Coffee,"Food, Bagels, Coffee & Tea, Bakeries, Restaurants, Breakfast & Brunch, Patisserie/Cake Shop",New Orleans,29.950237,-90.066203,LA,3.5,26,United States,"New Orleans, LA, United States"
r4UQR04jeItTcEIr4K7crw,La Belle Vie Cafe,"Restaurants, Cafes, Food, Coffee & Tea, Sandwiches, Breakfast & Brunch",Saint Charles,38.7908667,-90.4773878,MO,4.5,53,United States,"Saint Charles, MO, United States"
CLm6JtHXt8ibDkHLnBxggQ,Tim Hortons,"Food, Coffee & Tea",Edmonton,53.6156683824,-113.5419039211,AB,2.5,7,Canada,"Edmonton, AB, Canada"
tOfaMOiMrXSmTDuPjLOCuw,The Arcade Nashville,"Arts & Entertainment, Art Galleries, Restaurants, Coffee & Tea, Shopping Centers, Food, Shopping",Nashville,36.1643399,-86.7801688,TN,3.5,30,United States,"Nashville, TN, United States"
ZcbhsniFmXZFW8ccPvsSLA,Coffee Collaborative,"Coffee & Tea, Food",Isla Vista,34.4132765,-119.8567759,CA,3.5,60,United States,"Isla Vista, CA, United States"
kvRjzneD1FWh4Szb-trL4A,McDonald's,"Coffee & Tea, Food, Fast Food, Restaurants, Burgers",Philadelphia,39.9683247686,-75.1356663555,PA,2.0,38,United States,"Philadelphia, PA, United States"
s2F9H5wDvH3LJqBfThmflA,Starbucks,"Coffee & Tea, Restaurants, Food",Franklin,35.947698,-86.821678,TN,2.5,69,United States,"Franklin, TN, United States"
b8jbsZHfrGZCVPjI9KXV_g,McDonald's,"Fast Food, Burgers, Coffee & Tea, Restaurants, Food",Carpinteria,34.396815,-119.512362,CA,2.0,70,United States,"Carpinteria, CA, United States"
9QdXPBRzVRJ8HYouYKQcHw,Wawa,"Food, Sandwiches, Breakfast & Brunch, Convenience Stores, Automotive, Restaurants, Gas Stations, Coffee & Tea",Hatfield,40.2974675728,-75.2840257518,PA,3.5,6,United States,"Hatfield, PA, United States"
MoSyhSKj62gqBJyR_e5kIA,McDonald's,"Fast Food, Coffee & Tea, Food, Restaurants, Burgers",New Orleans,29.969473,-90.049637,LA,1.5,45,United States,"New Orleans, LA, United States"
XoX8Erg2hrLdpqfIA468RA,4th Street Cafe,"Restaurants, Food Delivery Services, Cafes, Food, Coffee & Tea",Philadelphia,39.9546524,-75.1461131,PA,4.0,20,United States,"Philadelphia, PA, United States"
S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,"Specialty Food, Food, Restaurants, Desserts, Gelato, Chocolatiers & Shops, Coffee & Tea",Philadelphia,39.9343869,-75.1589957,PA,4.5,290,United States,"Philadelphia, PA, United States"
mlaj6BRLOVtlEMRTZhUVvw,Regency Cafe,"Cafes, Restaurants, Bakeries, Food, Coffee & Tea",Lansdowne,39.939251,-75.272145,PA,3.5,75,United States,"Lansdowne, PA, United States"
1QJD4wh6gdlO6I1h0_FiZg,Levee Baking Co.,"Bakeries, Food, Coffee & Tea",New Orleans,29.9237454,-90.0861755,LA,4.5,44,United States,"New Orleans, LA, United States"
UmJVrd7hupfRJTFvMBX7BQ,Snoozy's Cafe,"Food, Salad, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Restaurants, Cafes, Sandwiches",Schwenksville,40.25608,-75.4634466,PA,3.5,37,United States,"Schwenksville, PA, United States"
0-fNOKL8IQBVe97Xx593KA,Sunrise Cafe And Bake Shop,"Coffee & Tea, Food, Bakeries",Bridgeport,40.1024124,-75.3490748,PA,4.5,5,United States,"Bridgeport, PA, United States"
gGNWbHg7jGu-vaeqqglZ-g,Fusion'z Cafe,"Cafes, Kosher, Restaurants",Tucson,32.234072,-110.952625,AZ,5.0,5,United States,"Tucson, AZ, United States"
1vPSY4EA-fTRIZYz1Ruzow,K'Far Cafe,"Bakeries, American (Traditional), Mediterranean, Food, Restaurants, Cafes",Philadelphia,39.951593,-75.172171,PA,4.5,356,United States,"Philadelphia, PA, United States"
cSJDhD7a--7nY4TWAVg3sg,Board N Brew Café,"Tabletop Games, Arts & Entertainment, Shopping, Bars, Restaurants, Cafes, Beer Bar, Nightlife",Edmonton,53.5382216,-113.4970469,AB,4.5,16,Canada,"Edmonton, AB, Canada"
A0uUOrjRVEmKmn-jt0KUAA,Onyx East Nashville,"Food, Fashion, Watches, Shopping, Local Services, Jewelry, Coffee & Tea, Used, Vintage & Consignment, Jewelry Repair",Nashville,36.205622,-86.737519,TN,4.0,10,United States,"Nashville, TN, United States"
LA99Dl-b9r1nKIZ3gKC_og,McDonald's,"Restaurants, Food, Burgers, Fast Food, Coffee & Tea",Nashville,36.124766,-86.751387,TN,2.0,25,United States,"Nashville, TN, United States"
RVIDySg190UzD4bipBqSOQ,McDonald's,"Food, Burgers, Coffee & Tea, Fast Food, Restaurants",Dunedin,28.0190241365,-82.7586579323,FL,2.5,26,United States,"Dunedin, FL, United States"
oIS7C1oeQHS8-CxKB6uqFg,Dunkin',"Coffee & Tea, Donuts, Ice Cream & Frozen Yogurt, Restaurants, Food",Langhorne,40.178392,-74.9039617,PA,2.5,11,United States,"Langhorne, PA, United States"
ljRFZy8ZeRnNkTMm3Ssjqw,Cream & Sugar,"Food, Desserts, Coffee & Tea, Bakeries",Philadelphia,39.9516704,-75.2034089,PA,3.5,12,United States,"Philadelphia, PA, United States"
nB0dV8yPv29F3-CFMPG8cw,Joe's Cafe,"Steakhouses, Cafes, American (Traditional), Seafood, Breakfast & Brunch, Restaurants, Sandwiches",Santa Barbara,34.4179009,-119.6964428,CA,3.5,726,United States,"Santa Barbara, CA, United States"
ZSO7isM9z-BkHP0kyE7Tzg,Coffee Beanery,"Food, Restaurants, Cafes, Coffee & Tea",Philadelphia,40.084133,-74.962256,PA,2.5,5,United States,"Philadelphia, PA, United States"
XS1wPZeULZtbiP1OsuHFwQ,McDonald's,"Restaurants, Fast Food, Food, Coffee & Tea, Burgers",Saint Louis,38.7101659953,-90.3501449601,MO,1.5,15,United States,"Saint Louis, MO, United States"
tZU9d-czS4VfY72zE0Homg,Coffee and Supply,"Bakeries, Food, Shopping, Flowers & Gifts, Coffee & Tea, Gift Shops",Eagle,43.693009,-116.31986,ID,4.5,18,United States,"Eagle, ID, United States"
X7_PtukZ3uDZwuEVnCmqZg,Tim Hortons,"Cafes, Food, Coffee & Tea, Sandwiches, Restaurants, Donuts, Fast Food, Delis",Edmonton,53.4550038,-113.4223305,AB,3.5,13,Canada,"Edmonton, AB, Canada"
yYwNi8Ul3P3JK605fVUlDA,Tea's Me Cafe,"Food, Tea Rooms, Coffee & Tea, Breakfast & Brunch, Soup, Sandwiches, Restaurants",Indianapolis,39.7975203,-86.1543694,IN,4.5,176,United States,"Indianapolis, IN, United States"
pSjT5Att7iCjpTi5hDhsAQ,Lakes Coffee,"Food, Restaurants, Cafes, Coffee & Tea",Medford Lakes,39.863239168,-74.8050264101,NJ,4.5,11,United States,"Medford Lakes, NJ, United States"
IDXLt6-LwcJTIFtKRJhW3g,OTB Delight Café,"Restaurants, Mediterranean, American (New), Cafes",Wesley Chapel,28.227159,-82.353044,FL,4.0,153,United States,"Wesley Chapel, FL, United States"
IbiG8dVoWZhMBRYVgCCDdQ,Pêche Café,"Vegetarian, Coffee & Tea, Food, Cafes, Breakfast & Brunch, Vegan, Restaurants",Edmonton,53.545304,-113.4862241,AB,5.0,5,Canada,"Edmonton, AB, Canada"
JyYT5phFLg3BESNL-WXf4Q,Starbucks,"Restaurants, Food, Coffee & Tea",Creve Coeur,38.670808,-90.435036,MO,3.0,68,United States,"Creve Coeur, MO, United States"
tRGmKAtSfPwe4Sl7uY7P9Q,Quantum Leaf,"Coffee & Tea, Vape Shops, Tobacco Shops, Food, Shopping, Head Shops",Edmonton,53.540948,-113.5239182,AB,4.0,5,Canada,"Edmonton, AB, Canada"
asCtJ8rvzle36-vdNZb0kg,Bahama Buck's,"Shaved Ice, Juice Bars & Smoothies, Coffee & Tea, Food, Acai Bowls, Desserts",Odessa,28.0889926435,-82.5782229715,FL,4.5,68,United States,"Odessa, FL, United States"
d9i5hq9hIjmp7RN2hsOTzQ,McDonald's,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",Chalmette,29.9504074597,-89.9591526389,LA,2.0,12,United States,"Chalmette, LA, United States"
WKGW6s10eL_xL-xaB2c_og,Moxie Java Glenwood - Garden City,"Food, Coffee & Tea, Breakfast & Brunch, Restaurants, Bagels, Internet Cafes",Garden City,43.6642666103,-116.2802146614,ID,3.5,10,United States,"Garden City, ID, United States"
tzSKydKgvXCDp2bzdynoLQ,Starbucks,"Food, Restaurants, Coffee & Tea",Sparks,39.555764,-119.703808,NV,2.5,7,United States,"Sparks, NV, United States"
wOFbUo9D-JSdMeuUgLyL5g,City Cafe,"Cafes, Southern, Restaurants, Bakeries, Salad, Music Venues, Arts & Entertainment, American (Traditional), Wine Bars, Waffles, Nightlife, Breakfast & Brunch, Bars, Food, Desserts, Italian, Chicken Wings",Brentwood,36.0266309491,-86.7899491288,TN,4.0,79,United States,"Brentwood, TN, United States"
N_VbYQo9tDf6sXG5hfVV7g,7-Eleven,"Automotive, Service Stations, Coffee & Tea, Food, Gas Stations, Gas Stations, Grocery, Convenience Stores",Lutz,28.151096085,-82.49301226,FL,2.5,6,United States,"Lutz, FL, United States"
R84qWSVghknKWKXPbKwYLA,McDonald's,"Coffee & Tea, Food, Fast Food, Burgers, Restaurants",Woodbury Heights,39.8251325,-75.1595088,NJ,2.0,12,United States,"Woodbury Heights, NJ, United States"
mPd-C_r_ElrhJWfeH_CMTw,Commune,"Food, Coffee & Tea",Tampa,27.9611064,-82.4640636,FL,4.0,56,United States,"Tampa, FL, United States"
VENBnW8AF4jYTBbekO8X2A,Bucks County Biscotti,"Restaurants, Bakeries, Food, Desserts, Specialty Food, Coffee & Tea",Hilltown,40.3419656,-75.2573173,PA,5.0,13,United States,"Hilltown, PA, United States"
q5Kb63rdNPDJ0MoVtq3KLg,Foundry Cafe & Market,"Food, Breakfast & Brunch, Bakeries, Coffee & Tea, Restaurants, Cafes",Lebanon,38.6038214,-89.8099043,IL,4.5,17,United States,"Lebanon, IL, United States"
1H-RURg-RoOuSDmwAmMhLA,OverKlocked Gaming,"Internet Cafes, Arcades, Food, Arts & Entertainment, LAN Centers",Edmonton,53.568045511,-113.5272032381,AB,4.5,7,Canada,"Edmonton, AB, Canada"
Wewu2lolL111m_1TVTgR-Q,Tea Talk,"Food, Coffee & Tea",Philadelphia,39.9559225,-75.155964,PA,3.5,125,United States,"Philadelphia, PA, United States"
sqWlikw8elQr6GkNT1qaMw,Dunkin',"Food, Donuts, Coffee & Tea",New Port Richey,28.2366429,-82.6710495,FL,2.0,24,United States,"New Port Richey, FL, United States"
4v_upx2yfJNKvpCYJqbgNQ,Re-Voaked Sandwiches,"Breakfast & Brunch, Coffee & Tea, Beer, Wine & Spirits, Food, Cafes, Sandwiches, Restaurants",St. Louis,38.639877,-90.26204,MO,4.5,64,United States,"St. Louis, MO, United States"
UuRZpgZsHX7PyykHV3wbZg,Crushcakes & Cafe,"Bakeries, Cafes, Coffee & Tea, Food, Desserts, Breakfast & Brunch, Restaurants",Santa Barbara,34.4257198484,-119.7052413177,CA,4.0,761,United States,"Santa Barbara, CA, United States"
nOtxdJst7a0oxMWb7Sdteg,Papa’s Cuban Place,"Sandwiches, Latin American, Cuban, Restaurants, Cafes",Tampa,28.033608,-82.4682419,FL,4.0,7,United States,"Tampa, FL, United States"
6jTChkWB6cR8wIhw4z1_GA,Drinkhaus Espresso & Tea,"Food, Coffee & Tea",Nashville,36.1751828,-86.7883628,TN,4.0,25,United States,"Nashville, TN, United States"
6ZiDuFIsSJxz7U1D98sQyQ,CC's Coffee House,"Coffee & Tea, Food",New Orleans,29.9210348,-90.1152602,LA,4.0,35,United States,"New Orleans, LA, United States"
sL5Rmq0WB3MWOeLlav8bBA,Moonlight Teahouse,"Vietnamese, Cafeteria, Restaurants, Sandwiches, Bubble Tea, Food",Pinellas Park,27.839556,-82.719056,FL,4.0,70,United States,"Pinellas Park, FL, United States"
jSYu2apG1uYq3eNzSA-OHw,Johnny Cash Museum,"Travel Services, Music Venues, Hotels & Travel, Restaurants, Cafes, Nightlife, Event Planning & Services, Party & Event Planning, Museums, Arts & Entertainment",Nashville,36.160877557,-86.7758457,TN,4.0,418,United States,"Nashville, TN, United States"
-34c4hcDPIInTROr8Xtxtw,Gelato-Go Tampa,"Ice Cream & Frozen Yogurt, Coffee & Tea, Gelato, Caterers, Juice Bars & Smoothies, Desserts, Food, Event Planning & Services",Tampa,27.9511965,-82.4467554,FL,4.5,30,United States,"Tampa, FL, United States"
zZKnptPeSPSkza6SKq00HQ,McDonald's,"Food, Coffee & Tea, Fast Food, Sandwiches, Restaurants, Burgers",Gretna,29.9146099335,-90.046379,LA,1.5,17,United States,"Gretna, LA, United States"
Am_H8-XxtTfV34QmOuWcyQ,Leotah's Place Coffeehouse,"Arts & Entertainment, Internet Cafes, Caterers, Event Planning & Services, Food, Juice Bars & Smoothies, Coffee & Tea, Bagels",Philadelphia,39.9833855,-75.1291204,PA,4.5,48,United States,"Philadelphia, PA, United States"
UmIOlyZo4ehT9SlsC3Qa5w,Chez Pierre French Bakery & Cafe,"Coffee & Tea, Bakeries, Food, Desserts, Patisserie/Cake Shop, Restaurants, Cafes",Metairie,30.0020241,-90.2193743,LA,3.0,26,United States,"Metairie, LA, United States"
NbzrpJu7222uqxNaf8zskg,Starbucks,"Food, Coffee & Tea",Indianapolis,39.926538,-86.041026,IN,3.5,33,United States,"Indianapolis, IN, United States"
QD60OSYzQREO836FG_vplw,Copper Moon Coffee,"Food, Bakeries, Coffee & Tea, Bagels",Indianapolis,39.71614,-86.29852,IN,2.5,37,United States,"Indianapolis, IN, United States"
9RDKqyqXJcupSnA2vCIs_A,Cafe Luna,"Breakfast & Brunch, Restaurants, Cafes, Food, Coffee & Tea",Summerland,34.4213953,-119.5982515,CA,4.0,85,United States,"Summerland, CA, United States"
2rnDTrLx9yiWnfDX2P3EFg,Starbucks,"Coffee & Tea, Food",Havertown,39.966751,-75.302218,PA,1.5,7,United States,"Havertown, PA, United States"
DQ40RrKUpAra--v6C0Q_2A,Ch. Cafeteria,"Coffee & Tea, Food, Specialty Food, Chocolatiers & Shops, Restaurants, Cafes",Edmonton,53.5423238538,-113.5762427375,AB,5.0,8,Canada,"Edmonton, AB, Canada"
DorCmYVDR5wcCVvbCAvzEg,Fred's Market,"Southern, Buffets, Soul Food, Restaurants, Cafeteria",Riverview,27.886441476,-82.3307334564,FL,4.5,606,United States,"Riverview, FL, United States"
gUIZcY8jYpYNg00J3gQlpw,Starbucks,"Coffee & Tea, Food",Brownsburg,39.858116,-86.3919216,IN,3.5,35,United States,"Brownsburg, IN, United States"
bO9tyY6kSQUScHtFbc1UZA,Dunkin',"Coffee & Tea, Donuts, Food",Medford,39.9009734,-74.8321362,NJ,2.0,24,United States,"Medford, NJ, United States"
4rLSm1dMWreVLMv7oKml-A,St. Pete Bakery,"Coffee & Tea, Food, Shopping, Arts & Crafts, Bakeries, Cooking Classes",St. Petersburg,27.7904532066,-82.6383361098,FL,4.0,52,United States,"St. Petersburg, FL, United States"
UJQGJ0tlKO93Lia2JGidZA,McDonald's,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",Philadelphia,40.022512,-75.077527,PA,1.0,5,United States,"Philadelphia, PA, United States"
TsoCCouCudxL2mwn86SFiQ,Arctic Scoop,"Juice Bars & Smoothies, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Desserts",Philadelphia,39.927457,-75.166521,PA,4.5,170,United States,"Philadelphia, PA, United States"
LyCOaz2ZyzRBMGfFD70rTQ,Morgan's Corner Cafe,"Cafes, Breakfast & Brunch, Seafood, American (Traditional), Restaurants",Mooresville,39.605380033,-86.3759997021,IN,4.5,11,United States,"Mooresville, IN, United States"
SyELo2Uet1VWOpXuE6tPpg,Rolling Tin Cafe,"Caterers, Event Planning & Services, Food, Coffee & Tea, Food Trucks",Tampa,28.0269675,-82.451432,FL,5.0,9,United States,"Tampa, FL, United States"
iQKlDgXiM1B0pcKtxXsJHA,Whiz Tech Technology Cafe,"Restaurants, Cafes",Saint Louis,38.632163,-90.2039429,MO,3.0,5,United States,"Saint Louis, MO, United States"
7qqlNBz6x6tiwoj0KhycwA,The Egg & I,"Breakfast & Brunch, Cafes, American (Traditional), Restaurants",St Louis,38.5992303,-90.4269873,MO,3.5,94,United States,"St Louis, MO, United States"
smoEsBXQ72n2gyyctrKaOQ,Paradise Cafe,"Flowers & Gifts, Cafes, Gift Shops, Restaurants, Shopping",Metairie,30.006353,-90.195672,LA,4.0,5,United States,"Metairie, LA, United States"
kMfhJIGdpU4rZeogFKdr1w,Little Jimmie's Bakery Cafe,"Cafes, Restaurants, Bakeries, Food",Philadelphia,40.0513709,-75.1849412,PA,4.5,73,United States,"Philadelphia, PA, United States"
A7Na8qz6895I__Y19CXhMA,Denver CBD Indianapolis,"Food, Shopping, Vitamins & Supplements, Vape Shops, Coffee & Tea",Indianapolis,39.9256084,-86.0225604,IN,4.5,8,United States,"Indianapolis, IN, United States"
QQiFz7ZkslaoPUJKZGKOxw,Starbucks,"Food, Coffee & Tea",Edmonton,53.454247,-113.429829,AB,3.5,16,Canada,"Edmonton, AB, Canada"
vxL059Pde-q3XgU9Fqv6Vg,Cookies By George,"Food, Bakeries, Desserts, Coffee & Tea",Edmonton,53.5225186463,-113.6227324778,AB,4.0,16,Canada,"Edmonton, AB, Canada"
eUAaIuf6oa_gHnI2j0ep3Q,Pie and Plate Cafe,"Restaurants, Bakeries, Food, Comfort Food, Breakfast & Brunch, Sandwiches, Desserts, Coffee & Tea",Ambler,40.1549757,-75.2247744,PA,4.5,164,United States,"Ambler, PA, United States"
MhY13kxJHfnigrA2S5j6Rg,Mercury Room,"Arts & Entertainment, Event Planning & Services, Lounges, Venues & Event Spaces, Vegan, Restaurants, Music Venues, Nightlife, Cafes, Bars",Edmonton,53.5496398408,-113.5173884405,AB,4.0,16,Canada,"Edmonton, AB, Canada"
ufR8XREY2d0UTK5DUV2CzQ,Story Brooke Craft Coffee Bar,"Food, Coffee & Tea",Saint Petersburg,27.7564472,-82.6386411,FL,4.5,33,United States,"Saint Petersburg, FL, United States"
1B6S6XDoX1fWnQI0_K1b1Q,CW's Gin Joint,"Food, Coffee & Tea, Cocktail Bars, Restaurants, Sandwiches, Seafood, Bars, Nightlife",Tampa,27.9493871408,-82.4584549978,FL,4.0,311,United States,"Tampa, FL, United States"
-_LFA5At29YUr5Q48Nuf8A,Cinnamon Swirl Bakeries,"Restaurants, Cafes",Tarpon Springs,28.146008,-82.754189,FL,3.5,13,United States,"Tarpon Springs, FL, United States"
OAjof8dhS2zScmZh2Xuo1A,Whole Foods Market,"Beer, Wine & Spirits, Specialty Food, Health Markets, Grocery, Food, Coffee & Tea",New Orleans,29.921124,-90.117495,LA,3.5,182,United States,"New Orleans, LA, United States"
VbheehVdnqthjCCmwO1q6g,White Bison Coffee,"Food, Coffee & Tea",Nashville,36.1637425,-86.8503454,TN,4.0,63,United States,"Nashville, TN, United States"
fcJp711HfLAkPEgWi_GZ0Q,The Langhorne Brewing Company,"Food, Breweries, Sandwiches, Pizza, Brewpubs, Restaurants, Coffee & Tea",Langhorne,40.1745828,-74.9485052,PA,3.5,15,United States,"Langhorne, PA, United States"
gvAOc8vwczgVscNj-NN6hw,Foodies Country Cafe,"Pizza, American (Traditional), Armenian, Cafes, Restaurants, Breakfast & Brunch",North Redington Beach,27.8190504674,-82.8251520963,FL,3.0,14,United States,"North Redington Beach, FL, United States"
EDr-EcPu7T_Rf6m12VchOg,Daydreamers,"American (Traditional), Cafes, Breakfast & Brunch, Restaurants",Safety Harbor,27.99139,-82.69445,FL,4.5,104,United States,"Safety Harbor, FL, United States"
R8ty0f2b-G5Qh1h-NGQDrQ,Tin Can Cafe,"Cafes, Breakfast & Brunch, Restaurants",Clearwater,27.96242,-82.7956614,FL,4.5,207,United States,"Clearwater, FL, United States"
HmmNzS7wwyeXcvtFP036RA,Maeva's,"Bakeries, Food, Coffee & Tea",Alton,38.8970661,-90.1364822,IL,4.5,75,United States,"Alton, IL, United States"
HWrG_7G3lN_0TR5b3N5YWw,Engimono Pokè & Deli,"Restaurants, Hawaiian, Breakfast & Brunch, Cafes, Food, Poke, Delis, Sandwiches",Philadelphia,39.9675,-75.17601,PA,4.5,72,United States,"Philadelphia, PA, United States"
F6rHQmm_Zbpg_y6GSHJgfw,St. Louis Bread,"Desserts, Bagels, Coffee & Tea, Food, Breakfast & Brunch, Salad, Soup, Sandwiches, Bakeries, Restaurants",St. Louis,38.627097,-90.190392,MO,3.0,65,United States,"St. Louis, MO, United States"
OetKsgbBp_slqg2VIKzxxg,Philly's Cafe,"Bakeries, Cafes, Coffee & Tea, Food, Restaurants, Sandwiches",Philadelphia,39.948227,-75.15363,PA,3.0,10,United States,"Philadelphia, PA, United States"
1KwwJvCwwjdtlgeuxoMhsQ,Carmel Kitchen & Wine Bar,"Cafes, Restaurants, Wine Bars, Nightlife, Bars, Mediterranean, Breakfast & Brunch",Tampa,28.0764114,-82.5077653,FL,4.0,285,United States,"Tampa, FL, United States"
86BkHfhvm7pVTMUSyJlttQ,Louie's Little Hut,"Coffee & Tea, American (New), Sandwiches, Cheesesteaks, Waffles, Food, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Restaurants, Burgers",Philadelphia,40.0756394,-75.2053777,PA,4.0,31,United States,"Philadelphia, PA, United States"
OPW8NuOC_9FVFXsaHOO5JA,District Donuts Sliders & Brew Lakeview,"Restaurants, Donuts, Breakfast & Brunch, Coffee & Tea, Waffles, American (Traditional), Juice Bars & Smoothies, Food, Burgers",New Orleans,30.005086,-90.1094083504,LA,4.0,196,United States,"New Orleans, LA, United States"
QyMpPd5eJCZLzuj-v-sLYQ,Restoration Cafe,"Coffee & Tea, Food, Restaurants, Cafes",Clearwater,27.9667344,-82.8000563,FL,5.0,18,United States,"Clearwater, FL, United States"
_S7PPbtL2kz-la9A4GuXsQ,The Royal Blend,"Food, Breakfast & Brunch, Restaurants, Coffee & Tea",Metairie,29.9803651,-90.1270281,LA,3.5,43,United States,"Metairie, LA, United States"
ub8HSWJPsD_CqImzCehrZg,McDonald's,"Burgers, Food, Fast Food, Restaurants, Coffee & Tea, American (Traditional)",Kuna,43.500160976,-116.3944977522,ID,2.5,20,United States,"Kuna, ID, United States"
iMWGmFrMVEEktWNriZ2cTQ,Little Gourmand,"Candy Stores, Specialty Food, Bakeries, Grocery, French, Sandwiches, Restaurants, Cafes, Food",Nashville,36.1043822,-86.8172682,TN,5.0,71,United States,"Nashville, TN, United States"
yFpOyYTVc2p2I-vNxe4nQw,Cafe Chismosa,"Vegetarian, Internet Cafes, Latin American, Mexican, Coffee & Tea, Restaurants, Food, Breakfast & Brunch",Philadelphia,39.965851,-75.144135,PA,4.5,139,United States,"Philadelphia, PA, United States"
o3th9ES21lN4V97XwDa4eg,Starbucks,"Coffee & Tea, Food",Tucson,32.183366,-110.877027,AZ,4.0,13,United States,"Tucson, AZ, United States"
dZ5U0y0PsUp5R4TggYARBA,Heart Stone,"Bagels, Coffee & Tea, Food, Bakeries",Phoenixville,40.1411698,-75.5212225,PA,4.5,20,United States,"Phoenixville, PA, United States"
HKhf_mFXd6ETeo2iLVMgAg,Dunkin Donuts - Hudson,"Food, Donuts, Coffee & Tea",Hudson,28.4009449,-82.6597511,FL,4.5,5,United States,"Hudson, FL, United States"
QAnMrj8-uQMNthhrfXAQfA,The Mode Lounge,"Lounges, Restaurants, Tapas/Small Plates, Coffee & Tea, Cocktail Bars, Nightlife, Food, Bars",Boise,43.6167677,-116.2028283,ID,4.0,75,United States,"Boise, ID, United States"
ROcDKj3OnhC0Uem0dTGAHw,Highstone Cafe,"Diners, Breakfast & Brunch, Restaurants, Cafes, American (Traditional), Local Flavor, Food",Saint Petersburg,27.820506,-82.7873369,FL,4.0,38,United States,"Saint Petersburg, FL, United States"
NUzUOzkNS1mTJavkVVcdVg,McDonald's,"Burgers, Restaurants, Coffee & Tea, Food, Fast Food",Springfield,36.493221874,-86.877351841,TN,1.5,12,United States,"Springfield, TN, United States"
