business_id,rating_mean,rating_count,popularity_visits,revisit_rate,unique_users,repeat_users
i_KiOo7-DM1ZPnyOXgwgrQ,4.5,22,97,0.05,20,1
iapJoe3OzxeZqOGUJxnG3w,3.25,8,66,0.0,8,0
iaraHjNVUQEqTp5jla1yZA,4.5,8,16,0.1428571428571428,7,1
ibZ2KjRKzVKKgqjWq4ST8A,1.8974358974358974,39,65,0.1176470588235294,34,4
ibe3g1TlMJmlkz_8Go0m1A,4.421768707482993,147,327,0.0208333333333333,144,3
ibhRPfV4SiqDeBKuuAhpWg,3.1,10,37,0.0,10,0
icGg8xgDJVufg-xptMrDGw,2.6729559748427674,159,448,0.0063291139240506,158,1
icZ4cBKO1VvzWnQxgzejog,2.1923076923076925,52,260,0.0,52,0
icpUCKIr8oAJEQW64pabjA,4.5,16,38,0.0,16,0
idN-TpWI1T3_UgufggVQ3Q,4.0,10,14,0.0,10,0
idVfZKAHYec4C3VevKgkag,5.0,7,14,0.0,7,0
idz_rIXAJFuXHOQTBZ5IMA,3.0,6,10,0.0,6,0
ie2xkZABFoBLX64UebMV9g,4.555555555555555,27,60,0.0,27,0
iesJewaACphdFs-ml9WTjQ,1.5,22,39,0.1,20,2
ifC2ha-7HZt4xKUVou6wTw,4.666666666666667,27,46,0.08,25,2
ifWCzW6H6t2xKQfpoleQgg,2.75,12,14,0.0,12,0
ifxbWY0iuTey-YtC2-p-ow,4.666666666666667,57,113,0.0178571428571428,56,1
igQDFfrOhici5tlZ3JkNhg,5.0,11,28,0.0,11,0
igrDOacqMn7mMn9ARiX5Og,4.560975609756097,41,125,0.0,41,0
ihYl-uK0PYNPeFskcNAr-g,4.3768115942028984,69,103,0.1333333333333333,60,8
ihfw3MPioHrRsn7E0Xqj_w,2.6153846153846154,13,128,0.0833333333333333,12,1
ii4nKLMiivPFktWxo1lC5w,3.8,5,40,0.0,5,0
iibELFthZ_mTJyYs99De_Q,3.4,5,47,0.0,5,0
ij4m-6fYAq16IlmHEQFAIw,4.833333333333333,6,13,0.0,6,0
ikx5LMrD4MjdwWM0yTJzYA,4.064102564102564,78,150,0.0263157894736842,76,2
ilDffunHCdBBOGFpUGn34w,4.95,20,32,0.0,20,0
ilms3tyoWYHDPo00lmrMOw,4.238095238095238,21,21,0.05,20,1
ilriW8ywq5HFs56Ux8pftw,3.789473684210526,38,55,0.0555555555555555,36,2
imfSiNMesWjGTSX7xLDHXg,4.888888888888889,18,45,0.0588235294117647,17,1
ip4LFXDktVPxnyq2Ld5i0A,4.869565217391305,23,48,0.0,23,0
ippBb9s-n0O0-MSl495sbA,4.25,148,608,0.0136986301369863,146,2
iqTHGZyiWasuI8pop3J36A,4.186046511627907,86,568,0.0117647058823529,85,1
iqeI_TWLvK3JabtPTZOkPw,4.857142857142857,7,9,0.0,7,0
iqy00T10_-8fX2yS91LxEw,4.833333333333333,6,8,0.0,6,0
ir-ZYaFU_0YRF5wFEcnGbQ,4.0,6,7,0.0,6,0
irXywqvfXj9maLLOBQMYvg,4.063049853372434,682,2431,0.0495356037151702,646,32
iryPcdtXO3HQfUzXBqzckw,2.129032258064516,31,49,0.0333333333333333,30,1
itAhmbhHOyQQparfwicjDQ,4.4298245614035086,114,280,0.0178571428571428,112,2
iuFgUOCFgE7fBLpBhFQXdw,1.421875,64,159,0.0158730158730158,63,1
iuTj4Se42VUto09Stkiq4A,3.6,20,102,0.0526315789473684,19,1
iuftKhlrXImvtz-OngBJtw,1.5862068965517242,29,50,0.0357142857142857,28,1
ivNaN2TmuoLKobiRHJCulg,2.4545454545454546,22,161,0.0526315789473684,19,1
ivpULDSBS4mP3mJqmziKQw,4.301587301587301,126,277,0.024390243902439,123,3
iwYEJXSabFsVK2Au4fdWLA,4.321428571428571,28,72,0.0,28,0
iy-7QUn6s5xGXf1vOmcxDA,1.6,5,128,0.0,5,0
iyW-OrFw2YnRxsoeQ36skg,4.714285714285714,7,17,0.0,7,0
izSgTrqebu8bN8ONOCs6cQ,4.790322580645161,124,190,0.008130081300813,123,1
j-cfAX-YZJ9i0bfby2kw5g,3.75,104,449,0.0097087378640776,103,1
j-qtdD55OLfSqfsWuQTDJg,4.146671289875173,2884,8453,0.0369431365447301,2761,102
j0kqlcG_HluOEEFsA7WwCg,4.133333333333334,135,293,0.0387596899224806,129,5
j1CCLERiAMYSvCPhDmJN1g,1.0,17,174,0.0,17,0
j2J573HOZM9afnW_t67sjw,4.825,40,128,0.0555555555555555,36,2
j36UB_KZrjPx6AVPvVLJmg,2.6,5,17,0.0,5,0
j39XNl7bqQ_zSaHimsyBpQ,4.146341463414634,41,92,0.0,41,0
j43CKlz11Id4TQDJ3wA4HQ,2.7142857142857144,14,31,0.0769230769230769,13,1
j4Fw7dF9W8wV3MrJIKDldQ,1.4285714285714286,35,60,0.0606060606060606,33,2
j6TDQvbRoMszGR0hyaVxvw,2.7017543859649122,57,437,0.0,57,0
j6muHG0zR4G6z1KBt92KtQ,3.0,7,21,0.0,7,0
j70u7spYb4E1X5DwuCf99Q,4.875,16,27,0.0,16,0
j76unyU-BZnZQjOMRb2ldw,1.878787878787879,33,119,0.03125,32,1
j7JUGY0WtfGaV8DnkmNNGQ,1.3636363636363635,22,198,0.0,22,0
j7QIIEv9tkm_z55Cd0RYWw,4.842105263157895,19,37,0.0,19,0
j7z0VfA0BjEG6dIVNprH9Q,4.204545454545454,88,145,0.0114942528735632,87,1
j8NhrBzy1op0BfVGdSOiXQ,3.6090225563909772,133,309,0.015267175572519,131,2
j8NpaEvv4AaweMybeADmGQ,4.571428571428571,7,20,0.0,7,0
j8hscD6sTMcmaLzCTJjEWA,3.0,5,21,0.0,5,0
j92DNzG7Io113coMzYsTsw,4.619718309859155,71,95,0.0289855072463768,69,2
j9YkV3Rw74YKXABDk7IALg,5.0,5,5,0.0,5,0
j9fzpALNCgvDwCXmA5Vcjw,3.8983050847457625,59,126,0.0350877192982456,57,2
jAhOQ0QBKtF2VlhwYlPS6A,4.611111111111111,18,37,0.0,18,0
jBF32PwCB1z_gm58m9ddMg,4.310679611650485,103,249,0.0404040404040404,99,4
jBwfTPuxHgyAhsfTUONXdA,4.0989010989010985,91,407,0.0581395348837209,86,5
jC9Fn4tGGYbJg332IJ4MHA,3.4285714285714284,7,62,0.0,7,0
jCCFD-0Gi2-bFZokbTt5wg,4.25,8,10,0.0,8,0
jCZi4-LRB2bU-dxBSPmn9w,2.306122448979592,49,145,0.0425531914893617,47,2
jCyQknyt1mkMTBw60-ABUw,1.9393939393939394,33,135,0.03125,32,1
jDO4n9lAZNlQTcTFEObfyg,4.165178571428571,224,1537,0.0275229357798165,218,6
jEKE_T_iTSCTehiB5K1CvQ,2.2888888888888888,45,81,0.0227272727272727,44,1
jF5XeCVL6MrA2IcLIHy1JQ,3.2916666666666665,24,261,0.0,24,0
jFAj4ZTHKukcEnFZXz2DiA,4.583333333333333,12,22,0.0909090909090909,11,1
jFV2aVEiI7TXjlLqeG92Ng,4.518518518518518,27,96,0.0384615384615384,26,1
jFm2I2vALvWz07_AWKQLlA,4.070422535211268,71,173,0.0,71,0
jGuLNmMIM_7IfulRVBWZJg,3.272727272727273,11,15,0.1,10,1
jHJCsoQ53CixPE0q-3ATFg,5.0,7,9,0.1666666666666666,6,1
jHZi9YI4zUWoBZ0BTj_92w,2.0,32,72,0.1111111111111111,27,3
jHydJjohvKsK8Imh9f_Dwg,3.8251366120218577,183,544,0.0338983050847457,177,6
jIuRCFtO7rEOezPAn7rCQg,3.6,35,78,0.0606060606060606,33,2
jJ4zZY2cZj6VRY5pUL6lIg,4.416666666666667,60,83,0.0,60,0
jJL3HcGjgtcUdLub93ZxNA,4.165048543689321,206,912,0.0351758793969849,199,7
jJrXxt3eQvKVoCNaCaaXcw,1.8518518518518519,27,74,0.0384615384615384,26,1
jJvYr8kC7vMKGVeWyHbSWQ,4.9,10,15,0.1111111111111111,9,1
jK58-2RpBsUbGKWRo0NlYg,2.58974358974359,39,97,0.0263157894736842,38,1
jKEZv7ID6c5oDPIE30BS4A,4.447368421052632,38,311,0.0,38,0
jKM6u7Or-0C-UNWD2F8O1w,3.689655172413793,29,55,0.0357142857142857,28,1
jKTWcdyXPw_cGUp9fKqapQ,4.525280898876405,356,787,0.0259365994236311,347,9
jL251AHFcygyUEfAAF3h2Q,3.99250936329588,267,982,0.0269230769230769,260,7
jL3ooM74Zs2maDLKSLi5zA,3.923076923076923,13,19,0.0,13,0
jL4fYp0j8Jn31BiYptb10g,4.127659574468085,47,76,0.0217391304347826,46,1
jLerIZFpe25jOUf722qzBA,3.8174603174603177,126,575,0.0416666666666666,120,5
jNSUyV_W4te2qQHMwo9kSA,3.72,75,203,0.0273972602739726,73,2
jNvVJBh447ya0UFvz2676g,4.578125,256,804,0.0365853658536585,246,9
jO6zRQLiE1cRuqKA0k6YFA,3.0,6,8,0.0,6,0
jPFFeyh7RmmxzQmYgAAPQA,3.4166666666666665,24,61,0.0,24,0
jPVVH8cb_1gEQkcIZGxg9g,4.604166666666667,48,105,0.0434782608695652,46,2
jQ0uNiLU9mzeuQMS-YdS_Q,4.173913043478261,23,40,0.0454545454545454,22,1
jQ2yK-xIOvoxeM3lIJWMdA,4.3428571428571425,35,58,0.0,35,0
jRaBuPn1YNfze55LcBCM0g,4.379310344827586,29,39,0.16,25,4
jRmAvtGQfJz9Ye-Jq5gbUw,4.684210526315789,19,37,0.0555555555555555,18,1
jS8VAzNJjjekJwBknEFZFw,4.5576923076923075,52,116,0.04,50,2
jSAOaEVCfZkcDpg-yVJ_Ow,3.3846153846153846,13,31,0.0,13,0
jSP0rpPCYJ-FvW6yydY8Mg,2.2432432432432434,37,139,0.0277777777777777,36,1
jSYu2apG1uYq3eNzSA-OHw,4.238095238095238,420,1552,0.0023866348448687,419,1
jSZQ89WehnfYJcYMGQO2og,1.25,16,20,0.0666666666666666,15,1
jSr8KHVtQWgC_S_xNyrG5w,3.7313432835820897,67,233,0.0307692307692307,65,2
jStt26nV-CBWRGxjqCzxUw,2.78,50,218,0.0204081632653061,49,1
jTUkZm97QaVb-YxV6q2NLQ,4.166666666666667,6,14,0.0,6,0
jTbOziVO4fGAPCUII5OgYg,4.24,25,72,0.0,25,0
jUWz9dteCwl9_X7HdkqDDw,4.6,15,21,0.0714285714285714,14,1
jUzhKIPSlBDenYWV1H-ucw,2.142857142857143,14,77,0.0,14,0
jV7FdR7puEdY5ch11jg3vg,3.4444444444444446,9,16,0.0,9,0
jVGKURBMYqOmLirjAQa0yA,3.55,20,42,0.0526315789473684,19,1
jVQkjR0H-xpCzw5xNVhr3A,3.125,8,17,0.0,8,0
jVg0VUu4Z6jgrN_krWXLkA,4.2388059701492535,67,174,0.0476190476190476,63,3
jW8RwU6gT4v3enWnAWICng,3.9398496240601504,133,228,0.0555555555555555,126,7
jWsZ4M0g6ViLdJKRM73C8w,1.7777777777777777,9,23,0.0,9,0
jXb9PQf1Sss5ukgNVB1a1w,1.9142857142857144,35,70,0.09375,32,3
jXrcAvkCDOIbXJ7_FZiYdQ,3.5454545454545454,22,149,0.0476190476190476,21,1
jZ1Gmk5k42e19WO0mry5wQ,3.0625,16,41,0.0,16,0
jZGqAdBlDnrP-J7--vdPxA,3.290155440414508,193,491,0.0212765957446808,188,4
jZd462wsUBOIB60UEjUOsw,3.6501182033096926,423,2038,0.0119617224880382,418,5
jZq8xsKyCrRRzJenCKKn-Q,4.411764705882353,34,97,0.0,34,0
j_eImSxsxnW0FCM1b5ekEQ,4.090909090909091,11,30,0.0,11,0
ja7cjawPhBMHsKeL_popDw,4.0,30,73,0.0344827586206896,29,1
jaa0QoRrf2OFIhJIvmBCOg,3.8354430379746836,79,148,0.0533333333333333,75,4
jacAaeM-PLorKxy0YAfEWw,4.317460317460317,63,214,0.0161290322580645,62,1
jar_5KMQZtgOseRdUN3L0w,4.2317073170731705,902,3942,0.0309633027522935,872,27
jbwJ6wuKBuSZ9-GGPNPVRA,2.875,8,26,0.0,8,0
jcXkAf-4BSsDNVhTHn-fmg,1.7777777777777777,9,33,0.0,9,0
jcwBfwL68BgGSlKf1t0yNA,5.0,5,6,0.0,5,0
jdtPT12GXxxjfjUBOTc40A,2.4305555555555554,72,331,0.0,72,0
jdx80PbfbXMkUZvhJmdFbQ,5.0,6,27,0.0,6,0
je8HwCtpyIRQOa-QCNBf7w,3.625,16,136,0.0666666666666666,15,1
jfjpExDsvog4CYFsBMmwdw,2.6363636363636362,11,22,0.0,11,0
jfv6PEdL5KchI-DGJlnbWQ,2.0,5,30,0.0,5,0
jgJXtO7dJvMcWL4ERbS4jg,4.555555555555555,36,53,0.0,36,0
jgN86blLZPSuBh4ZeVeqMQ,2.4615384615384617,13,58,0.0,13,0
jgOgj1gvfPy3DEIpSjQiOQ,2.3333333333333335,42,90,0.1351351351351351,37,5
jgi-7LWLzcGkPvqFryqI6A,2.1666666666666665,6,12,0.0,6,0
jgmj_apBPNZa5Kq9ZJkSqg,1.6923076923076923,26,63,0.04,25,1
jh1WZm0fRwnjMv75gvVYhg,3.8275862068965516,29,89,0.0,29,0
jh7ltUh43BuzmgPaTf4MWQ,4.142857142857143,7,9,0.4,5,2
jhSSiLwrq9t3Fij2pVlvug,1.9736842105263157,38,84,0.027027027027027,37,1
jhbJuMrHKP4Vb2kfsVizKg,4.777777777777778,9,16,0.0,9,0
jiWx3be6Q6KftyK9M1_mwA,1.6666666666666667,18,26,0.0,18,0
jjmXrmVu3fiZD90jLMqWjw,3.911111111111111,45,173,0.0227272727272727,44,1
jl0QetAu4Tgf4mq33ZN9VQ,4.053763440860215,93,319,0.0224719101123595,89,2
jl38yx7zzMRbg-kOK8NLDw,4.020588235294118,680,1724,0.0256797583081571,662,17
jl8QAeSW1sbBJOvsCcZEqw,1.6363636363636365,11,16,0.0,11,0
jlaktBNmve9FMOAlsG6PwQ,4.909090909090909,11,18,0.0,11,0
jlkDIOPoRP9SJXTkRVpkMQ,4.239583333333333,96,252,0.0326086956521739,92,3
jmMCUCuErJP7EtR_6RVRig,4.049689440993789,161,724,0.04,150,6
jmZt66lh8Lv70VoVwXgMow,4.46969696969697,66,90,0.064516129032258,62,4
jnZR1Urkc3BtZxEdSctBVw,4.733333333333333,15,15,0.0714285714285714,14,1
jns8FlhfwbGfsE10eKLBnA,4.25,24,34,0.0434782608695652,23,1
jo37YLQJyWhuKBdjlKpoAw,1.6551724137931034,29,42,0.1153846153846153,26,3
joCDK7kg-03uo4rZK5X0_A,4.46875,128,416,0.0078740157480314,127,1
jow8Lf_IYI2tUte2uY9ydg,4.208333333333333,24,87,0.0,24,0
jp8K7RPJc3IwwkDYgfAZ5Q,3.5901639344262297,122,533,0.0166666666666666,120,2
jqK60MutY_MDmzgG1aXWLA,3.5405405405405403,37,156,0.0,37,0
jqVyVd07PJnmOmEb0GOJtg,1.375,32,78,0.0666666666666666,30,2
jrOgLPx0YqKQKd0DF7gRhA,3.888888888888889,9,36,0.125,8,1
jrSC1bwN2lz9dVBrNTejSg,3.4502369668246446,211,719,0.0294117647058823,204,6
jsAqWUT1tbAI6WXxUg8ZSA,5.0,5,47,0.0,5,0
jsDCfwLMjksdVq5SkNMLcg,4.257142857142857,105,255,0.0396039603960396,101,4
jsZU7VLbyn50MabU86zI1w,3.525,40,79,0.0526315789473684,38,2
jshnKTsnoXLSez5XD1qo7Q,2.625,56,329,0.0,56,0
jsk68Xu_iNWn3oGP3BDyKg,3.4,5,71,0.0,5,0
jtcsbp7trZmXEIaClV7waQ,4.146341463414634,41,73,0.0526315789473684,38,2
jtgBkAQuchDYgkdsebzLsQ,4.196875,320,708,0.0633333333333333,300,19
jtvJ6JQ4D2z-SKdPkoU07A,2.5384615384615383,13,28,0.0,13,0
juU0THi7QojPDnGuxlH5Sg,4.277777777777778,18,48,0.0588235294117647,17,1
jv2Wc3-j8Q225eRgq2JLvA,3.4,5,53,0.0,5,0
jvHMq4TtoB0hUGFk8YmZkg,3.0,6,61,0.0,6,0
jvKtB1KW8ew7n6yP0xhq0w,3.8214285714285716,56,131,0.0,56,0
jvYHP3wLOSYk1S71XLT6WA,2.4,5,29,0.0,5,0
jvjhFWwbnyn3pqWnBaW_0g,2.2857142857142856,7,46,0.0,7,0
jwg_T0_my321ag20O1g97A,3.0,9,256,0.0,9,0
jwkgVfSLydNMAF2US6bL1g,2.48,25,297,0.0416666666666666,24,1
jx-yh-gKeGvOmkS_guVYAg,3.875,8,29,0.0,8,0
jxgJgogcyAHcHW6g4SO7ew,4.5,20,34,0.0,20,0
jyI0Egi-Zij0WLxgW1Qjmw,4.25,16,78,0.0,16,0
jyRQNFeaGhdZBgf4kkWFlA,4.65,20,32,0.0526315789473684,19,1
jzXJDMGB81tZK-EISK38IA,4.2592592592592595,135,786,0.0150375939849624,133,2
jz_EhugSzDAWhdiClA-jZQ,1.5757575757575757,33,341,0.03125,32,1
k-q7lm2ovMSTZa4j16OzGg,4.394495412844036,109,141,0.0283018867924528,106,3
k04LCpip1Aow0HUGX1OQtg,3.727272727272727,11,11,0.1,10,1
k09pb0lnZfJ_TrcCH3VqrQ,1.0,7,21,0.0,7,0
k0AO8X3VzWe_F4lkMb0eSg,4.36231884057971,207,408,0.0247524752475247,202,5
k1VWscMY1JqCHNVDk-lD5w,4.416058394160584,137,424,0.0223880597014925,134,3
k2YJkdLg25xlYjshpeEtkQ,4.30859375,256,911,0.0199203187250996,251,5
k2qArgJgsWWrtWT_r0rRlQ,4.0,11,34,0.1111111111111111,9,1
k33P6dhrR_B7ClHa7sBC6A,4.6875,16,33,0.0,16,0
k3tCEcSJ_BJrwZP9_LLHpg,3.2222222222222223,9,32,0.0,9,0
k41dv3Pjnx0fHgkoyEz4Jw,3.2857142857142856,21,87,0.0,21,0
k4KEydDbRUOY50hkwmGAuA,3.7777777777777777,27,103,0.0384615384615384,26,1
k4WBufHPsiz4HgmT_gwK3g,3.5526315789473686,38,444,0.0285714285714285,35,1
k5bldcjsOytNhNGpR_NxDw,2.5,10,20,0.25,8,2
k6WAVICs1yY07JPXLYCj_w,3.4705882352941178,51,147,0.02,50,1
k6oWYhbUeQUITmKqWgbdiQ,2.8,5,22,0.0,5,0
k6ti2dkJD_6xGzxjQQ_FnA,2.1,10,240,0.0,10,0
k7AoT14yuZZ9fFUtGNZ_1A,3.3,10,32,0.125,8,1
k7I4QgxQVnxo-IAooZsvcA,1.5263157894736843,19,111,0.0,19,0
k91vKZa8oDHGFEumLyI-KQ,2.0476190476190474,21,41,0.0,21,0
k920l7wHSjLZDJLvn-UfyQ,3.347826086956522,23,48,0.0454545454545454,22,1
k9k8KR-HWclyvAWMR71_ZQ,3.4246575342465753,73,298,0.0138888888888888,72,1
kA6fjfYTg1S7BFb9KNt4yA,4.861702127659575,94,177,0.0217391304347826,92,2
kAhT_pFlNuL3yfhKrpYRWQ,2.1739130434782608,23,55,0.0,23,0
kApk7Pr8baAV4FzrIwvHFQ,3.9166666666666665,12,24,0.0909090909090909,11,1
kBbtYlzHXqMLj_8ZkupvwA,4.4,5,9,0.0,5,0
kBgiy6ulQRiATWFPZjTPKA,3.68259385665529,586,1662,0.0086058519793459,581,5
kBuzuNDQNM26AUbnkRVifg,4.0606060606060606,66,144,0.03125,64,2
kCAvqT_3AWOHx80VALz2lw,1.5,6,42,0.0,6,0
kCrzq7PEBYCMU1xNPNQA8A,2.0,9,19,0.0,9,0
kDNuc4HKzqrKrDEAQ7x19A,4.178947368421053,95,556,0.0106382978723404,94,1
kD_NwNmRRbauKge70VUxqA,3.423076923076923,26,39,0.04,25,1
kEVptUKa_OUPn_50sTmoTQ,4.64321608040201,199,923,0.0257731958762886,194,5
kFSwmSUiHO4FEl33FdA_XA,3.121212121212121,33,316,0.03125,32,1
kFxHQcrCEycaWLEOkkoE1A,4.668711656441718,163,544,0.0448717948717948,156,7
kG7VAFl67L0syjVhjYj5ZA,4.888888888888889,9,9,0.125,8,1
kGXt74i82kOVgfixBuBoIQ,3.8175675675675675,148,201,0.0496453900709219,141,7
kHCW7RZUdV64CPuX1871Zw,4.9375,16,47,0.0,16,0
kI173572bzkLY8MozgF_jQ,3.8076923076923075,26,49,0.0,26,0
kINOfJQjPY7kmpfH03fPXg,2.775,120,202,0.0169491525423728,118,2
kI_8RT6-IoVxD-EgXmyFvg,3.8472222222222223,72,146,0.0140845070422535,71,1
kJFuE6u9eOsPlwgJdYabbQ,2.7142857142857144,7,45,0.1666666666666666,6,1
kJiVGHWyW9lrIJmbdEJXFg,2.7777777777777777,27,220,0.0,27,0
kK6rYQcyxW_FnuVh8oTT0g,1.2333333333333334,30,65,0.0,30,0
kKJbpPjWcFlEpu6y-pV9MA,4.875,48,201,0.0212765957446808,47,1
kKkw3zsIGMQDFQXP-_yYbQ,3.5652173913043477,46,459,0.0222222222222222,45,1
kLS3Sth5HvO0IjrXCCvXxA,2.702127659574468,47,243,0.0444444444444444,45,2
kLSEk3qXY1KdtFjxHJ9pww,1.25,20,63,0.0,20,0
kLfkz8Rj74XB67w06iV-7Q,2.1666666666666665,6,12,0.0,6,0
kMfhJIGdpU4rZeogFKdr1w,4.333333333333333,75,154,0.0273972602739726,73,2
kNcrmaQNneyioUg1MY9ZqA,4.28125,32,70,0.0,32,0
kOOiEcy0UaWLwCPgZ95nmg,4.088669950738916,203,654,0.0526315789473684,190,10
kP5igN3XFPRHvEaunI28tQ,3.4878048780487805,41,114,0.025,40,1
kPK3_DVC3oANl9m2a02m_A,3.9911504424778763,113,216,0.0272727272727272,110,3
kPy6jsVWuMREMRWRGTvEyw,2.8421052631578947,38,288,0.027027027027027,37,1
kQRB8RNwd7cEMcURTS-I7A,4.114864864864865,592,1459,0.0368421052631578,570,21
kQSIyrBeeXarRZzovJn-rg,4.172413793103448,58,91,0.0357142857142857,56,2
kQhmw4RexXf6rfjpiysjkA,2.1176470588235294,17,29,0.1333333333333333,15,2
kQimxI9wOXrQjcdfwsOw-g,2.347826086956522,23,64,0.0454545454545454,22,1
kRSQGsUUNwNWGhhiBZFWcg,3.8,5,14,0.0,5,0
kRowQIUMYRNno_Rk5LkRgw,3.5987261146496814,157,485,0.0536912751677852,149,8
kSHgckYR4YMaWiMNT8arZA,3.696476964769648,369,1352,0.0423728813559322,354,15
kSglWloGVOI5evbnx8ub5w,1.4814814814814814,27,73,0.0384615384615384,26,1
kSiUu6mgp1awC4n_XrMXVw,3.76,25,56,0.0,25,0
kUR59XFQps7CwVlo43wIlg,4.65,20,37,0.0,20,0
kURPPbhrJ2j3MtpD66HR3Q,3.586206896551724,29,80,0.074074074074074,27,2
kUfUsNfgf0PFRH9d2bLSOA,2.1470588235294117,34,146,0.1379310344827586,29,4
kUjVqYw5nWiHe-1oNxOsuQ,4.52,100,281,0.0101010101010101,99,1
kW-_2YHMX8KF6li4AwdBEA,3.41025641025641,78,187,0.0129870129870129,77,1
kW3e50BWFl5QxxP0GEYPNg,3.0,5,6,0.0,5,0
kWHawNFXosP5KsQyM062Gw,4.144329896907217,97,499,0.0,97,0
kWxZoWO-Nw9V_xBgUYrRgQ,2.746268656716418,67,327,0.0,67,0
kX_qrUoz3WYmhLTS-SFvnw,3.1666666666666665,24,75,0.0909090909090909,22,2
kXf1ub58e2IRQ3U7eEQjng,2.0,29,108,0.0357142857142857,28,1
kXfVql_wkaS7agu6gpzEkw,4.205128205128205,156,491,0.0331125827814569,151,5
kZVkrF0Cy-xwfpO94g-ylw,4.696629213483146,89,166,0.0113636363636363,88,1
kZdkMY6GeaMebm81h3sfww,4.4,5,136,0.0,5,0
k_W2VhhVe0AjbhqNrbdQHA,3.125,8,16,0.0,8,0
ka-GZEjFKl8lmDXlZPftoQ,4.166666666666667,6,10,0.2,5,1
kayVS-MPUVp_Vmo54Pjp9w,2.6666666666666665,24,122,0.0,24,0
kayZz9qkn24KGspavVYxfA,1.5609756097560976,41,89,0.0789473684210526,38,3
kb2Zvig0OTEqlA1xS2lakA,4.0,197,704,0.037037037037037,189,7
kbAyAsfRIIVdUondbHLkWw,3.8,20,320,0.0526315789473684,19,1
kbWKwvLXfJm5sLVfw-Foww,4.078313253012048,332,1013,0.0184615384615384,325,6
kc4I1dNgKXqbWkWrR_NjZQ,3.142857142857143,7,36,0.0,7,0
kcmkZ39ttPUqaLx8vhEScA,4.533333333333333,15,25,0.0,15,0
kdJMzQCyG9X07lEgTWWveQ,4.124463519313305,466,985,0.0130434782608695,460,6
kf8HXRAZxtC7xVR0Tg-rhA,4.380165289256198,121,279,0.0526315789473684,114,6
kg6yWp6MJPCMw0kT4l3O6A,4.341463414634147,82,152,0.0657894736842105,76,5
kgMEBZG6rjkGeFzPaIM4MQ,1.7241379310344827,58,141,0.0363636363636363,55,2
kgzgHWoGBznqRODFLy9FaQ,4.2,10,175,0.0,10,0
khmaw-iyVP_y32ZWUwuwiA,3.5833333333333335,12,127,0.2222222222222222,9,2
kj3Lyh9KooU8GcRBbMDQWQ,3.441717791411043,326,876,0.0448717948717948,312,14
kjDXbqCihUxgDvQn1n57hA,4.135802469135802,567,1296,0.0329067641681901,547,18
kjIyHGVbVpQYK_UzetPShg,4.313868613138686,137,361,0.0384615384615384,130,5
kjnEPxEUOUqO91ERPP2IVA,4.1521739130434785,46,100,0.0,46,0
kjnXnl9767bVQEQUmuuMCQ,1.9791666666666667,48,188,0.0666666666666666,45,3
kka9G6czM7e7QdXFQbRo9A,4.2,5,61,0.0,5,0
kkfHcOukpqNzABf3-NFN7g,3.140845070422535,213,363,0.0597014925373134,201,12
kl1vPc0N7t4NPRhOD1LLrA,2.619047619047619,21,27,0.0,21,0
kl2aUBT46mTCujJEWYgS8w,4.538461538461538,13,24,0.0,13,0
km-biOKD173NkcpWk_Wdng,4.268817204301075,186,634,0.0054054054054054,185,1
kn0-Tc4JFnpnlCyqG-3X9A,2.911764705882353,170,635,0.0240963855421686,166,4
knP_Le69wM8xv40B99ztCQ,4.546728971962617,428,1739,0.0118203309692671,423,5
koeubKPpi6ax4FDh7_zcWg,4.8,5,16,0.0,5,0
kooLdkrNy4bRMXDZnKLzbQ,4.285714285714286,7,85,0.0,7,0
kpRE7eYEYVEtnQOWHCf5ww,3.2222222222222223,9,197,0.0,9,0
kpl3H_sgfTm-tH3Aa-ML7g,3.8605072463768115,552,2283,0.0356472795497185,533,19
kqIENT-CoSkcDGtrZk35Rw,4.8,10,21,0.0,10,0
kqb0LWCBZBynGYuj-Z1msA,3.88,50,166,0.0204081632653061,49,1
kqh6VqnflT0PD78A9VAEgA,2.5,6,23,0.0,6,0
krWsMdrE_uglWwOF5BcJcQ,4.588235294117647,119,221,0.0258620689655172,116,3
ks0vrdxxoiwhZSeu-pzHxQ,3.7142857142857144,7,7,0.0,7,0
kshLlCoMLkTXf7PiPDkIFA,4.75,8,20,0.0,8,0
ksma5FPvWkaZvcwHz_bZPA,1.6538461538461537,26,77,0.04,25,1
kvRjzneD1FWh4Szb-trL4A,2.0,38,120,0.0,38,0
kvbuD3U93O2w8YYPzsCxlA,4.6438356164383565,73,230,0.0428571428571428,70,3
kw5EFL8mX4IMd7bQyL5Jew,3.5,10,56,0.0,10,0
kwfWiUkuGh2SHrRrB3qF6w,4.103448275862069,29,96,0.0,29,0
kwqXOtLCbNjgvwuMj4H1AQ,4.714285714285714,70,123,0.0,70,0
kwxHDNF7MQ9kHd4F7PHCfw,4.2,5,7,0.0,5,0
kxs_y4UlQl3p1ByNPB4H7A,4.8,5,13,0.0,5,0
kxtftrW1gCGAOFufGLv4hg,3.3333333333333335,12,100,0.0,12,0
kxvW5Mfebywb0L1HTHdX3g,5.0,23,27,0.0454545454545454,22,1
kxwo6aBZp_sG6Ea5rhiwCg,2.6153846153846154,13,13,0.1818181818181818,11,2
kxxexMsFL4xJLIafhXXFlw,3.8209876543209877,162,1042,0.0125,160,2
