business_id,popularity,unique_visitors,repeat_user_rate,gini_user_concentration,avg_rating,rating_consistency,stability_cv,cuisine_categories,parking_lot,parking_garage,parking_valet,parking_street,peak_busyness,avg_busyness,peak_hour,walking_density,parking_score,stops_800m,departures_day_800m,nearest_stop_m,transit_access_score
LixMNBoL8DfVYcwHH6UQwg,34,19,0.1053,0.0852,3.48,0.868,4.2729,"Restaurants, American (New)",False,False,False,True,0.0,0.0,12.0,130,0.0,15,853.4,77.3,0.0369
fietoLg6UmUGlQKFh2jDTA,55,27,0.037,0.0344,4.14,0.7,2.2388,"Restaurants, Mexican",False,False,False,False,0.0,0.0,12.0,5,0.5,8,120.7,197.6,0.0052
mYofSuxrIrPS2Gjsu-ZI4w,128,47,0.0213,0.0204,4.5,0.927,2.8049,"Donuts, Restaurants, Food",True,True,False,False,100.0,0.6,20.0,63,1.0,24,779.9,57.9,0.0337
3aY8m5w6UnxXbRMhEUPUMg,2398,636,0.0535,0.0509,3.97,0.777,0.9469,"Burgers, Venues & Event Spaces, American (New)",True,False,False,False,0.0,0.0,12.0,37,1.0,15,546.4,80.4,0.0236
lMBeEk83Kf8R-k_qD5s8tw,334,66,0.0455,0.0415,2.55,0.681,2.6974,"Restaurants, American (Traditional), Burgers",True,False,False,False,0.0,0.0,12.0,35,1.0,19,507.3,144.4,0.0219
TEj71Y_XGuo7QRnVKDFSyA,9,7,0.1429,0.1071,4.0,0.821,3.6561,"Restaurants, Pizza, Chicken Wings",False,False,False,False,0.0,0.0,12.0,31,0.5,0,0.0,9999.0,0.0
XGcFMGXMqfIiQufrkbveaQ,248,46,0.0217,0.0408,2.98,0.588,3.408,"American (Traditional), Bakeries, Diners",True,False,False,False,0.0,0.0,12.0,22,1.0,25,535.1,77.3,0.0231
mp4nicLCW6eHk-ujjrdCYA,43,11,0.0,0.0,3.73,0.658,6.412,"Food, Bakeries",True,False,False,True,0.0,0.0,12.0,152,1.0,0,0.0,9999.0,0.0
LyCOaz2ZyzRBMGfFD70rTQ,76,11,0.0,0.0,4.55,1.324,4.2186,"Cafes, Breakfast & Brunch, Seafood",True,False,False,False,0.0,0.0,12.0,26,1.0,0,0.0,9999.0,0.0
NpQQa0Rqq5UYBRCDVorUXg,8,6,0.0,0.0,4.0,0.66,6.708,"Pizza, Restaurants",False,False,False,False,0.0,0.0,12.0,38,0.5,0,0.0,9999.0,0.0
SyELo2Uet1VWOpXuE6tPpg,15,9,0.1111,0.0889,5.0,10.0,3.5707,"Caterers, Event Planning & Services, Food",True,False,False,False,0.0,0.0,12.0,6,1.0,25,982.6,217.7,0.0425
P1jWv1HOh5ZzA2FLMnrg5g,10,10,0.0,0.0,4.6,0.769,5.9915,"Southern, Party & Event Planning, Caterers",True,False,False,False,0.0,0.0,12.0,27,1.0,11,917.7,212.4,0.0397
vdK-a7mOXdNWEL1-z01LQQ,20,12,0.0,0.0,1.83,0.64,6.7267,"Pizza, Chicken Wings, Restaurants",False,False,False,False,0.0,0.0,12.0,3,0.5,0,0.0,9999.0,0.0
nRHxGEJa39O4y_eqbuZsKQ,35,30,0.0667,0.0583,2.06,0.569,1.7911,"Mexican, Restaurants",False,False,False,False,0.0,0.0,12.0,36,0.5,12,321.7,58.4,0.0139
qI561liErkfoWThrpsGGsA,165,65,0.0308,0.0289,3.52,0.621,2.9898,"Restaurants, Vegetarian, Chinese",True,False,False,False,0.0,0.0,12.0,47,1.0,0,0.0,9999.0,0.0
Q9d-ab8T1xlB-QzTATaFCA,22,12,0.1667,0.119,3.43,0.645,3.6777,"Sandwiches, Restaurants, Pizza",False,False,False,False,0.0,0.0,12.0,7,0.5,2,30.4,165.5,0.0013
-n5AeTiDdNl5rF0cJOoNbQ,23,9,0.1111,0.0889,4.7,1.791,7.0027,"Restaurants, Spanish, Sandwiches",False,False,False,False,0.0,0.0,12.0,35,0.5,15,377.3,153.2,0.0163
EnbfvuKmmVIj4poxMf9hYQ,87,47,0.1064,0.119,4.33,0.777,1.3595,"Cocktail Bars, Burgers, American (Traditional)",True,False,False,False,100.0,0.6,2.0,44,1.0,20,395.7,82.7,0.0171
qGsdi_PFuqwzN8RqzeWq_w,1956,678,0.0133,0.0158,3.61,0.606,0.9759,"Nightlife, Piano Bars, Cocktail Bars",False,False,False,True,100.0,0.6,7.0,342,0.0,25,2644.9,132.4,0.1144
vd7LTCGyxHOeO8FnWVbHzw,793,124,0.0323,0.0302,3.27,0.591,2.3866,"Fast Food, Restaurants, Caterers",True,False,False,False,100.0,3.0,17.0,21,1.0,14,631.4,147.9,0.0273
xtpXx1VW_wa6wCLoXhgA-Q,102,50,0.04,0.0369,3.23,0.688,3.3652,"Chinese, Restaurants, Japanese",True,False,False,False,0.0,0.0,12.0,39,1.0,78,6431.4,57.2,0.2781
mwsA08gpaEALG3C1ZI4ktw,413,82,0.0,0.0,4.1,0.718,2.64,"Wine Tasting Room, Food, Arts & Entertainment",False,False,False,True,100.0,4.2,0.0,460,0.0,65,1448.6,148.2,0.0626
brP2gidpCjjKdoRryijDnQ,32,16,0.0,0.0,4.94,2.923,4.2863,"Donuts, Food, Breakfast & Brunch",True,,False,,0.0,0.0,12.0,13,1.0,0,0.0,9999.0,0.0
iksVwRfpWymIUUFqw0tXpw,3587,1128,0.0248,0.0261,4.51,0.98,1.1418,"Restaurants, Bars, Seafood",False,False,False,True,0.0,0.0,12.0,705,0.0,147,22160.1,157.1,0.9583
VN_ZawWxoiKLSCsMpSbVnw,93,49,0.0408,0.0557,3.63,0.737,3.8323,"Restaurants, Italian, Pizza",True,False,False,,0.0,0.0,12.0,41,1.0,15,244.9,160.8,0.0106
CnNcsICrYvSMUcl7dZoCCg,16,7,0.0,0.0,3.57,0.562,2.5873,"Restaurants, Burgers, Sandwiches",False,False,False,True,0.0,0.0,12.0,148,0.0,0,0.0,9999.0,0.0
jdhN-YaWgJxWIdIQBu5kTg,82,36,0.0278,0.0263,3.92,0.773,3.1759,"Food, Japanese, Sushi Bars",True,False,False,False,0.0,0.0,12.0,5,1.0,0,0.0,9999.0,0.0
RgBY8au7GoXYHmBwqK77Iw,62,6,0.0,0.0,1.83,0.64,11.3675,"Hot Dogs, Restaurants, Burgers",False,False,False,False,0.0,0.0,12.0,0,0.5,0,0.0,9999.0,0.0
NHnrldYJxgr5_sAWsUi-Uw,544,201,0.0249,0.0237,3.96,0.688,1.8907,"Restaurants, Food Delivery Services, Food",True,False,False,False,0.0,0.0,12.0,5,1.0,0,0.0,9999.0,0.0
iQKlDgXiM1B0pcKtxXsJHA,21,5,0.0,0.0,3.0,0.837,2.9636,"Restaurants, Cafes",False,False,False,False,0.0,0.0,12.0,120,0.5,61,3334.9,173.2,0.1442
ML3Fdjk6HyWNLpwBNboLKw,31,13,0.0,0.0,5.0,10.0,5.7711,"Specialty Food, Fruits & Veggies, Ice Cream & Frozen Yogurt",True,False,False,False,0.0,0.0,12.0,0,1.0,2,8.6,83.6,0.0004
dSEI4aBKzWuZKEOx8UJzLw,17,5,0.0,0.0,4.8,2.0,1.5319,"Grocery, Food, International Grocery",False,False,False,False,0.0,0.0,12.0,90,0.5,9,117.3,298.7,0.0051
7qqlNBz6x6tiwoj0KhycwA,315,94,0.0319,0.0299,3.56,0.723,2.0674,"Breakfast & Brunch, Cafes, American (Traditional)",True,False,False,False,100.0,0.6,10.0,18,1.0,5,125.1,199.4,0.0054
CehegkoGQTbawjLMYRQw-w,31,22,0.0,0.0,3.09,0.662,3.4713,"Sandwiches, Chicken Wings, Restaurants",False,False,False,False,0.0,0.0,12.0,7,0.5,6,73.1,54.5,0.0032
Ietv3_udOmxvV5GQpMelMA,22,5,0.0,0.0,2.6,0.893,7.0425,"Bagels, Food",False,False,False,False,0.0,0.0,12.0,303,0.5,16,500.4,228.7,0.0216
Lm_X0V92JQuV20wDZLbj7A,10,5,0.2,0.1333,4.67,1.75,7.4497,"Restaurants, Pizza",False,False,False,False,100.0,0.6,18.0,15,0.5,1,10.6,96.0,0.0005
xOS6UZGBgVM6FkBfO32pFg,2027,73,0.0137,0.0133,3.41,0.752,2.8563,"Shopping, Furniture Stores, Home & Garden",True,False,False,False,100.0,9.8,10.0,41,1.0,16,902.6,182.5,0.039
XiI9BfKndmQ7dQFyVgUu3Q,44,8,0.125,0.0972,3.67,0.601,4.2157,"Food, Beer, Wine & Spirits",True,False,False,True,0.0,0.0,12.0,61,1.0,0,0.0,9999.0,0.0
smoEsBXQ72n2gyyctrKaOQ,14,5,0.0,0.0,4.0,1.365,6.87,"Flowers & Gifts, Cafes, Gift Shops",False,False,False,False,0.0,0.0,12.0,36,0.5,21,525.0,30.7,0.0227
G-OwBg3doMu8CSz5Gy1Vew,38,20,0.0,0.0,2.25,0.575,4.821,"Food, Ice Cream & Frozen Yogurt, Fast Food",False,False,False,False,100.0,0.6,22.0,13,0.5,14,100.1,19.2,0.0043
fxV5Iv7goPEUz-AReRLxkw,1254,562,0.0231,0.0238,3.38,0.635,1.5182,"Sports Bars, Nightlife, Food",True,False,False,True,0.0,0.0,12.0,226,1.0,72,4818.9,44.4,0.2084
JO76ifyAiBiRPNx_3S0jNQ,1063,451,0.02,0.0213,3.23,0.625,1.0208,"Food, Nightlife, Tex-Mex",False,False,False,True,100.0,0.6,16.0,168,0.0,1,38.7,740.2,0.0017
1DxIGnI4mDDJyeIPkHemnw,35,22,0.0,0.0,3.77,0.661,1.0484,"Desserts, Restaurants, Cajun/Creole",False,False,False,False,0.0,0.0,12.0,410,0.5,4,154.9,422.5,0.0067
kMfhJIGdpU4rZeogFKdr1w,154,73,0.0274,0.0259,4.33,0.817,2.1698,"Cafes, Restaurants, Bakeries",False,False,False,True,100.0,0.6,12.0,18,0.5,39,3368.3,60.8,0.1457
nvpT3yvXm7fPDZlkzkf2fQ,73,18,0.0556,0.0497,2.53,0.588,5.1094,"Restaurants, Breakfast & Brunch, Fast Food",True,False,False,False,100.0,0.6,17.0,36,1.0,20,451.4,61.4,0.0195
HaQ1gzgyWJHwTIe1eS5NFQ,188,110,0.0273,0.0258,3.97,0.67,0.9179,"Japanese, Restaurants, Sushi Bars",True,False,False,False,0.0,0.0,12.0,43,1.0,9,269.4,118.7,0.0116
NvvC7hVqW5hUtapQJpKuyQ,5,5,0.0,0.0,5.0,10.0,3.3145,"Desserts, Bakeries, Food",False,False,False,False,0.0,0.0,12.0,80,0.5,47,1837.6,76.9,0.0795
anwGeALaMlP8HT54iFDD8g,35,22,0.0455,0.0415,4.61,1.087,2.8239,"Restaurants, Food, Food Stands",True,False,False,,0.0,0.0,12.0,8,1.0,7,103.6,48.7,0.0045
tBr-a8mJENsGlx5t9yErHQ,36,24,0.0417,0.0383,4.12,0.623,4.7213,"Specialty Food, Meat Shops, Food",,False,False,True,0.0,0.0,12.0,60,0.5,24,517.0,170.3,0.0224
4AuBXliaKg3bDKVaaZvxbw,65,33,0.0303,0.0285,2.38,0.679,3.0758,"Restaurants, Fast Food, Chinese",True,False,False,,0.0,0.0,12.0,29,1.0,39,2814.9,147.2,0.1217
LporxuZB4AEg4mhLYhfpDw,198,133,0.0451,0.0412,3.57,0.643,1.6657,"Latin American, American (Traditional), American (New)",True,False,False,False,0.0,0.0,12.0,10,1.0,11,519.7,29.8,0.0225
rvz1I1whB8zG_BH0TIMMow,8,5,0.2,0.1333,3.83,0.64,2.3009,"Food, Food Stands, Chinese",True,False,False,True,100.0,3.0,13.0,285,1.0,76,6132.1,235.7,0.2652
YI2vmuDbRyrK02Y9hvBxPg,29,7,0.1429,0.1071,3.88,0.731,6.5094,"Grocery, Food",True,False,False,False,100.0,0.6,16.0,46,1.0,0,0.0,9999.0,0.0
T6t5M-ErGKr1Ogm09Co4Jw,36,5,0.0,0.0,3.4,0.58,9.8183,"Japanese, Restaurants",False,False,False,False,100.0,1.8,13.0,46,0.5,8,309.6,202.6,0.0134
ugeb5xNeePZrpirbrzWDWg,22,12,0.0,0.0,2.58,0.502,4.9072,"Chicken Wings, Pizza, Restaurants",False,False,False,False,0.0,0.0,12.0,20,0.5,0,0.0,9999.0,0.0
q71tpFg9Canoa3v-1W_3NQ,32,11,0.0909,0.0758,3.58,0.704,6.5679,"Food, Bars, Nightlife",False,False,False,False,0.0,0.0,12.0,6,0.5,0,0.0,9999.0,0.0
TnX9d0vOsmoiSpb28K_bmg,14,7,0.0,0.0,5.0,10.0,0.8571,"Restaurants, American (New), Salad",True,False,False,False,0.0,0.0,12.0,10,1.0,0,0.0,9999.0,0.0
rFNY_vUNBGex3lJXnnRdJw,299,101,0.0099,0.0097,3.75,0.638,2.5127,"Restaurants, Breakfast & Brunch, Diners",True,False,False,False,100.0,1.8,0.0,32,1.0,13,452.9,14.9,0.0196
snUaY-_QQLghIA2ybk0vCw,199,86,0.0,0.0,4.37,0.873,1.6098,"Breweries, Food",True,False,False,False,0.0,0.0,12.0,34,1.0,0,0.0,9999.0,0.0
A7Na8qz6895I__Y19CXhMA,12,8,0.0,0.0,4.25,0.715,4.0029,"Food, Shopping, Vitamins & Supplements",True,False,False,False,0.0,0.0,12.0,40,1.0,0,0.0,9999.0,0.0
KQctPnwwX0YRbrc7CCdOLg,360,163,0.0123,0.0179,4.02,0.665,1.8048,"Restaurants, Chinese, Thai",True,False,False,False,0.0,0.0,12.0,30,1.0,3,26.6,201.6,0.0012
mQ9CsjWobwak1PMvZTSPQg,116,28,0.0,0.0,3.39,0.584,2.9716,"Restaurants, Fast Food, Sandwiches",False,False,False,False,0.0,0.0,12.0,323,0.5,52,1685.7,101.3,0.0729
yQ9D55rVQh1MhUeKxD-pvw,34,8,0.25,0.15,2.6,0.654,7.2635,"Food, Restaurants, Hot Dogs",False,False,False,False,0.0,0.0,12.0,11,0.5,7,114.6,95.8,0.005
DHIQavqEz5aHjsf95EeoNA,31,21,0.0,0.0,1.67,0.722,5.1638,"Chicken Shop, Chicken Wings, Fast Food",True,False,False,False,100.0,0.6,14.0,29,1.0,15,418.9,29.3,0.0181
KEa5-nmeL7j-0seUG6eRIA,16,11,0.0,0.0,4.36,0.754,3.2049,"Restaurants, Food, Specialty Food",False,False,False,False,100.0,0.6,14.0,288,0.5,3,116.1,561.1,0.005
UcRoLud9739VWYPrQB2qVA,106,36,0.0278,0.0263,3.95,0.697,3.2546,"Restaurants, Pizza, Salad",True,False,False,True,0.0,0.0,12.0,1,1.0,0,0.0,9999.0,0.0
TNCWBiPLm2ybpX3qIQEzpw,26,9,0.0,0.0,3.56,0.575,7.6157,"Burgers, Restaurants, Caterers",False,False,False,False,0.0,0.0,12.0,13,0.5,8,81.7,525.9,0.0035
z2Yk4wkHMwZDe8YcPHEAgw,260,46,0.0652,0.0572,3.73,0.597,3.3127,"Do-It-Yourself Food, Food, Ice Cream & Frozen Yogurt",True,False,False,False,100.0,0.8,13.0,13,1.0,4,32.0,332.6,0.0014
atZ_olNKXOG4rEr6mccN8g,4099,1368,0.0249,0.0264,4.63,1.205,1.2399,"Food, Donuts, Food Stands",False,,False,True,0.0,0.0,12.0,986,1.0,167,25575.4,171.7,1.0
O0iagg6-iDxyMLHPyAGlGA,164,111,0.036,0.0335,3.58,0.633,1.7353,"Pizza, Restaurants, Salad",True,False,False,False,0.0,0.0,12.0,8,1.0,3,35.4,180.6,0.0015
Hc78rhqGRAZoKOs0DUMzGw,40,8,0.0,0.0,4.0,0.755,4.4153,"Food, Grocery",True,False,False,False,0.0,0.0,12.0,5,1.0,36,1526.3,48.1,0.066
XkJRZ4D68ZGPGUywjvhicA,120,17,0.0588,0.0523,3.61,1.009,2.4045,"Restaurants, Mexican",True,False,False,False,0.0,0.0,12.0,4,1.0,0,0.0,9999.0,0.0
eO5Cy7FCz4Uya8MWIOW58w,812,116,0.0259,0.0246,3.79,0.829,2.1479,"Outlet Stores, Shopping Centers, Fashion",True,False,False,False,0.0,0.0,12.0,11,1.0,11,333.6,146.0,0.0144
4w-aMIjkibCzBlkJNs8v5w,22,7,0.1429,0.1071,2.62,0.627,4.1224,"Restaurants, Hotels, Hotels & Travel",False,False,False,False,0.0,0.0,12.0,18,0.5,0,0.0,9999.0,0.0
QQiFz7ZkslaoPUJKZGKOxw,105,16,0.0,0.0,3.5,0.681,5.1718,"Food, Coffee & Tea",True,False,False,False,100.0,2.4,7.0,36,1.0,0,0.0,9999.0,0.0
vC8mntRvtAtCPUFdzmbhvA,24,9,0.0,0.0,2.89,1.026,6.9999,"Restaurants, Chinese, Food",True,False,False,False,100.0,4.2,19.0,10,1.0,16,680.9,181.7,0.0294
CvC944J2rj2KxKutsL-SVQ,217,60,0.0,0.0,3.85,0.828,3.143,"American (New), Restaurants, Burgers",True,False,False,False,100.0,0.6,13.0,28,1.0,6,84.0,97.3,0.0036
cNFnedkEAfxt8QhbC9Kl1A,13,11,0.0909,0.1399,4.77,1.48,4.2727,"Nutritionists, Health Markets, Health & Medical",True,False,False,False,0.0,0.0,12.0,0,1.0,0,0.0,9999.0,0.0
13rO3sjY4aYCbV6BHciyVw,89,24,0.0,0.0,3.92,0.823,4.153,"Chinese, Vietnamese, Restaurants",False,False,False,True,0.0,0.0,12.0,111,0.0,1,10.0,258.8,0.0004
vxL059Pde-q3XgU9Fqv6Vg,47,16,0.0,0.0,4.06,0.938,5.2259,"Food, Bakeries, Desserts",False,True,False,False,100.0,1.2,16.0,89,1.0,0,0.0,9999.0,0.0
GsoF2m87KKyNsM2CTRsaBg,278,69,0.029,0.0274,3.32,0.705,2.8731,"Restaurants, Bars, Nightlife",True,,False,False,100.0,3.0,21.0,34,1.0,0,0.0,9999.0,0.0
8HdSXgVPcZUBvaTKqlUL2A,56,40,0.0,0.0,3.55,0.653,1.9276,"Breakfast & Brunch, American (New), Restaurants",,,False,True,0.0,0.0,12.0,62,0.5,26,570.7,23.4,0.0247
hGI9ytXQLw_nOcLZ3CXdJA,51,18,0.0556,0.0497,3.47,0.577,3.2424,"Restaurants, Italian, Pizza",False,False,False,False,0.0,0.0,12.0,37,0.5,17,364.3,16.5,0.0158
cgd4udcCVzMfhJL_3W03Yw,22,16,0.0,0.0,4.44,1.038,4.56,"Food, Bakeries, Desserts",False,False,False,False,100.0,0.6,8.0,44,0.5,0,0.0,9999.0,0.0
UpWz3x_F0weePIGDAstc1Q,37,10,0.1,0.15,2.0,0.636,4.8902,"Fast Food, Burgers, Restaurants",True,False,False,False,0.0,0.0,12.0,23,1.0,0,0.0,9999.0,0.0
cLP6FkJ2HSR6haTHcEGWhA,1160,293,0.0614,0.0721,3.77,0.68,1.59,"Indian, Local Flavor, Pakistani",True,False,False,False,100.0,0.6,13.0,18,1.0,6,102.3,248.4,0.0044
VmseesakN--_oCxGz43m5Q,11,5,0.0,0.0,3.8,0.637,2.9636,"Seafood, Colombian, Restaurants",True,False,False,False,0.0,0.0,12.0,14,1.0,21,522.1,376.3,0.0226
eUAaIuf6oa_gHnI2j0ep3Q,310,164,0.0305,0.0287,4.62,1.094,1.4759,"Restaurants, Bakeries, Food",False,False,False,True,100.0,3.0,21.0,52,0.5,15,266.6,143.5,0.0115
mduxUVqfm9Xv7gkgjk_xQQ,118,70,0.0,0.0,4.36,0.855,2.1455,"Restaurants, Salad, Soup",,,False,True,100.0,2.4,13.0,83,0.5,32,1215.1,87.1,0.0525
Q6eP-wX_xOI0bnZqIQlTGA,90,45,0.1333,0.1342,3.09,0.665,3.642,"Asian Fusion, Chinese, Restaurants",True,False,False,False,100.0,0.6,12.0,27,1.0,5,107.1,365.6,0.0046
UaAy_PkVA0YnwjYLmp1WdQ,21,12,0.0,0.0,4.67,1.053,4.9156,"Restaurants, Specialty Schools, Hotels & Travel",False,False,False,False,0.0,0.0,12.0,122,0.5,3,60.1,605.7,0.0026
X0Im1qI1i-IapFbcsxjDXQ,31,11,0.0,0.0,3.64,0.754,3.0149,"Japanese, Food, Bubble Tea",False,True,False,False,100.0,3.0,14.0,241,1.0,28,980.4,152.0,0.0424
MhY13kxJHfnigrA2S5j6Rg,36,16,0.0,0.0,3.81,0.852,4.3943,"Arts & Entertainment, Event Planning & Services, Lounges",False,False,False,True,100.0,0.6,22.0,80,0.0,0,0.0,9999.0,0.0
yVQBPTNzwW9rXl7Kvl_FZQ,70,28,0.0714,0.0619,3.53,0.572,2.3223,"Italian, Restaurants",True,False,False,False,0.0,0.0,12.0,5,1.0,0,0.0,9999.0,0.0
KhDyRLysZaSXrQC4t75qlQ,192,62,0.0484,0.0439,4.57,1.248,2.2299,"Breweries, Food",True,False,False,False,0.0,0.0,12.0,83,1.0,37,794.0,62.2,0.0343
ufR8XREY2d0UTK5DUV2CzQ,64,33,0.0303,0.0554,4.71,1.403,1.2318,"Food, Coffee & Tea",True,False,False,False,0.0,0.0,12.0,15,1.0,20,988.6,41.8,0.0428
QrTCy8RarCj2sTn1YGEXvw,43,24,0.0833,0.0705,3.27,0.542,2.9392,"Food, Bakeries",False,False,False,False,0.0,0.0,12.0,73,0.5,20,397.7,98.6,0.0172
-IxZMOReWDCJDD-A2N92_Q,321,46,0.087,0.073,1.88,0.915,3.7286,"Shopping Centers, Department Stores, Grocery",True,False,False,False,0.0,0.0,12.0,31,1.0,42,3345.0,469.0,0.1447
1q4qsF1MKccwxcuFEm_0Cw,33,18,0.0,0.0,2.72,0.505,4.8353,"Restaurants, Pizza, Chicken Wings",False,False,False,False,0.0,0.0,12.0,40,0.5,0,0.0,9999.0,0.0
tS1UGRB8gnj2gFkS5AtqZw,354,114,0.0175,0.0169,1.97,0.732,2.4834,"Sports Bars, Nightlife, Bars",False,,False,False,100.0,5.4,18.0,37,1.0,10,313.3,212.6,0.0135
qXkrrQPVesVxJwEfhFYH2g,394,116,0.0259,0.0326,2.82,0.574,1.8728,"Restaurants, Mexican, Fast Food",True,False,False,False,0.0,0.0,12.0,40,1.0,7,223.1,299.5,0.0096
ubQ8-MIyV11ke4OO9WSRFg,179,50,0.04,0.0369,2.75,0.623,3.5674,"Beer, Wine & Spirits, Restaurants",True,False,False,False,100.0,2.4,0.0,2,1.0,0,0.0,9999.0,0.0
SxyKh33vZAUevgqQ5CYGtA,29,11,0.0,0.0,3.0,0.634,4.4513,"Restaurants, Sandwiches",True,False,False,False,0.0,0.0,12.0,63,1.0,46,798.6,114.6,0.0345
1B6S6XDoX1fWnQI0_K1b1Q,746,311,0.0354,0.0389,4.02,0.683,0.8946,"Food, Coffee & Tea, Cocktail Bars",False,False,True,True,100.0,1.8,20.0,185,0.5,46,2152.7,197.8,0.0931
NdquskgXKMFOi2e0cWqs3g,15,5,0.0,0.0,3.0,0.529,6.5266,"Cosmetics & Beauty Supply, Drugstores, Photography Stores & Services",False,False,False,False,100.0,1.8,9.0,8,0.5,12,169.4,179.2,0.0073
-pqNA1evZnP_4eTlAOJj0g,102,18,0.0,0.0,3.61,0.658,5.0164,"Restaurants, Fast Food, Food",False,False,False,False,0.0,0.0,12.0,64,0.5,19,886.3,190.7,0.0383
BlflrUHd2NC7qi2-nZeMeA,21,13,0.0,0.0,3.92,0.609,1.8972,"Restaurants, Italian",False,False,False,True,100.0,2.4,1.0,329,0.0,0,0.0,9999.0,0.0
60tdlTrs6mxF94Q4cD9uTw,89,67,0.0448,0.0409,4.26,0.782,2.1898,"Restaurants, Greek",True,False,False,False,0.0,0.0,12.0,44,1.0,19,407.1,20.5,0.0176
-_LFA5At29YUr5Q48Nuf8A,23,13,0.0769,0.0659,3.21,0.556,2.0538,"Restaurants, Cafes",False,False,False,False,0.0,0.0,12.0,59,0.5,22,481.3,245.0,0.0208
OAjof8dhS2zScmZh2Xuo1A,2799,182,0.0989,0.0944,3.6,0.814,2.0117,"Beer, Wine & Spirits, Specialty Food",True,True,False,True,100.0,8.6,14.0,68,1.0,0,0.0,9999.0,0.0
VbheehVdnqthjCCmwO1q6g,188,63,0.0,0.0,4.17,0.719,1.937,"Food, Coffee & Tea",True,False,False,True,0.0,0.0,12.0,23,1.0,13,439.3,311.7,0.019
fcJp711HfLAkPEgWi_GZ0Q,27,15,0.0,0.0,3.6,0.58,3.1843,"Food, Breweries, Sandwiches",True,,False,,0.0,0.0,12.0,4,1.0,0,0.0,9999.0,0.0
gvAOc8vwczgVscNj-NN6hw,32,14,0.0,0.0,2.86,0.574,2.7201,"Pizza, American (Traditional), Armenian",False,False,False,False,0.0,0.0,12.0,20,0.5,11,383.7,113.5,0.0166
EDr-EcPu7T_Rf6m12VchOg,176,104,0.0288,0.0272,4.54,0.952,1.3384,"American (Traditional), Cafes, Breakfast & Brunch",True,,False,True,0.0,0.0,12.0,57,1.0,0,0.0,9999.0,0.0
G35Rwxx5Nwyy4vVGiy0rzw,28,7,0.0,0.0,3.0,0.534,7.1783,"Gift Shops, Flowers & Gifts, Candy Stores",True,False,True,False,0.0,0.0,12.0,32,1.0,13,651.4,21.7,0.0282
czKr95ij8aBFXIsOQY0uGA,18,7,0.0,0.0,2.43,0.626,2.4407,"Restaurants, Burgers, Diners",False,False,False,False,0.0,0.0,12.0,74,0.5,4,164.7,441.5,0.0071
YNAFgpoVfg1LQmxKpOh8jQ,29,15,0.0,0.0,3.27,0.672,3.6176,"Bars, Restaurants, Food",True,False,False,False,0.0,0.0,12.0,2,1.0,0,0.0,9999.0,0.0
YI28lz_EtAATtHGyXp8Xsg,210,47,0.0213,0.0204,4.1,0.806,2.2092,"Sandwiches, Salad, Beer Bar",True,False,False,True,0.0,0.0,12.0,40,1.0,12,647.4,45.8,0.028
kn6zHpma8I_xBGTZpNe41A,65,29,0.0,0.0,3.41,0.714,3.8053,"American (New), Caribbean, Restaurants",True,False,False,True,0.0,0.0,12.0,19,1.0,45,2952.6,280.6,0.1277
R8ty0f2b-G5Qh1h-NGQDrQ,570,207,0.0242,0.0276,4.54,1.004,1.8786,"Cafes, Breakfast & Brunch, Restaurants",True,False,False,False,0.0,0.0,12.0,50,1.0,59,2070.1,114.0,0.0895
qZ7wV5EUg239biNx4J2eqA,30,14,0.1429,0.1071,3.62,1.045,2.8101,"Restaurants, Breweries, American (Traditional)",True,False,False,True,0.0,0.0,12.0,64,1.0,32,1056.6,77.3,0.0457
6JRn0s1e7oKZ8VAmV5LYxg,54,7,0.0,0.0,2.57,0.997,8.0266,"Shopping, Drugstores, Food",False,False,False,False,0.0,0.0,12.0,47,0.5,0,0.0,9999.0,0.0
HmmNzS7wwyeXcvtFP036RA,167,75,0.0533,0.0479,4.72,1.234,2.3984,"Bakeries, Food, Coffee & Tea",True,False,False,False,100.0,0.6,12.0,0,1.0,10,102.1,167.1,0.0044
692Q-P38KNJk1O-sO6lGaA,128,25,0.08,0.1,2.82,0.639,4.7508,"Chicken Wings, Restaurants",False,False,False,False,0.0,0.0,12.0,20,0.5,17,509.1,114.8,0.022
xx5Zp-N925b7xrfPwhFUCA,49,8,0.125,0.0972,3.22,1.129,4.3383,"Food, Grocery, Restaurants",True,False,False,False,0.0,0.0,12.0,23,1.0,20,756.9,38.3,0.0327
XY-KC1WjJznzlqbvYAvjVw,54,27,0.0,0.0,1.22,1.373,5.2146,"American (Traditional), Restaurants, Fast Food",True,False,False,True,0.0,0.0,12.0,3,1.0,22,677.1,124.2,0.0293
sQhh7JCGpqNgf0hHWc4m8g,491,240,0.0333,0.0312,4.52,1.078,1.3108,"American (Traditional), Burgers, Breakfast & Brunch",False,False,False,True,0.0,0.0,12.0,73,0.5,104,6145.9,201.2,0.2658
HWrG_7G3lN_0TR5b3N5YWw,155,72,0.0139,0.0135,4.6,1.197,2.1517,"Restaurants, Hawaiian, Breakfast & Brunch",False,False,False,False,100.0,1.8,21.0,115,0.5,101,8098.0,141.1,0.3502
A1utw9hMuqzAi0w_gy0NkA,90,42,0.0238,0.0227,3.47,0.688,3.6945,"Italian, Pizza, Restaurants",True,False,False,False,0.0,0.0,12.0,15,1.0,24,778.6,50.2,0.0337
