business_id,name,city,state,latitude,longitude,stars,review_count,is_open,categories,parking_lot,parking_street,parking_valet,parking_garage
R9VYqhQeGtHpaadx4eK3_A,Fuel,Philadelphia,PA,39.953629286,-75.1880672411,3.0,62,1,"Cafes, Food, Sandwiches, Vegetarian, Juice Bars & Smoothies, Specialty Food, Coffee & Tea, Health Markets, Restaurants",False,False,False,False
RDNbC2Dojo3mpgcWWuk7Dw,Flying Cow Frozen Yogurt,Saint Louis,MO,38.6370487426,-90.2275440476,3.5,38,0,"Desserts, Food, Ice Cream & Frozen Yogurt",False,True,False,False
7xnVCWK-0u0stEb9ZrgDbw,CVS Pharmacy,New Orleans,LA,29.9239073,-90.0209172116,2.0,12,1,"Shopping, Convenience Stores, Pharmacy, Food, Drugstores, Health & Medical",True,False,False,False
LXJP_aGg-zYbJIsEkA5vBw,Culver's,Tampa,FL,27.9962291718,-82.5722885132,4.0,92,1,"Restaurants, Ice Cream & Frozen Yogurt, Food, Fast Food, Burgers",True,False,False,False
1v7vl3gmrIE4WNiJhEDs9A,Spiro's Pasadena Produce & Deli,South Pasadena,FL,27.7585077,-82.7329939,4.0,34,1,"Specialty Food, Fruits & Veggies, Food, Italian, Greek, Restaurants, Delis",True,,False,False
3H_MN2ecWlBLsUBWrjs8xA,Deer Creek Coffee,St Louis,MO,38.6376481,-90.39071,4.0,78,1,"Coffee & Tea, Breakfast & Brunch, Restaurants, Food, Sandwiches",True,False,False,False
LtzoImiPfL2GNSJoXaKeew,Antonino's Pizza,Gloucester Township,NJ,39.8028878646,-75.0426168497,3.5,48,1,"Chicken Wings, Pizza, Restaurants, Fast Food, Cheesesteaks, Salad",True,False,False,False
5LfCqtP9rUEN9lzMZ1Q6WQ,Athena Cafe,Metairie,LA,30.0021896,-90.1337953,4.5,33,1,"Restaurants, Cafes, Vegetarian, Mediterranean, Food, Juice Bars & Smoothies",False,False,False,False
vY1sCMYRVes0ZbqAYD7j4w,Which Wich,Nashville,TN,36.1048908,-86.8113127,2.5,23,1,"Sandwiches, Restaurants",False,False,False,False
Ge9amPrOICifI-dVbaZmEQ,Tom Foolery's Spirits & Cookery,New Orleans,LA,29.9610039027,-90.0583146966,4.5,12,0,"Breakfast & Brunch, Restaurants, Nightlife, Burgers, Bars",False,True,False,False
5mJKPbzXp6PyFcIpHN4RlQ,Rodney Grille,Wilmington,DE,39.7447601,-75.5465025,3.0,10,1,"Restaurants, Food, American (Traditional), Event Planning & Services, Caterers",False,True,False,False
8ZjJpnLyklvdj8ng0zjRSA,Zola,Nashville,TN,36.143732,-86.813567,3.5,27,0,"American (New), Restaurants, Mediterranean",True,False,False,False
sCd7CNY3gqF4hUXdcWJWOg,Newk's Eatery,Brentwood,TN,36.0299538,-86.789485,3.0,41,0,"Pizza, American (New), Restaurants, American (Traditional), Salad, Sandwiches, Cafes",,True,False,
nRBYoJP0ergYGJAsfES0OA,Sa Ri One Korean BBQ,Brandon,FL,27.9364453288,-82.2997316024,3.5,181,1,"Food, Bars, Nightlife, Beer, Wine & Spirits, Restaurants, Korean",True,False,False,False
XVk7x57tK9YRkVydZl820w,Blaze Pizza,Tampa,FL,28.054892,-82.3993052,4.0,45,1,"Pizza, Restaurants",False,,False,False
sQFk2gZFUCmLhfYX0ufPbA,Kahuna Grill,Santa Barbara,CA,34.4191123959,-119.6997368346,3.5,76,0,"Burgers, Restaurants",False,False,False,True
CSRJYftc_THPHSJQAqghCg,Crispy Bird,Indianapolis,IN,39.8425181,-86.154111,3.0,156,0,"Chicken Shop, Restaurants",False,True,False,False
Bh5BlGuDzAMUeK7JKT5lfw,Tropical Smoothie Cafe,Seminole,FL,27.83863,-82.7874158,3.5,18,1,"Juice Bars & Smoothies, Sandwiches, Restaurants, Food",False,False,False,False
t1IpUoqNpeBednKVwpx3pA,New York Bakery,Philadelphia,PA,39.921583,-75.1647187,4.5,36,1,"Food, Bakeries, Restaurants",False,True,False,False
jRbCgGm1cpIcBZf-vOhJvA,Daily Veg - Pike Creek,Wilmington,DE,39.747024,-75.698741,4.0,56,1,"Food, Restaurants, Acai Bowls, Vegan, Juice Bars & Smoothies, Gluten-Free",True,False,False,False
fEWUDSiySYTsD-QhltxUeg,Chevys Fresh Mex,Olivette,MO,38.6744013916,-90.3650123761,3.0,168,1,"Tex-Mex, Bars, Nightlife, Restaurants, Mexican",True,False,False,False
rKHK9NryBZ0BKS7PnHsZdw,Boba King,Philadelphia,PA,39.9536510916,-75.1883245315,3.5,28,1,"Bubble Tea, Specialty Food, Juice Bars & Smoothies, Food, Coffee & Tea",False,True,False,False
PLn7sTtwMxnSBrSg0t1VAg,Tokyo Mandarin,Philadelphia,PA,40.0476834355,-75.0701225869,4.5,71,0,"Chinese, Restaurants, Japanese",True,True,False,False
n1ILbrSXiERCMR6w2cBPJA,O’A Sushi,Reno,NV,39.483857,-119.7469072,4.5,32,1,"Restaurants, Sushi Bars",True,False,False,False
PHSBBJikkEePBfJ5saeLTg,Fazio's Pizza & Subs,Gulfport,FL,27.7558724,-82.7116036,3.5,10,0,"Restaurants, Pizza",True,False,False,False
xqsEeSJF6CB8dUDqx7fNJw,Ruth's Chris Steak House,Clayton,MO,38.6508575595,-90.3416222724,3.5,172,0,"Restaurants, Event Planning & Services, Caterers, Steakhouses, Party & Event Planning",False,True,True,False
wtEgtGlPgl46jAP5fv4DWw,Burger King,Clementon,NJ,39.8036876524,-75.0416046381,2.5,17,1,"Fast Food, Burgers, Restaurants",True,False,False,False
a4Qf5DhbvrXTHqACUToFOQ,Fry's Food & Drug,Oro Valley,AZ,32.396464988,-110.9937177347,3.0,21,1,"Drugstores, Grocery, Food, Shopping",True,False,False,False
DfubrzYlZxL-Ibjq-KMYCg,Bellisimo's Pizza,Cinnaminson,NJ,39.987198,-75.007703,4.5,13,1,"Restaurants, Italian, Pizza",False,False,False,False
ZEq9gRXoS-qhHt6JIrFtng,Bella Habana,St. Pete Beach,FL,27.7327132,-82.7448938,3.0,52,0,"Restaurants, Cuban",True,False,False,False
kvbuD3U93O2w8YYPzsCxlA,Swann Ave Market,Tampa,FL,27.9375226217,-82.4704477778,4.5,70,1,"Delis, Party & Event Planning, Restaurants, Food, Beer, Wine & Spirits, Event Planning & Services, Wineries, Arts & Entertainment, Coffee & Tea, Sandwiches, Wine Tasting Room",True,False,False,False
QFjAKsnJus3Fej9Pi81SpA,Coventry Parlor,Pottstown,PA,40.2346068,-75.6681413,4.0,20,1,"Food, American (Traditional), Bakeries, Breakfast & Brunch, Restaurants, Ice Cream & Frozen Yogurt",True,False,False,False
bmx4GIpwXDaHXwcJT_D54g,Gilpin Liquors,Wilmington,DE,39.7531186,-75.5552471,4.0,5,1,"Food, Beer, Wine & Spirits",False,False,False,False
X-dPdw1PluJnT-fpiWrfKw,It's Nutts on the Canal,Lambertville,NJ,40.3661691558,-74.9459708109,3.5,67,0,"Restaurants, American (New), Pizza, Breakfast & Brunch",True,True,False,False
ytuZSBHcafIPUJrYQqwm7A,Tony Sacco's Coal Oven Pizza,Greenwood,IN,39.6346434,-86.1260214,3.0,5,0,"Restaurants, Pizza, Food",True,False,False,False
8KjJlBiO_ILI_Fvti_Hmfg,Apollo Pizza,Philadelphia,PA,40.055265,-75.0036855,2.5,14,0,"Pizza, Restaurants",False,True,False,False
suO_107nxddoUK6J-hK8GQ,U'Panzerott,Horsham,PA,40.184774113,-75.1333155041,4.5,62,0,"Food, Desserts, Pizza, Restaurants, Coffee & Tea, Seafood, Salad, Italian",True,False,False,False
ehHQQflMgSUX5T3PFyjBWQ,Tortas & Pizza El Sabor De Mi Tierra,Philadelphia,PA,39.9188059,-75.1588809,4.0,36,1,"Restaurants, Sandwiches, Pizza, Tacos, Mexican",False,True,False,False
G4qZLk5mMCaGlo0_pG3w0w,Schakolad Chocolate Factory,Indianapolis,IN,39.9130741215,-86.2652154256,5.0,43,1,"Desserts, Ice Cream & Frozen Yogurt, Chocolatiers & Shops, Restaurants, Specialty Food, Food",True,,False,False
WNzi0_1V0YMsrCg_LrJ4jA,Dunkin',Warminster,PA,40.221306,-75.097638,2.5,14,1,"Coffee & Tea, Food, Donuts",False,False,False,False
hlcJtI8X_KLj0_lDp0zp4w,YaYa’s Comfort Food,Harahan,LA,29.9725796,-90.2083843,4.5,161,0,"Comfort Food, Restaurants, Breakfast & Brunch, Sandwiches",True,,False,
6v1QfemyvqMtEZAfRoS5bw,Discount Liquors,Tampa,FL,28.0577183401,-82.5034611157,2.0,5,0,"Food, Beer, Wine & Spirits",False,False,False,False
Vaxb9c7f3eeJpu60dUCDYA,Georgia Big Bozys BBQ,Zephyrhills,FL,28.238118,-82.183476,3.5,5,0,"Restaurants, Seafood, Cajun/Creole, Barbeque, Soul Food",False,False,False,False
_IKZwCUh_6w2nlegHxKlXA,El Ranchero,Kennett Square,PA,39.846547,-75.7148485,3.5,26,1,"Mexican, Restaurants, Food, Seafood, Desserts",True,False,False,False
hHcMRfCsTfwKznWDvFVHyg,Lidl,Exton,PA,40.0212515,-75.62661429,3.5,7,1,"Grocery, Food, Shopping, Discount Store, Public Markets",False,False,False,False
AhcSesT3mjnch_1ftdwiug,PJ's Coffee,Nashville,TN,36.1649101,-86.7808709,4.0,11,1,"Coffee & Tea, Food, Juice Bars & Smoothies",False,False,False,False
R_PDoxc8hKzl_5TVittHHA,Publix at Gateway Commons,Palmetto,FL,27.6001286715,-82.5001577755,3.5,7,1,"Health & Medical, Pharmacy, Grocery, Food",True,,False,
k40WgsXxRqe9qSHMv95a3w,The Pub Waterfront Restaurant,Indian Shores,FL,27.8668754,-82.8484714,3.5,254,0,"Seafood, Restaurants, American (Traditional)",True,False,False,False
z2d0Pg8dqLUkrCMVvyYhxw,Kahwa Coffee,Tampa,FL,27.93056,-82.50919,4.0,152,1,"Food, Cafes, Coffee & Tea, Restaurants",True,False,False,False
SmoEzF8pka2rCG_HgE21zw,Dunkin',Philadelphia,PA,40.095777,-75.0152496,2.5,5,1,"Donuts, Food, Coffee & Tea, Restaurants",True,False,False,False
ZoL0N1a9xbR5a3ego_bNtA,Yum Yum Hot Pot AYCE,Temple Terrace,FL,28.0515588,-82.3919145,4.5,94,1,"Restaurants, Chinese, Hot Pot, Buffets",True,False,False,False
N177sRwTB3qHaiCIPdYrvA,Wingstop,Philadelphia,PA,40.0322069,-75.2142546,3.0,13,0,"Chicken Wings, Restaurants",False,False,False,False
iz-zkIOSaCsbOPMXB4rVPA,Subway,Indianapolis,IN,39.7668698,-86.1592368,3.5,6,1,"Restaurants, Sandwiches, Fast Food",False,False,False,False
fsN_2_fPp3b6W9RFpHAKjg,La Baguette Bakery,Tucson,AZ,32.273409,-110.945384,3.5,50,1,"Restaurants, Specialty Food, Bakeries, Cupcakes, Macarons, Food, French",True,False,False,False
pj9TD-jcYRpAC9A3czeiqg,Burger King,Pennsauken,NJ,39.9301477399,-75.0827916129,2.5,9,1,"Restaurants, Fast Food, Burgers",False,False,False,False
V4sRdCecoNS4Uw5LARxVUw,Donut Time,Mount Juliet,TN,36.1262006,-86.5187032,5.0,10,1,"Restaurants, Donuts, Breakfast & Brunch, Cafes, Food, Coffee & Tea",True,False,False,False
JbzvJJolDBT1614qo2Yiaw,Nelson's Green Brier Distillery,Nashville,TN,36.163519,-86.798211,5.0,545,1,"Distilleries, Tours, Hotels & Travel, Historical Tours, Food",True,True,False,False
fIpfYtJrARdR2zaNVgftZQ,Rich & Charlie's,Chesterfield,MO,38.6243241245,-90.5163040111,4.0,96,1,"Italian, Pizza, Restaurants",,False,False,False
B5c-7ndCYi8KhxV0cavDFg,Master Pieza Gourmet Pieza,Saint Louis,MO,38.593897,-90.231912,4.5,41,0,"Pizza, Restaurants",False,True,False,False
mnTeqyH2_i4c36_k4ARYJQ,Polly Drummond Liquors,Newark,DE,39.7186513,-75.7100692,4.0,7,1,"Beer, Wine & Spirits, Food",False,False,False,False
jgJXtO7dJvMcWL4ERbS4jg,Meadowlark Restaurant,New Hope,PA,40.3639191,-74.9530942,4.5,36,0,"Desserts, Coffee & Tea, Food, Salad, Seafood, Restaurants, American (New)",False,True,False,False
8_pMdcAhH1XrAXvgFcWTDw,New York Halal Kart,Philadelphia,PA,39.9457034402,-75.1548281219,4.0,6,1,"Street Vendors, Specialty Food, Imported Food, Food, Ethnic Food, Food Trucks",False,False,False,False
koyPjQVu-Vmu16niw196UA,Fowler' ZX,Richmond Heights,MO,38.6303252,-90.3192056,5.0,5,1,"Convenience Stores, Food, Gas Stations, Automotive",False,False,False,False
td9N0VThYQpLfnMy9xT9Jw,Pats Pizzeria,Swedesboro,NJ,39.7482436,-75.3101278,2.5,17,1,"Sandwiches, Restaurants, Chicken Wings, Pizza",True,False,False,False
FGu7K0mI91Q0yW3orPY99Q,Palace at the Ben,Philadelphia,PA,39.9496293122,-75.1553547225,4.0,143,0,"Nightlife, Bars, Restaurants, Pakistani, Indian",False,True,False,False
QwH__zx8N0TmF0r4o4yOuA,Brioche Doree Concourse A,Saint Louis,MO,38.74386,-90.34086,2.0,15,1,"Coffee & Tea, Cafes, Food, Restaurants, Sandwiches",False,False,False,False
sdfN_hdEuPTFdvAcl8FJBw,Parigi,Clayton,MO,38.6481207392,-90.3414903206,4.0,61,0,"Nightlife, Italian, French, Bars, Restaurants",False,True,True,True
zrOCaYidShusf0olcMepKQ,A&S Pizza Restaurant,Sewell,NJ,39.7378315,-75.0723163,3.5,18,0,"Italian, Pizza, Restaurants",True,False,False,False
VQC30KS59JHyGmaR8mdHIA,Taco Feliz,Tampa,FL,27.9742477,-82.4847839,4.0,6,0,"Restaurants, Mexican",False,False,False,False
6h7C53qLfwM7v3zKRqG0yA,Iztaccihuatl,Philadelphia,PA,39.9352068,-75.1572477,4.0,132,1,"Restaurants, Desserts, Specialty Food, Food, Latin American, Vegetarian, Mexican, Ethnic Food, Spanish, Seafood",False,True,False,False
olqTsVDufyeaqXx585Uv2Q,Dunkin',Philadelphia,PA,40.1192596,-75.0149301,2.5,15,1,"Coffee & Tea, Donuts, Food, Restaurants",False,True,False,False
uzL7P5u-VGtf7bfq6WUlPA,Bob Evans,Nashville,TN,36.2206025,-86.6948907,2.0,133,1,"Hotels & Travel, Restaurants, American (New), Bed & Breakfast, Breakfast & Brunch, Comfort Food, Salad, American (Traditional)",True,False,False,False
TTEgSB1xYDlWKocPDVD3nA,Royal Pizza,Clearwater,FL,27.9676695,-82.7661715,4.0,9,0,"Pizza, Restaurants",True,False,False,False
NbMr4k4jbP2NjxeGfk-PsQ,Papa John's Pizza,Philadelphia,PA,39.9706939,-75.1486323,2.0,18,1,"Restaurants, Pizza",False,False,False,False
q_EAD4WM77Dwy47VOjQUQg,O'Charley's Restaurant & Bar,Camby,IN,39.641443,-86.334635,3.0,64,1,"American (Traditional), Restaurants, Burgers, Breakfast & Brunch, Southern",True,False,False,False
2vPU40ZWpAfL2e5iAfJmaA,G & P Pizza,Wilmington,DE,39.7554962,-75.5340274,4.5,7,1,"Restaurants, Pizza, Sandwiches",True,False,False,False
nUVrNd5394gwwz_LM-x_ew,Wingets,Tampa,FL,28.0574433728,-82.4344821309,4.0,5,1,"Burgers, Restaurants, Chicken Wings, Seafood",False,False,False,True
zHXYNXlSO3vMrWlISzmwlQ,McDonald's,Nashville,TN,36.1905941433,-86.7993441224,1.0,54,1,"Restaurants, Burgers, Fast Food, Food, Coffee & Tea",True,False,False,False
zGrJLb4j3BoRnWtjAfn87g,Coronado's Mexican Food,Tucson,AZ,32.206861,-110.839322,3.5,53,1,"Mexican, Restaurants",,,False,False
KF1RRfSjz9ljpNXiuMBDCw,Wawa,Souderton,PA,40.3201518079,-75.303974192,4.0,8,1,"Local Flavor, Coffee & Tea, Food, Automotive, Gas Stations, Convenience Stores, Restaurants, Sandwiches",True,False,False,False
H0i9L8ReZOYWV-BkvKlgNw,The Vitamin Shoppe,Philadelphia,PA,40.0024171375,-75.225046277,4.5,8,1,"Specialty Food, Shopping, Vitamins & Supplements, Health Markets, Food",True,False,False,False
PweJTJsYPalcpft9oql6sw,Papa John's Pizza,Indianapolis,IN,39.7805068,-86.1733083,2.0,37,1,"Pizza, Restaurants",False,False,False,False
nygT0OIMWCXSK6RBWcdQbQ,The Villager Tavern,Nashville,TN,36.1368193,-86.8011822,4.0,68,1,"Dive Bars, Sports Bars, Bars, Shopping, Nightlife, American (New), Pubs, Sporting Goods, Restaurants, Lounges",False,True,False,False
u2qTulzqdwDWEEirLv-EfQ,Glory Days Grill,Palm Harbor,FL,28.083891,-82.739909,3.5,149,1,"American (Traditional), Restaurants",True,False,False,False
LU5vzYa0J277oRyHTfIf_Q,Frankye's,Trenton,NJ,40.2048375,-74.7398563,4.5,7,1,"Steakhouses, Mexican, Latin American, Restaurants",False,True,False,False
pgUq1cXmggsU0JUaqSxz0w,Eleven 79,New Orleans,LA,29.9389484399,-90.0687600287,4.0,47,0,"Restaurants, Italian",False,True,False,False
bZ0vrAVW6OHni-HtzBQorw,Little Caesars Pizza,Tucson,AZ,32.2797376363,-110.977744,2.5,17,1,"Restaurants, Pizza, Fast Food",True,False,False,False
1FeB0RbAz9kdoZsTf05arw,Orient Express,Philadelphia,PA,39.9809158,-75.153284,3.5,15,1,"Food Stands, Restaurants, Chinese",,True,False,
RWOtKuaguRqoZJ5JxD6EFQ,Calhoun's,Nashville,TN,36.1294787,-86.8532679,3.5,21,0,"Restaurants, American (Traditional), Barbeque, Steakhouses",True,False,False,False
nb1Q6n28tXRkH10OJ8TsPw,White Castle,Indianapolis,IN,39.7691606,-86.1098475,2.5,15,1,"Fast Food, Restaurants, Burgers",False,False,False,False
0NZkEpA4VeOy7b56KYGx_Q,118 North,Wayne,PA,40.0448985,-75.3881484,3.5,43,1,"Music Venues, Arts & Entertainment, Nightlife, Beer Bar, Restaurants, American (Traditional), Bars",True,True,False,False
GCRJBYK6NF681K4qZa50Yw,Walgreens,Tampa,FL,28.0255373,-82.5839405,2.0,8,1,"Beauty & Spas, Cosmetics & Beauty Supply, Drugstores, Food, Convenience Stores, Shopping, Photography Stores & Services",False,False,False,False
DARRZEgCUmuyf95uqYIA1A,Dante's,Saint Louis,MO,38.636163,-90.226212,3.0,10,0,"Nightlife, Bars, Dance Clubs, Restaurants",False,True,False,False
sq3BcLyY4_jZf-zkO2itDA,Taco Bus,Tampa,FL,27.9488095661,-82.458234202,3.0,400,1,"Mexican, Street Vendors, Restaurants, Vegetarian, Food, Food Trucks",True,True,False,False
y7WPOc2_vCoBkwK3xPJ8XA,Unit Su Vege,Philadelphia,PA,39.9621826,-75.1721897,4.5,129,1,"Restaurants, Chinese, Vegetarian",False,True,False,False
EnS65S7FVGX_JOCieJL7uA,Curry Leaf Indian Cuisine 2,Clementon,NJ,39.8050784492,-74.9896069461,4.0,5,1,"Indian, Bangladeshi, Pakistani, Restaurants",True,False,False,False
ikx5LMrD4MjdwWM0yTJzYA,Zigi Cafe,Tampa,FL,27.9264925,-82.4529914,4.0,76,0,"Salad, Bakeries, Breakfast & Brunch, Food, Juice Bars & Smoothies, Restaurants, Cafes, Gluten-Free, Coffee & Tea",False,True,False,False
d0QixGXtBr6SrBFgFUDnFA,Twice Daily,Joelton,TN,36.3452646,-86.9334976,4.0,5,1,"Gas Stations, Food, Automotive, Convenience Stores",True,False,False,False
oriPnDLQE8MiofeR2ijVdw,The Creole Creamery,Metairie,LA,29.9803626985,-90.1517781,4.5,30,1,"Coffee & Tea, Food, Ice Cream & Frozen Yogurt, Custom Cakes, Desserts",False,False,False,False
Ivwwz5uKDTQ8mnSr73RXig,Brothers',Nolensville,TN,35.9606574488,-86.6722654179,4.0,51,1,"Restaurants, American (Traditional), Burgers",False,False,False,False
E_md_vrd3PzloQ1H2F3e1Q,Piezanos Pizza,Indianapolis,IN,39.854217,-86.2406213153,2.5,57,1,"Caterers, Restaurants, Pizza, Event Planning & Services",True,False,False,False
SAD01k6XL13mOgDnictbyA,Hott Mess,Tampa,FL,27.879812,-82.493633,4.5,33,1,"Food, Food Trucks, Tacos, Sandwiches, Restaurants, Mexican",False,False,False,False
54u6cLPQzzR5D7mmWiSdQQ,Winn Dixie,Tampa,FL,27.963646,-82.504146,3.0,7,0,"Beer, Wine & Spirits, Food, Grocery",False,False,False,False
pnOmaiyKyacpTz-uPsimHg,Saladworks,Bensalem,PA,40.0990981,-74.94882,2.5,41,1,"American (New), Soup, Restaurants, American (Traditional), Caterers, Event Planning & Services, Sandwiches, Salad, Vegetarian",True,False,False,False
i64vp0F852FPR8vw8HJn1A,Publix,Hudson,FL,28.3307539726,-82.5707081098,3.0,13,1,"Grocery, Food",False,False,False,False
Q-8pcZhPn03T_-nGrrTlsg,Robek's Juice,Tucson,AZ,32.3408464,-111.0149434,4.5,8,0,"Food, Juice Bars & Smoothies",False,False,False,False
EgV5P2n0pgQmkPM9lq41Ag,Wendy's,Lawnside,NJ,39.8693033386,-75.0425876276,2.5,9,1,"Restaurants, Fast Food, Hot Dogs, Burgers",False,False,False,False
bDz1N2anqDolL9NMO4nJkw,Jack's Donuts,Indianapolis,IN,39.8803363282,-86.2717362069,4.5,49,1,"Donuts, Food",True,,False,False
BryMbbhsHYadsifDA64GCQ,Pancho's Mexican Buffett,Metairie,LA,29.975378,-90.152025,2.0,7,0,"Mexican, Restaurants",False,False,False,False
0169EQn9SEi1bocoX5Ps1w,Rainbow Grocery,New Orleans,LA,29.9205661,-90.1071195,4.5,21,1,"Food, Breakfast & Brunch, Grocery, Beer, Wine & Spirits, Restaurants, Sandwiches",False,True,False,False
VOucXaivbLo5WLQbkFRiNQ,Little Habana Cafe,Riverview,FL,27.7901328,-82.342751,4.0,191,1,"Cuban, Seafood, Restaurants, Latin American",True,False,False,False
1moMCBKMuiSVjmNe1sZbig,Sushi Land,Bryn Mawr,PA,40.0225949,-75.3202167,3.5,185,1,"Restaurants, Sushi Bars, Japanese",False,True,False,False
bRAVdxf2JLXSPVT6xFNhTw,Eva's Pancake House & Restaurants,Indianapolis,IN,39.9129317,-86.2063395,3.5,25,0,"Fish & Chips, Breakfast & Brunch, Restaurants, Salad",False,False,False,False
L7lfEUSASzGPtknR-peg3g,Shake Rattle & Roll Drive In,Alton,IL,38.8959999433,-90.1861078053,5.0,13,1,"Sandwiches, Restaurants, Burgers",True,False,False,False
aqqzWQl8vjAnpr_8Pnl9ww,Philly Gyro King and Fried Chicken,Woodbury,NJ,39.838538,-75.152486,4.0,19,1,"Halal, Restaurants, Chicken Wings, Breakfast & Brunch, Sandwiches",False,True,False,False
KvXcUof9CictI9nNe2oSLw,Eastern Kitchen & Sushi,St. Petersburg,FL,27.8195589,-82.6391159,4.5,48,1,"Thai, Japanese, Sushi Bars, Pan Asian, Chinese, Soup, Restaurants",False,False,False,False
j7g3f-qTmg4zwWuqEiDqzg,San Francisco Sourdough Eatery,Meridian,ID,43.5861416,-116.3544389,4.5,74,1,"Restaurants, Salad, Sandwiches, Delis, Soup",True,False,False,False
cWEHDS3k-9TjnhvVe6Cr5Q,The Grapevine,Tampa,FL,28.0556935,-82.624339,2.5,5,0,"Food, Beer, Wine & Spirits",False,False,False,False
lkViWrwOjLTv0JWq10S59g,Mister Apple,New Orleans,LA,29.952495,-90.065641,4.0,182,1,"Food, Candy Stores, Specialty Food, Ice Cream & Frozen Yogurt, Desserts",False,True,False,False
BzvTRpQ51IZ6N1_o7EjFlA,Burger King,Tucson,AZ,32.0849642,-110.8036119,1.5,24,1,"Restaurants, Fast Food, Burgers",False,False,False,False
5nGBo2covUY0PrDO_aNYbw,Crave Coffee House,Saint Louis,MO,38.6218769,-90.2353316,4.0,57,1,"Food, Sandwiches, Coffee & Tea, Internet Cafes, Restaurants",True,False,False,False
dtTKubvWfqaYbXcHw8cV0Q,Tony's Pizza Palace,North Wales,PA,40.2102637,-75.2770037,4.5,64,1,"Pizza, Restaurants",True,True,False,False
D7I9FUIOAzVMv1Wtp-TIYA,Hong Kong Diner II,Reno,NV,39.4462578,-119.7615141,3.5,94,1,"Chinese, Restaurants",True,False,False,False
tyfAxYsomnzygfyeZxbL_Q,Mosquito Supper Club,New Orleans,LA,29.929728,-90.09694,4.0,30,1,"Restaurants, Southern",False,False,False,False
sNsTaKQVajoHTltd_HK-_Q,Wawa,Philadelphia,PA,40.030023,-75.0562,3.5,13,1,"Food, Restaurants, Coffee & Tea, Sandwiches, Convenience Stores",True,False,False,False
d5fAUl4lKaNxGfiXj4Kygg,Little Italy Pizza,Philadelphia,PA,39.942855,-75.157207,3.5,241,1,"Pizza, Food, Italian, Sandwiches, Restaurants",False,True,False,False
Hj68GMB1E31JRtm5DbQcPA,Tunisian Sweet,Temple Terrace,FL,28.0311986,-82.3938094,5.0,10,1,"Desserts, Coffee & Tea, Pasta Shops, Food, Specialty Food",False,False,False,False
LLIO3KSa7sPfGKg6dRBTIw,Wing Snob,Edmonton,AB,53.5474092999,-113.5283314,4.5,18,1,"Chicken Wings, Restaurants",False,False,False,False
Xw_5QkLTyIEg6Hs-kXGNbg,Galanga Thai Restaurant,Santa Barbara,CA,34.4167811,-119.6961093,3.5,297,1,"Soup, Thai, Restaurants, Noodles",False,True,False,
smkZq4G1AOm4V6p3id5sww,The Hungry Greek,Tampa,FL,28.0694857,-82.6338282,4.5,142,1,"Restaurants, Greek",True,False,False,False
kqRnm-AL4uoXNg4V15n10g,B-Unos,Burlington,NJ,40.078056,-74.85848,4.0,121,1,"Restaurants, Chicken Wings, Breakfast & Brunch, Cheesesteaks, Mexican, Burgers",False,True,False,False
_Wwe33K98XMNbQN6z4s96A,Non Solo Pasta,Morrisville,PA,40.2023113,-74.809359,4.0,103,1,"Restaurants, Italian, Pizza",True,False,False,False
sNlXllrga85g6vUQSVGl9g,Chais Delachaise,New Orleans,LA,29.9419821662,-90.1297748653,4.0,108,1,"Wine Bars, American (Traditional), Caribbean, French, Seafood, American (New), Nightlife, Restaurants, Bars",True,True,False,False
DC5T3tcYfscu46ovomueWg,Red Eye Grill,New Orleans,LA,29.9437565,-90.0655152,3.0,54,1,"Bars, American (Traditional), Dance Clubs, Restaurants, Nightlife",False,True,False,False
i3Z8_NDY9KMDfxBGFW86Qw,Dunkin',Newark,DE,39.667329,-75.6955968,1.5,12,1,"Food, Coffee & Tea, Donuts",False,False,False,False
lXVJLzBNEd5qWuoX1d1okQ,Ed's Buffalo Wings & Pizza,Philadelphia,PA,39.9583155,-75.1928745,3.0,190,1,"Event Planning & Services, Restaurants, Sandwiches, Pizza, Middle Eastern, Caterers, Seafood, Vegetarian, Italian, Chicken Wings",False,True,False,False
p_r_1l_t2P8Vr1flPsjD1w,Indulgence Cupcakery,Haddonfield,NJ,39.8971997,-75.0345328,4.0,57,0,"Food, Bakeries",False,True,False,False
zvvl3c1FO3O3BZdhusficA,LMNO,Philadelphia,PA,39.976014,-75.133752,4.0,29,1,"Mexican, Restaurants",,,False,
4j7E-COjWKjC-S1Yr8eX_Q,Vietnam's Express,Edmonton,AB,53.4597544,-113.4938419,4.0,7,0,"Vietnamese, Restaurants",False,False,False,False
WZfyxxWi6ZiperQ1Hfy_bQ,Adrianas Breakfast and Lunch,Philadelphia,PA,39.9262488,-75.1492853,3.5,6,0,"Delis, Restaurants, Sandwiches",False,False,False,False
JoD_Fkf2rl3s3Ms5Sfb7uw,Healthy Warrior Meal Prep,Santa Barbara,CA,34.4156079,-119.6960641,5.0,12,1,"Food Delivery Services, Food, Specialty Food, Fruits & Veggies, Nutritionists, Health & Medical",False,False,False,False
2UtP4mly2LFZpXtqiwb24g,The Weingarten,Belleville,IL,38.4717984,-89.9238918,4.0,30,1,"Bars, Venues & Event Spaces, Event Planning & Services, Wineries, Nightlife, Wine Bars, Restaurants, Arts & Entertainment, Food, American (Traditional)",True,False,False,False
