business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,subcategory
eNDmwbkedbpxq5taws9AqA,Innisbrook Resort,36750 US Hwy 19 N,Palm Harbor,FL,34684,28.1106808856,-82.7545171964,3.0,120,1,"Resorts, Hotels, Active Life, Hotels & Travel, Event Planning & Services, Beauty & Spas, Day Spas, Golf",Resort
Qc-amJw7Mo4Orq8ph863EA,American Airlines,10701 Lambert International Blvd,Saint Louis,MO,63145,38.7419782,-90.3649791,2.0,61,1,"Travel Services, Hotels & Travel, Transportation, Airlines",Hotel
X_1PaKwj4GhqwZ9Fi22WRA,"Homewood Suites by Hilton University City Philadelphia, PA",4109 Walnut St,Philadelphia,PA,19104,39.9546572,-75.205593,3.0,51,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
NK0_YatQwVmIFJJyrdNNpQ,The Study at University City,20 S 33rd St,Philadelphia,PA,19104,39.9544058,-75.1900591,4.0,53,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
APW6JU-i8oSAPCmI_cWfwg,Graduate Nashville,101 20th Ave N,Nashville,TN,37203,36.1514561,-86.7997683,3.5,68,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
ZQ__SQWhaBSofIKj33GAdw,Motel 6,2405 Victorian Ave,Sparks,NV,89431,39.5353602,-119.7764406,2.0,68,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
ZhA88ILcgEP9DNwZDx7f0A,Honky Tonk Central,329 Broadway,Nashville,TN,37201,36.1608975416,-86.7771434784,3.5,647,1,"Hotels & Travel, Pubs, Bars, Nightlife, Restaurants, American (Traditional), Music Venues, Southern, Arts & Entertainment, Chicken Wings",Hotel
ZkTr2kLftNwHQSvSU4p-_w,The Downtown Clifton Hotel,485 S Stone Ave,Tucson,AZ,85701,32.2152497,-110.9697339,4.5,50,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
pEW-FyGRvN850-7lLkOO1A,Wild Louisiana Tours,,New Orleans,LA,70115,29.9333173759,-90.1019973904,5.0,103,1,"Boating, Hotels & Travel, Active Life, Fishing, Paddleboarding, Rafting/Kayaking, Tours",Hotel
zmEFVIU5cakWga2cyskz2Q,Harbor View Inn,28 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4119015,-119.6906104,3.5,304,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
5RE9RlThDCY_SoGSJZRE2w,Thrifty Car Rental,600 Rental Blvd,NEW ORLEANS AP,LA,70062,29.9854365484,-90.2570553331,1.5,54,1,"Hotels & Travel, Car Rental",Hotel
DJk8xrCvpN9MmG6mQbn0lQ,New Century Travel,55 N 11th St,Philadelphia,PA,19107,39.953175,-75.157882,3.0,59,0,"Hotels & Travel, Transportation",Hotel
6fqlCIgU7NQQWiGDCkI-1A,Aloft Mount Laurel,558 Fellowship Rd,Mount Laurel,NJ,08054,39.9316337078,-74.9595077171,3.0,97,1,"Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces",Hotel
qafbfRCEynr5k8vRfWuLyQ,E-Z Rent A Car,5012 W Laurel St,Tampa,FL,33607,27.9555807,-82.5291874,2.0,105,1,"Automotive, Car Rental, Hotels & Travel",Hotel
8YDJraW_cg5IPTPisPfB-A,City Museum,750 N 16th St,Saint Louis,MO,63103,38.6336738558,-90.2006975021,4.5,1366,1,"Local Flavor, Hotels & Travel, Museums, Playgrounds, Active Life, Arts & Entertainment, Venues & Event Spaces, Tours, Event Planning & Services, Amusement Parks",Hotel
N_c2SBKMc1rmTyea75ONfw,Hotel St Marie,827 Toulouse St,New Orleans,LA,70112,29.9584355167,-90.0670263188,3.5,275,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
lQ4BAN6C6rTCQPrl-DAPJQ,Budget Rent A Car,7275 S Tucson Blvd,Tucson,AZ,85701,32.1145099659,-110.9392269328,1.5,51,1,"Hotels & Travel, Car Rental",Hotel
Fl6uvu7t9Hu-ZYjKH6OkgA,The National Museum of Transportation,2933 Barrett Station Rd,Saint Louis,MO,63122,38.574111,-90.463745,4.0,54,1,"Education, Educational Services, Historical Tours, Arts & Entertainment, Tours, Hotels & Travel, Museums",Hotel
Qq-KjofZTyZ8nIIjikNjxA,Avenue Inn Bed And Breakfast,4125 Saint Charles Ave,New Orleans,LA,70115,29.9270738,-90.0993069,4.5,56,0,"Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services",B&B
ToabDnA0weGn7M-x7ljGnw,The Parking Spot,7601 Essington Ave,Philadelphia,PA,19153,39.8995729451,-75.2279456254,3.5,63,1,"Automotive, Hotels & Travel, Parking, Transportation, Airport Shuttles",Hotel
oOSMOJptLRbmEDjp0YnEPw,Witches Brew Tours,,New Orleans,LA,70116,29.9653661,-90.0629989,4.5,933,1,"Strip Clubs, Arts & Entertainment, Haunted Houses, Tours, Comedy Clubs, Adult Entertainment, Nightlife, Hotels & Travel, Historical Tours, Walking Tours",Hotel
PXmjnpt34IsHQQiC5diLTQ,Marriott St. Louis West,660 Maryville Centre Drive,St. Louis,MO,63141,38.642584387,-90.4980969429,3.0,74,1,"Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",Hotel
7WD63dyoVXKdCFb9ly5EhA,DoubleTree by Hilton Hotel Philadelphia Airport,4509 Island Ave,Philadelphia,PA,19153,39.8889615,-75.2325572,2.5,146,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
d-9vXGzbI2eZAJWKb06h3A,The Station Inn,402 12th Ave S,Nashville,TN,37203,36.1525264,-86.7845413,4.5,196,1,"Music Venues, Dive Bars, Hotels, Hotels & Travel, Event Planning & Services, Bars, Arts & Entertainment, Nightlife",Hotel
3Vrad15d3I7m5-0uvGJgUw,Flying Boat Brewing,1776 11th Ave N,Saint Petersburg,FL,33713,27.782702,-82.6577014,4.5,65,1,"Food, Breweries, Bars, Nightlife, Beer Bar, Tours, Beer Tours, Hotels & Travel, Venues & Event Spaces, Event Planning & Services",Hotel
s9DYUItX657_qpvAD_Sdgw,Mendenhall Inn Restaurant,323 Kennett Pike,Mendenhall,PA,19357,39.854457,-75.640995,3.0,93,1,"American (New), Venues & Event Spaces, Nightlife, Restaurants, Hotels & Travel, Hotels, Event Planning & Services, Lounges, Bars",Hotel
_QohBRBxWuwlIUuHj5_fZQ,Fess Parker's DoubleTree Resort,633 E Cabrillo Blvd,Santa Barbara,CA,93103,34.4168023,-119.6772776,3.0,692,0,"Hotels & Travel, Event Planning & Services, Hotels, Pets",Hotel
lxcUOsQgneLGTvZKNrwL1w,Best Western Plus The Inn at King of Prussia,127 S Gulph Rd,King of Prussia,PA,19406,40.0837731,-75.388587,3.0,55,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
80LnYfBASUbqWG38pwX_MQ,Canoe and Trail Adventures,626 N Rampart St,New Orleans,LA,70112,29.9600219,-90.0685363,5.0,57,1,"Tours, Hotels & Travel, Boating, Rafting/Kayaking, Local Flavor, Active Life, Kids Activities",Hotel
3wOKzCwWJ5PM8fDbGsMEGQ,Indianapolis Yellow Cab,3801 W Morris St,Indianapolis,IN,46241,39.749552,-86.226287,1.5,63,0,"Nightlife, Sports Bars, Transportation, Taxis, Travel Services, Airport Shuttles, Bars, Public Transportation, Hotels & Travel, Medical Transportation, Health & Medical",Hotel
b3-MawwVeguKoZhotXe2rw,SuperShuttle,,St. Petersburg,FL,33716,27.8756643,-82.6537455,3.5,197,1,"Professional Services, Limos, Hotels & Travel, Transportation, Airport Shuttles",Hotel
AfPeOPDLA_3a97rYDRTa-A,Alamo Rent A Car,2001 E Plumb Ln,Reno,NV,89502,39.5065794,-119.7754432,3.0,86,1,"Car Rental, Hotels & Travel",Hotel
9EYjOTfvKWKOpCh_WY_zLg,Beachside Inn,336 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4084273,-119.693869,2.5,55,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
e2XQkZqKw8hfqmUuDjimIg,Radisson Hotel Nashville Airport,1112 Airport Center Dr,Nashville,TN,37214,36.1439870245,-86.66473633,3.0,94,1,"Event Planning & Services, Hotels & Travel, Caterers, Restaurants, American (Traditional), Hotels",Hotel
GbGbh15JQXb0-V-XYGGp5w,Drury Inn St Louis at Union Station,201 S 20th St,St. Louis,MO,63103,38.6279801,-90.2103064,4.5,84,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
fabB27mcVs1M-3wE6hKosA,The New York Diner,2126 Jelane Dr,Valrico,FL,33594,27.9384025,-82.2507677,4.0,103,1,"Diners, Bed & Breakfast, Hotels & Travel, Restaurants",B&B
wexqjV7buCBS2XL2YU_zlQ,Crowne Plaza Indianapolis-Airport,2501 S High School Rd,Indianapolis,IN,46241,39.7290615,-86.2687923,3.0,88,1,"Hotels & Travel, Restaurants, American (New), Hotels, American (Traditional), Venues & Event Spaces, Event Planning & Services",Hotel
tmOAC2OaGNGwxl_ot05Mlg,Smart Park,900 E 2nd St,Essington,PA,19029,39.8622113,-75.2908626,4.5,165,1,"Automotive, Parking, Transportation, Hotels & Travel, Limos, Airport Shuttles",Hotel
4ePmqbV4Gggp1G8m7mCEuA,Hertz Rent a Car,1 Terminal Dr,Nashville,TN,37214,36.131748,-86.668808,2.0,178,1,"Hotels & Travel, Car Dealers, Automotive, Car Rental",Hotel
KD8g2xDmedDQPNlGVfaEjg,Courtyard by Marriott New Orleans Downtown/Convention Center,300 Julia Street,New Orleans,LA,70130,29.9443136897,-90.0661969185,2.5,109,1,"Hotels, Hotels & Travel, Venues & Event Spaces, Event Planning & Services",Hotel
-jXAkQIdZWq6i1Wwv8z1UQ,Rose Garden Inn,3643 State St,Santa Barbara,CA,93105,34.4400491,-119.7419479,1.5,89,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
5O3vEISAkmh0lnArUBp_Cw,Crowne Plaza New Orleans French Quarter,739 Canal St,New Orleans,LA,70130,29.953922543,-90.0695266782,2.5,724,1,"Hotels, Resorts, Venues & Event Spaces, Event Planning & Services, Hotels & Travel",Resort
F-PAVUz3goZWYSbsuW8z4g,Aloft New Orleans Downtown,225 Baronne St,New Orleans,LA,70112,29.952797271,-90.0724349334,3.5,145,1,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Hotel
KpAaOGX4bxD8-0riUDbuOA,Homewood Suites by Hilton St. Louis - Galleria,8040 Clayton Rd,Richmond Heights,MO,63117,38.6374408,-90.3441142,3.0,62,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
nk96iwJV1_p2HECYQW1ysA,French Quarter Phantoms,718 N Rampart St,New Orleans,LA,70116,29.9607674,-90.0680859,4.5,1481,1,"Public Services & Government, Landmarks & Historical Buildings, Walking Tours, Art Tours, Restaurants, Hotels & Travel, Historical Tours, Tours, Barbeque, Local Flavor",Hotel
UaqydpK8epcBI_lzdhAdJg,JW Marriott New Orleans,"614 Canal St, Driveway Entrance on 611 Common Street",New Orleans,LA,70130,29.952444,-90.0689103,3.5,316,0,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
oDUOu3W3pO2PG4QzzlxUfg,Enterprise Rent-A-Car,727 Chestnut St,Philadelphia,PA,19106,39.9497084,-75.1535006,3.5,62,1,"Hotels & Travel, Car Rental",Hotel
Sog1ZG0aJG_8Kiqn9-dH6Q,Hotel Vinache,1300 Canal St,New Orleans,LA,70112,29.956308,-90.074439,2.0,128,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
WKDKpjjZ94CrvEiZH4-6xw,Best Western InnSuites Tucson Foothills Hotel & Suites,6201 N Oracle Rd,Tucson,AZ,85704,32.319389,-110.975701,3.0,101,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
nTYmSz1QOP2QV3shXXpb9A,The Pirate Ship Royal Conquest,140 Boardwalk Pl W,Madeira Beach,FL,33708,27.7849611,-82.7819222,4.0,89,1,"Hotels & Travel, Active Life, Event Planning & Services, Tours, Boating, Boat Charters, Boat Tours",Hotel
hXENwSCtd8pdBrnN8XkXyA,Renaissance St. Louis Airport Hotel,9801 Natural Bridge Rd,St. Louis,MO,63134,38.73212,-90.346234,3.0,163,1,"Hotels, Hotels & Travel, Event Planning & Services, Venues & Event Spaces",Hotel
NIkixjdWpy95kY8rcAYGkg,Hyatt Place Nashville Airport,721 Royal Pkwy,Nashville,TN,37214,36.146279,-86.664282,3.0,74,1,"Hotels, Event Planning & Services, Venues & Event Spaces, Hotels & Travel",Hotel
HhaL0aFNFXsxitfL4E7upQ,Suburban Station,34 N 16th St,Philadelphia,PA,19195,39.9536403,-75.1666555,2.5,84,1,"Train Stations, Transportation, Hotels & Travel",Hotel
MKCUK6Ju67hBk6z9wU7Zww,Omni Royal Orleans,621 St Louis St,New Orleans,LA,70130,29.9562854,-90.0657355,4.0,371,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
TJ4FstBIoAIu1i4bB_PjAg,Uber,,New Orleans,LA,70122,30.008721,-90.0653341,3.0,87,1,"Hotels & Travel, Transportation, Taxis",Hotel
iI7KxE78lO9pfSTpTy2fQA,Travelodge by Wyndham Reno,636 N. Virginia St,Reno,NV,89501,39.5331891,-119.8150714,1.5,79,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
NP2veKCgXx28rNGMXQpr1g,Plaza Resort Club Hotel,121 West St,Reno,NV,89501,39.52556,-119.816096,3.5,75,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
dNKfk53tTRRYW8c8jZWWlQ,Residence Inn by Marriott Santa Barbara Goleta,6350 Hollister Ave,Goleta,CA,93117,34.4326565919,-119.8443271485,4.0,53,1,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Hotel
6bbpLqP90jEcJN5QI0SZ7w,Haley Hotel,26 E Haley St,Santa Barbara,CA,93101,34.4173965,-119.6943895,3.5,58,1,"Hotels & Travel, Hotels, Event Planning & Services",Hotel
owvEs3YhorvPJBd3sajxuA,Bloody Mary's Tours,941 Bourbon St,New Orleans,LA,70116,29.961037,-90.0636297,4.5,85,1,"Tours, Wedding Planning, Hotels & Travel, Party & Event Planning, Event Planning & Services",Hotel
-mHLlBqekJe_VC61ouI9yA,Segway of Santa Barbara,122 Gray Ave,Santa Barbara,CA,93101,34.4149967,-119.6889359,5.0,165,1,"Arts & Entertainment, Scooter Rentals, Bike Rentals, Hotels & Travel, Active Life, Local Services, Scooter Tours, Tours",Hotel
AXinWDle4ZYGtkdwqkBETQ,Penrose Hotel,2033 Penrose Ave,Philadelphia,PA,19145,39.912507,-75.18395,1.0,148,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
-_DYwksHcLSXEYo_pVVENA,InterContinental New Orleans,444 Saint Charles Ave,New Orleans,LA,70130,29.9502314094,-90.0702560309,3.5,329,1,"Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Resorts, Hotels",Resort
eqWYd-1z04eTw8smFKBUOQ,Team Collision Center of Langhorne,407 E Lincoln Hwy,Langhorne,PA,19047,40.1658411964,-74.9029109092,3.0,112,1,"Auto Repair, Auto Parts & Supplies, Hotels & Travel, Car Rental, Automotive, Car Dealers",Hotel
czlW1n0pZi-mZ4yF9Xr78Q,Internet Auto Rent & Sales,1220 Kitzke Ln,Reno,NV,89502,39.5124357,-119.7883369,2.0,119,0,"Car Dealers, Automotive, Used Car Dealers, Hotels & Travel, Car Rental",Hotel
PvCCwun_1sD5Vg6GDguw3g,Quality Inn Santa Barbara,3055 De La Vina St,Santa Barbara,CA,93105,34.4400042808,-119.7299682884,3.0,60,1,"Bed & Breakfast, Hotels & Travel, Hotels, Event Planning & Services",B&B
EMviUh7Lud2nqnarrqi_tQ,Microtel Inn & Suites by Wyndham Philadelphia Airport,8840 Tinicum Boulevard,Philadelphia,PA,19153,39.8889605,-75.2457544,2.0,133,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
P-PBH28Ck3jaUY660VTuAw,Expresspark North Lot,1070 Tinicum Island Rd,Philadelphia,PA,19113,39.86492399,-75.27243441,4.0,88,0,"Parking, Automotive, Airport Shuttles, Hotels & Travel, Transportation",Hotel
JURX4ptr4YV7gLEUBTRUCw,Golden Plough Inn,5883 Lower York Rd,Lahaska,PA,18931,40.3467267,-75.0300146,3.5,56,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
Q0AkBTnjmOREZN144PvNjg,TradeWinds Island Grand,5500 Gulf Blvd,St. Pete Beach,FL,33706,27.7292305,-82.7444144,3.0,356,1,"Hotels, Event Planning & Services, Hotels & Travel, Resorts",Resort
pjzr8p3E9Tp04059DjZgyQ,Harborside Suites at Little Harbor,536 Bahia Beach Blvd,Ruskin,FL,33570,27.7278462581,-82.4737018484,3.0,69,1,"Restaurants, Event Planning & Services, Caribbean, Hotels & Travel, Venues & Event Spaces, Hotels",Hotel
GTNh2Jx56qE5kJSOVZxZlg,Cigar City Brewing,4100 George J Bean Pkwy,Tampa,FL,33607,27.976725964,-82.5377468,3.0,164,1,"Cuban, Food, Airports, Restaurants, Breweries, Hotels & Travel, Tours",Hotel
gKF43-dKgE0guNKI8ZGeDg,Seven Gables Inn,26 N Meramec Ave,Clayton,MO,63105,38.6511682,-90.3391661,3.0,64,1,"Hotels & Travel, Event Planning & Services, Restaurants, Hotels",Hotel
vznHFDZ8-oZbJRU6Bslsdw,Clearwater Marine Aquarium,249 Windward Passage,Clearwater,FL,33767,27.9770401387,-82.8175956837,3.0,636,1,"Local Services, Aquariums, Active Life, Summer Camps, Hotels & Travel, Parks, Community Service/Non-Profit, Boat Tours, Tours",Hotel
0gWWsmXo7oqcRLWh2vcDCg,Desert Diamond Casino Sahuarita,1100 W Pima Mine Rd,Sahuarita,AZ,85629,32.0054803591,-110.9888374913,2.5,54,1,"Casinos, Arts & Entertainment, Hotels & Travel, Hotels, Event Planning & Services",Hotel
pdPzrcPw9mKwAXVNcnNJTQ,Embassy Suites by Hilton Nashville Airport,10 Century Blvd,Nashville,TN,37214,36.1450089,-86.6871864,2.5,136,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
n6c9PiJIpe1Vjuv3o-JRxw,Lumière Place Casino Hotel,999 N 2nd St,St. Louis,MO,63102,38.6326828,-90.1847681,2.5,196,1,"Hotels & Travel, Event Planning & Services, Arts & Entertainment, Casinos, Restaurants, Hotels",Hotel
m1zQ2DhBg0hrTco5xYnwTw,Holiday Inn Express & Suites Reno Airport,2375 Market St,Reno,NV,89502,39.5139556908,-119.7828706533,3.5,72,1,"Resorts, Venues & Event Spaces, Hotels & Travel, Hotels, Event Planning & Services",Resort
FuRcuJTqKIYDxxsC_ZozzQ,Comfort Inn & Suites Airport Convention Center,1250 East Plumb Lane,Reno,NV,89502,39.504846,-119.783981,3.0,67,1,"Event Planning & Services, Hotels, Hotels & Travel",Hotel
XScJI9exHgC0u_c3vmm1vQ,Harrah's New Orleans,228 Poydras St,New Orleans,LA,70130,29.9481089763,-90.0655555353,3.5,691,1,"Hotels, Arts & Entertainment, Hotels & Travel, Event Planning & Services, Casinos",Hotel
4SpzVEc2FNJi4P1PG5M1Lw,Old Millstream Inn,912 S Main St,Saint Charles,MO,63301,38.774491,-90.4844449,3.5,129,1,"Hotels & Travel, American (Traditional), Bars, Beer Bar, Pubs, Bed & Breakfast, Nightlife, Restaurants, Seafood",B&B
1M8W2HVRV7-Hi7cw7Ini4Q,"Home2 Suites by Hilton Nashville Vanderbilt, TN",1800 Division St,Nashville,TN,37203,36.1515852663,-86.79441154,3.5,88,1,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
HI8C83cLB8VgYWuNBLR4CQ,Comfort Inn Downtown Nashville-Vanderbilt,1501 Demonbreun St,Nashville,TN,37203,36.1526125,-86.7887644,2.5,197,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
M3G7USDHXk--ZycO1Zjs1w,Bob Evans,102 Commercial Center Dr,Ruskin,FL,33573,27.7113102,-82.3773791595,3.0,75,1,"Hotels & Travel, Restaurants, Comfort Food, Salad, Bed & Breakfast, Breakfast & Brunch, American (Traditional), Sandwiches",B&B
ZPZ_M7G2BY35vdZqfrjbew,Magnolia Mansion,2127 Prytania St,New Orleans,LA,70130,29.93335,-90.07937,2.5,61,0,"Hotels & Travel, Bed & Breakfast, Guest Houses, Hotels, Event Planning & Services",B&B
x_LqP9PzfKw3YVk2Gh6J6g,The Move Crew,,New Castle,DE,19720,39.6620397,-75.5668166,4.0,105,1,"Local Services, Couriers & Delivery Services, Snow Removal, Hotels & Travel, Junk Removal & Hauling, Packing Services, Home Services, Transportation, Movers, Contractors",Hotel
7kalppAJfFqK0UvvHTlHeQ,Cafe Giovanni,117 Decatur St,New Orleans,LA,70130,29.9523900701,-90.0670795181,3.5,168,0,"Cajun/Creole, Event Planning & Services, Restaurants, Hotels & Travel, Italian, Hotels",Hotel
IZvSMU3ZP983txr5IMtiCA,Mastermind Room Escape,"440 N 4th St, Ste 290",Saint Louis,MO,63102,38.6293879304,-90.1869042386,4.5,58,1,"Hotels, Escape Games, Event Planning & Services, Hotels & Travel, Active Life",Hotel
j1LGyDLjesniwqc1rHpctA,The Westin La Paloma Resort & Spa,3800 E Sunrise Dr,Tucson,AZ,85718,32.3146509,-110.9161498,3.0,435,1,"Hotels & Travel, Caterers, Event Planning & Services, Hotels, Venues & Event Spaces, Resorts",Resort
Tnjw1ykBy1INMWRJcZWhJw,Union Common,1929 Broadway,Nashville,TN,37203,36.149149,-86.798326,4.0,248,0,"Bars, Wine Bars, Steakhouses, American (Traditional), Restaurants, Nightlife, American (New), Hotels & Travel, Tapas/Small Plates",Hotel
ppTEFITIx0DIipyupCA_NQ,Premier Parking USA Tampa Airport,5015 W Hillsborough Ave,Tampa,FL,33634,27.9969066,-82.5293325,1.5,93,0,"Automotive, Transportation, Parking, Airport Shuttles, Hotels & Travel",Hotel
l331_6tXs8PSryWql2cOrQ,The Treme Hotel,1933 Ursulines Ave,New Orleans,LA,70116,29.9691531,-90.072779,4.0,62,1,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
eFZZrkHMI_XeBl14toQvew,Sprocket Rocket Party Bike,535 Lafayette St,Nashville,TN,37203,36.152865,-86.774962,4.5,252,1,"Active Life, Tours, Event Planning & Services, Party Bus Rentals, DJs, Nightlife, Party Bike Rentals, Hotels & Travel",Hotel
B1bANK-AA7Wd3KPthamcnQ,Dream Nashville,210 4th Ave N,Nashville,TN,37219,36.1641107,-86.7790899,4.0,76,1,"Event Planning & Services, Hotels & Travel, Hotels",Hotel
8T1evnSx7hpX3jQ-CP62dw,Four Points by Sheraton Tucson Airport,7060 S Tucson Blvd,Tucson,AZ,85756,32.1239079537,-110.9357022839,3.0,100,1,"Hotels, Event Planning & Services, Hotels & Travel, Venues & Event Spaces",Hotel
v1Uxox6sMjOV2z1Wk8KN3Q,Land and Sea Shark Tour,99 W Cabrillo Blvd,Santa Barbara,CA,93101,34.4113223,-119.6900536,3.0,122,1,"Hotels & Travel, Tours",Hotel
MWel8zS7L7dzWC0_IY_Pzg,Mini Of The Main Line,130 Montgomery Ave,Bala Cynwyd,PA,19004,40.0052553,-75.2389649,3.5,55,1,"Car Rental, Car Dealers, Hotels & Travel, Automotive",Hotel
EaBgGhjd8rB9KVvCXKaiAw,Aloft Philadelphia Downtown,101 North Broad St,Philadelphia,PA,19107,39.9546225,-75.1627921,3.5,104,1,"Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",Hotel
tGKYCKSfckujeXNomr-15w,New Orleans Marriott Warehouse Arts District,859 Convention Center Blvd,New Orleans,LA,70130,29.9432517032,-90.0648605337,3.5,117,1,"Event Planning & Services, Hotels & Travel, Hotels, Venues & Event Spaces",Hotel
M5Z_Kk7q60zsfy5rNSLt0g,Wyndham Garden New Orleans Airport,6401 Veterans Memorial Blvd,Metairie,LA,70003,30.0058695,-90.2119589,2.0,69,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
zljfjg_zTL3ceGi_Vr4OFw,Sheraton New Orleans Hotel,500 Canal St,New Orleans,LA,70130,29.9521458122,-90.0681066513,3.0,673,1,"Cajun/Creole, Hotels, Venues & Event Spaces, Hotels & Travel, Event Planning & Services, Restaurants",Hotel
uWOIoMAbDbReTvBs_jchfw,Porches on the Towpath - Bed & Breakfast,20 Fishers Aly,New Hope,PA,18938,40.3651419,-74.9529115,5.0,50,1,"Event Planning & Services, Bed & Breakfast, Hotels & Travel, Hotels",B&B
JGhgV4FBAwMTr8w-_UcZJA,Omni Hotel at Independence Park,"401 Chestnut St, Ste 1",Philadelphia,PA,19106,39.9490605,-75.1477326,3.5,106,0,"Hotels & Travel, Event Planning & Services, Hotels",Hotel
HG7K0in4lGJa_LRHCqwvkg,William Penn Inn,1017 Dekalb Pike,Gwynedd,PA,19436,40.2020301214,-75.2559635211,4.0,268,1,"American (Traditional), American (New), Hotels & Travel, Breakfast & Brunch, Bed & Breakfast, Event Planning & Services, Caterers, Venues & Event Spaces, Hotels, Restaurants",B&B
X4KMO8a-R7mqXNXo2gXAPw,RumFish Beach Resort byTradeWinds,6000 Gulf Blvd,St. Pete Beach,FL,33706,27.7324278,-82.7460674,3.0,130,1,"Venues & Event Spaces, Event Planning & Services, Hotels, Hotels & Travel, Resorts",Resort
U2mZ8H02unqzBglw_L05IQ,Glendale Chrysler Jeep Dodge Ram,10070 Manchester Rd,St. Louis,MO,63122,38.6020815124,-90.3888756944,2.5,82,1,"Automotive, Car Dealers, Body Shops, Hotels & Travel, Car Rental, Auto Repair",Hotel
EJvsEmwbGRgPdiUX-YzNgw,Le Meridien Indianapolis,123 S Illinois St,Indianapolis,IN,46225,39.765105,-86.159821,4.5,70,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
2BmVeTRQoYMXoFcAnScRyw,Four Points by Sheraton St. Louis - Fairview Heights,319 Fountains Pkwy,Fairview Heights,IL,62208,38.605213,-89.9824672,3.0,53,1,"Event Planning & Services, Hotels, Hotels & Travel, Venues & Event Spaces",Hotel
bfOXXlB4pTWr-ZbuVlXwjQ,Hyatt Place St. Petersburg / Downtown,25 2nd St N,St. Petersburg,FL,33701,27.7718678,-82.635261,4.0,67,1,"Hotels, Hotels & Travel, Event Planning & Services",Hotel
xV32Y7jne4duaM3H_r_ryQ,Holiday Inn Express Philadelphia - Penns Landing,100 N Columbus Blvd,Philadelphia,PA,19106,39.9528054,-75.140446,3.5,88,1,"Event Planning & Services, Hotels, Venues & Event Spaces, Hotels & Travel",Hotel
s3A3k0QFD4iMMAb_YdsT6g,Subaru South Tampa,6402 W Hillsborough Ave,Tampa,FL,33634,27.995937,-82.551046,3.5,52,1,"Hotels & Travel, Auto Repair, Oil Change Stations, Car Dealers, Automotive, Car Rental, Body Shops, Auto Parts & Supplies",Hotel
-6L_z3ftD1iepJb0FfJghw,Channel Islands Outfitters,117 B Harbor Way,Santa Barbara,CA,93109,34.403719,-119.6936501,5.0,107,0,"Whale Watching Tours, Hotels & Travel, Special Education, Specialty Schools, Active Life, Tours, Rafting/Kayaking, Travel Services, Education",Hotel
e1hvr3vMsCyaBaUeXz7kow,Quality Inn & Suites Maison St. Charles,1319 St Charles Ave,New Orleans,LA,70130,29.94024,-90.075113,3.0,90,0,"Hotels, Event Planning & Services, Hotels & Travel",Hotel
J86LJtszDf3saL0B51W_xw,Holiday Inn Express & Suites Carpinteria,5606 Carpinteria Ave,Carpinteria,CA,93013,34.3925101,-119.5094567,3.5,149,1,"Hotels, Venues & Event Spaces, Hotels & Travel, Event Planning & Services",Hotel
EsWUx0zVxtFjza92L1E2PA,Greyhound Bus Lines,709 5th Avenue South,Nashville,TN,37203,36.1520755,-86.77305,1.5,60,1,"Transportation, Hotels & Travel, Public Transportation",Hotel
